horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D397,821,08,12/07/2023,跑馬地,草地,B,1000,好/快,4,6,40,苗禮德,田泰安,5-3/4,60,116,10 10 8,0.57.69,1051,H/XB
D397,805,10,06/07/2023,跑馬地,草地,A,1200,好,4,10,42,苗禮德,蔡明紹,8-1/2,85,117,10 10 10,1.11.48,1063,H/XB
D397,708,12,31/05/2023,跑馬地,草地,C+3,1200,好/快,4,7,44,苗禮德,戴文高,8-1/2,20,120,7 7 12,1.11.19,1054,H/XB
D397,669,07,17/05/2023,跑馬地,草地,B,1200,好,4,4,46,苗禮德,馬雅,4-3/4,7.3,122,9 9 7,1.10.92,1065,H/XB
D397,609,03,26/04/2023,跑馬地,草地,C+3,1200,好,4,5,46,苗禮德,馬雅,3/4,28,121,3 4 3,1.10.01,1074,H/XB
D397,571,12,12/04/2023,跑馬地,草地,B,1200,好,4,11,49,苗禮德,班德禮,9-3/4,72,124,12 12 12,1.11.34,1078,H/XB
D397,478,12,08/03/2023,跑馬地,草地,B,1200,好,4,12,51,苗禮德,蔡明紹,7-1/2,27,127,12 11 12,1.11.93,1100,H/XB
D397,383,WV,01/02/2023,跑馬地,草地,A,1200,好,4,--,51,苗禮德,馬雅,--,--,126,--,--,--,--
D397,306,08,04/01/2023,跑馬地,草地,A,1200,好,4,3,53,苗禮德,布文,2-3/4,9,129,7 6 8,1.10.54,1107,H/XB
D397,246,07,14/12/2022,跑馬地,草地,B,1200,好,4,7,55,苗禮德,鍾易禮,5-1/4,15,121,9 9 7,1.10.25,1100,H/XB
D397,171,07,16/11/2022,跑馬地,草地,B,1200,好,4,10,57,苗禮德,馬雅,4-1/2,29,132,3 3 7,1.10.30,1094,H/XB
D397,106,11,19/10/2022,跑馬地,草地,B,1200,好/快,4,11,58,苗禮德,馬雅,7-3/4,17,133,8 9 11,1.10.94,1063,H/XB
D397,072,04,05/10/2022,跑馬地,草地,C+3,1200,好/快,4,2,58,苗禮德,馬雅,1-1/4,10,135,7 6 4,1.10.16,1061,H/XB
D397,766,09,22/06/2022,跑馬地,草地,B,1200,好,4,9,58,苗禮德,馬雅,7-1/4,13,131,11 9 9,1.11.56,1070,H/XB
D397,700,01,25/05/2022,跑馬地,草地,C,1200,好,4,6,52,苗禮德,馬雅,頭位,4.3,127,4 4 1,1.10.11,1071,H/XB
D397,657,01,11/05/2022,跑馬地,草地,A,1200,黏,4,4,43,苗禮德,馬雅,3-1/4,9.2,120,4 3 1,1.12.01,1080,H/XB
D397,620,09,27/04/2022,跑馬地,草地,C+3,1200,好/快,4,3,43,苗禮德,賀銘年,5-1/2,8.6,117,5 7 9,1.10.46,1068,H/XB
D397,576,01,13/04/2022,跑馬地,草地,B,1000,好,5,3,38,苗禮德,馬雅,短馬頭位,3.2,132,7 5 1,0.57.54,1066,H/XB
D397,501,02,16/03/2022,跑馬地,草地,C,1000,好,5,7,37,苗禮德,馬雅,3/4,29,130,3 3 2,0.57.22,1064,H/XB
D397,368,11,26/01/2022,跑馬地,草地,C+3,1200,好/快,5,8,40,苗禮德,霍宏聲,5-1/4,38,132,10 10 11,1.10.46,1070,H/XB
D397,283,13,27/12/2021,沙田,草地,A+3,1200,好,4,4,44,苗禮德,潘明輝,7-3/4,48,115,7 9 13,1.11.65,1064,H/XB
D397,226,12,05/12/2021,沙田,草地,C+3,1200,好,4,6,47,苗禮德,霍宏聲,11-1/2,61,121,5 5 12,1.11.97,1075,H/XB
D397,168,07,13/11/2021,沙田,草地,A+3,1000,好,4,8,49,苗禮德,田泰安,5,36,124,6 9 7,0.57.26,1070,XB/H1
D397,115,14,18/10/2020,沙田,草地,B+2,1200,好/快,4,10,52,苗禮德,賀銘年,10,6.6,125,13 14 14,1.10.66,1049,XB
D397,042,05,20/09/2020,沙田,草地,B+2,1200,好/快,4,7,52,苗禮德,賀銘年,1-1/4,26,126,6 7 5,1.09.59,1049,XB1
