horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A109,365,WV,23/01/2019,跑馬地,草地,C,1650,好,3,--,64,告東尼,田泰安,--,--,120,--,--,--,--
A109,328,05,09/01/2019,跑馬地,草地,A,1650,好,3,12,64,告東尼,田泰安,1-3/4,12,117,9 6 6 5,1.41.18,1138,B/TT
A109,253,04,12/12/2018,跑馬地,草地,C,1650,好,3,2,64,告東尼,蘇兆輝,3/4,7.6,118,4 4 3 4,1.40.46,1155,B/TT
A109,196,01,21/11/2018,跑馬地,草地,C+3,1650,好/黏,4,2,58,告東尼,田泰安,3/4,7,132,6 8 7 1,1.41.12,1148,B/TT
A109,157,07,07/11/2018,跑馬地,草地,B,1650,好,4,9,59,告東尼,田泰安,1-3/4,9.7,132,9 10 10 7,1.40.62,1153,B/TT
A109,135,08,28/10/2018,跑馬地,草地,A,1650,好,3,3,61,告東尼,賴維銘,6,13,114,4 3 5 8,1.42.30,1156,B/TT
A109,060,05,01/10/2018,沙田,草地,A+3,1600,好,3,4,62,告東尼,吳嘉晉,4-1/2,53,114,5 4 3 5,1.35.02,1144,B/TT
A109,740,06,16/06/2018,沙田,草地,C+3,1800,好/快,3,10,65,告東尼,祈普敦,6-1/4,30,119,11 12 11 9 6,1.47.18,1125,B/TT
A109,694,10,30/05/2018,沙田全天候,,,1650,好,3,14,67,告東尼,祈普敦,6-3/4,44,120,7 8 9 10,1.39.29,1138,B/TT
A109,605,07,29/04/2018,沙田,草地,A,1600,好,3,12,69,告東尼,柏寶,6-1/2,32,123,11 10 10 7,1.35.66,1134,B/TT
A109,546,07,02/04/2018,沙田,草地,B+2,1600,好,3,3,71,告東尼,祈普敦,2-1/2,12,120,7 7 6 7,1.35.41,1140,B/TT
A109,493,09,11/03/2018,沙田,草地,C+3,1600,好,3,5,73,告東尼,柏寶,8-1/4,10,131,6 7 5 9,1.35.44,1150,B/TT
A109,457,05,25/02/2018,沙田,草地,B,1600,好,3,9,73,告東尼,蘇銘倫,1-3/4,10,126,10 11 9 5,1.35.88,1157,B/TT
A109,408,07,07/02/2018,跑馬地,草地,A,1650,好,3,11,75,告東尼,祈普敦,3-3/4,21,128,12 11 11 7,1.41.13,1157,B/TT
A109,353,08,17/01/2018,跑馬地,草地,C,1650,好,3,9,76,告東尼,布達德,1-1/2,9,129,10 7 7 8,1.41.19,1156,B/TT
A109,279,06,17/12/2017,沙田,草地,C+3,1600,好,3,12,77,告東尼,柏寶,2-1/4,31,130,7 8 9 6,1.34.91,1151,B/TT
A109,234,05,29/11/2017,跑馬地,草地,A,1800,好,3,11,77,告東尼,祈普敦,1-1/2,18,131,4 2 2 2 5,1.50.67,1159,B/TT
A109,197,08,15/11/2017,跑馬地,草地,C,1650,好,3,5,77,告東尼,祈普敦,1-1/2,13,130,8 9 9 8,1.42.17,1151,B/TT
A109,152,10,29/10/2017,跑馬地,草地,A,1650,好/快,3,2,77,告東尼,李寶利,3-3/4,7.8,132,10 10 12 10,1.40.95,1165,B/TT
A109,106,01,11/10/2017,跑馬地,草地,B,1650,好,3,3,72,告東尼,祈普敦,頸位,21,126,5 5 5 1,1.40.22,1155,B/TT
A109,071,12,27/09/2017,跑馬地,草地,C+3,1650,好/快,3,9,74,告東尼,蔡明紹,8-1/2,21,125,6 6 6 12,1.40.83,1169,B/TT
A109,803,12,16/07/2017,沙田,草地,C,1600,好/黏,3,13,78,告東尼,何澤堯,9-3/4,30,129,3 2 5 12,1.37.50,1146,B/TT
A109,777,08,01/07/2017,沙田,草地,A+3,1400,好/快,3,10,80,告東尼,柏寶,6,15,133,8 9 8 8,1.22.68,1140,B/TT
A109,721,07,11/06/2017,沙田,草地,C,1400,好/快,2,9,81,告東尼,潘明輝,2-3/4,39,108,9 8 10 7,1.22.26,1147,B/TT
A109,688,10,28/05/2017,沙田,草地,A,1200,好/快,2,13,83,告東尼,蘇兆輝,4-3/4,36,118,14 14 10,1.10.27,1145,B/TT
A109,630,08,07/05/2017,沙田,草地,A+3,1000,好/快,2,11,83,告東尼,吳嘉晉,4-1/4,232,108,14 14 8,0.56.61,1145,B/TT
A109,508,11,19/03/2017,沙田,草地,A,1400,好/黏,2,1,85,告東尼,巫斯義,7-1/4,14,122,7 6 7 11,1.24.27,1133,B1/TT
A109,434,11,19/02/2017,沙田,草地,A,1400,好/快,2,8,85,告東尼,郭能,5-1/2,25,123,11 11 12 11,1.22.59,1142,TT1
