horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C473,656,10,11/05/2022,跑馬地,草地,A,1650,黏,4,10,53,徐雨石,田泰安,22,25,126,11 11 11 10,1.45.75,1033,B
C473,581,06,13/04/2022,跑馬地,草地,B,1650,好,4,7,55,徐雨石,梁家俊,3-1/2,41,128,6 6 6 6,1.40.36,1031,B
C473,510,10,20/03/2022,沙田,草地,A,1200,好,4,10,57,徐雨石,田泰安,4,7.7,131,10 11 10,1.10.66,1039,B
C473,458,03,27/02/2022,沙田,草地,B,1200,好,4,14,57,徐雨石,田泰安,3-1/2,67,129,13 13 3,1.09.99,1046,B
C473,392,06,03/02/2022,沙田,草地,B+2,1200,好,4,7,59,徐雨石,梁家俊,3-1/2,30,132,5 5 6,1.10.21,1043,B
C473,306,10,01/01/2022,沙田,草地,B+2,1200,好,3,6,61,徐雨石,巫顯東,5-1/4,48,112,5 6 10,1.10.71,1050,B
C473,251,07,12/12/2021,沙田,草地,A,1200,好,3,12,63,徐雨石,班德禮,2-3/4,108,116,7 9 7,1.09.80,1049,B
C473,209,07,28/11/2021,沙田,草地,C,1200,好,3,2,65,徐雨石,班德禮,3-1/4,10,120,5 5 7,1.09.14,1047,B
C473,121,05,24/10/2021,沙田,草地,C,1200,好/快,3,4,66,徐雨石,霍宏聲,2-1/4,41,122,7 6 5,1.09.05,1040,B
C473,102,06,17/10/2021,沙田,草地,B+2,1400,好,3,11,66,徐雨石,梁家俊,5-1/4,30,120,10 9 12 6,1.22.16,1048,B
C473,044,03,19/09/2021,沙田,草地,C,1200,好,3,4,65,徐雨石,梁家俊,頸位,38,120,4 3 3,1.08.93,1066,B
C473,824,14,11/07/2021,沙田,草地,A,1200,好/快,3,3,66,徐雨石,黎海榮,7-1/2,14,120,7 9 14,1.09.76,1040,B
C473,813,09,07/07/2021,跑馬地,草地,A,1200,好,3,5,66,徐雨石,黃皓楠,3-3/4,7.5,118,6 7 9,1.10.12,1045,B
C473,765,03,20/06/2021,沙田,草地,A,1200,好/快,3,12,66,徐雨石,黃皓楠,2-1/4,36,116,5 3 3,1.09.09,1039,B
C473,717,03,30/05/2021,沙田,草地,B,1200,好/快,3,5,65,徐雨石,黃皓楠,1,31,115,5 5 3,1.08.45,1052,B
C473,652,01,08/05/2021,沙田,草地,C,1200,好/快,4,6,58,徐雨石,潘頓,1-3/4,2.4,131,3 3 1,1.09.05,1042,B
C473,555,04,05/04/2021,沙田,草地,B+2,1200,好,4,14,58,徐雨石,黃皓楠,1,19,129,2 2 4,1.09.86,1051,B
C473,298,10,26/12/2020,沙田,草地,A+3,1200,好,4,7,58,徐雨石,郭能,6,31,132,7 8 10,1.10.20,1041,B
C473,197,06,18/11/2020,跑馬地,草地,C,1650,好,4,8,58,徐雨石,周俊樂,4,9.4,126,1 1 1 6,1.40.48,1018,B
C473,125,04,21/10/2020,跑馬地,草地,C,1650,好/快,4,9,57,徐雨石,莫雷拉,1/2,9.2,131,2 2 2 4,1.40.71,1019,B
C473,076,04,04/10/2020,沙田,草地,C+3,1200,好,4,2,58,徐雨石,何澤堯,1-3/4,7.3,132,5 6 4,1.09.56,1015,B
C473,058,09,27/09/2020,沙田,草地,A,1400,好,4,7,60,徐雨石,蔡明紹,5,14,133,8 9 11 9,1.23.34,1010,B
C473,003,03,06/09/2020,沙田,草地,A,1200,好,4,7,60,徐雨石,史卓豐,2-1/2,17,133,10 10 3,1.10.01,1009,B2
C473,798,05,05/07/2020,沙田,草地,C+3,1400,好/快,3,2,62,徐雨石,莫雷拉,1-3/4,4.2,116,7 7 4 5,1.21.62,1015,--
C473,759,07,21/06/2020,沙田,草地,A,1200,好/快,3,6,62,徐雨石,波健士,3-1/2,12,115,9 11 7,1.09.36,1012,--
C473,706,03,31/05/2020,沙田,草地,B,1200,好,3,2,61,徐雨石,波健士,3/4,5.8,115,6 5 3,1.09.05,1012,B-
C473,669,06,17/05/2020,沙田,草地,C+3,1200,好/快,3,7,63,徐雨石,梁家俊,3,15,116,5 7 6,1.09.37,1014,B
C473,603,05,26/04/2020,沙田,草地,A,1200,好,3,5,63,徐雨石,田泰安,2,9.7,118,9 10 5,1.09.49,1011,B
C473,553,02,05/04/2020,沙田,草地,B+2,1200,好,3,4,63,徐雨石,利敬國,3-3/4,19,119,7 7 2,1.10.19,1016,B
C473,499,08,14/03/2020,沙田,草地,C+3,1200,好,3,3,64,徐雨石,波健士,4-1/4,114,117,5 4 8,1.09.60,1029,B
C473,424,09,16/02/2020,沙田,草地,A,1200,好,3,10,66,徐雨石,希威森,6,126,121,10 10 9,1.10.97,1021,CP-/B1
C473,371,06,27/01/2020,沙田,草地,B+2,1200,好,3,14,68,徐雨石,蔡明紹,6,248,121,13 12 6,1.10.03,1008,CP1
C473,288,10,29/12/2019,沙田,草地,B+2,1200,好,3,7,70,徐雨石,黎海榮,5-1/2,200,127,13 10 10,1.10.59,1037,--
C473,229,11,08/12/2019,沙田,草地,A,1200,好,3,8,72,徐雨石,希威森,5-1/4,88,125,7 9 11,1.09.85,1017,--
C473,164,09,09/11/2019,沙田,草地,A,1000,好/快,3,4,72,徐雨石,利敬國,3-1/2,39,125,11 13 9,0.57.12,1040,--
