horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A122,798,03,15/07/2018,沙田,草地,A,1200,黏,5,5,16,高伯新,蔡明紹,6-3/4,40,114,11 9 3,1.13.20,1097,CP/H
A122,760,10,01/07/2018,沙田全天候,,,1650,好,5,8,18,高伯新,楊明綸,10,30,112,6 6 10 10,1.41.31,1091,CP/H
A122,650,10,16/05/2018,跑馬地,草地,B,1650,好/快,5,6,20,高伯新,田泰安,6-1/2,8.7,113,2 2 2 10,1.40.73,1087,B-/CP1/H1
A122,595,03,25/04/2018,跑馬地,草地,C,1650,好,5,4,21,高伯新,楊明綸,4,23,112,2 3 2 3,1.41.32,1102,B
A122,365,07,24/01/2018,沙田全天候,,,1200,好,5,3,24,蘇偉賢,莫雷拉,7-1/2,4.6,117,10 8 7,1.10.84,1082,B
A122,293,14,23/12/2017,沙田全天候,,,1650,好,5,9,27,蘇偉賢,李寶利,26-1/2,13,120,6 5 11 14,1.43.23,1087,B1
A122,238,05,03/12/2017,沙田全天候,,,1800,好,5,4,29,蘇偉賢,李寶利,4-3/4,18,123,7 6 6 7 5,1.49.72,1077,--
A122,199,07,19/11/2017,沙田全天候,,,1650,好,5,3,31,蘇偉賢,祈普敦,7,8.4,123,4 8 9 7,1.40.31,1083,--
A122,155,06,01/11/2017,沙田全天候,,,1200,快,5,9,33,蘇偉賢,祈普敦,3,10,126,9 9 6,1.10.77,1078,--
A122,056,03,24/09/2017,沙田全天候,,,1200,濕慢,5,1,34,蘇偉賢,史卓豐,4,10,127,9 7 3,1.11.04,1083,--
A122,040,10,16/09/2017,沙田,草地,C+3,1400,好/快,5,5,36,蘇偉賢,柏寶,7,3.8,127,2 3 4 10,1.23.16,1082,--
A122,702,07,04/06/2017,沙田,草地,B,1400,好/快,4,7,40,蘇偉賢,賴維銘,5-1/2,63,113,1 2 2 7,1.23.82,1065,--
A122,656,11,17/05/2017,跑馬地,草地,B,1650,好/快,4,7,42,蘇偉賢,賴維銘,9-1/4,47,118,5 1 4 11,1.41.97,1059,--
A122,591,05,23/04/2017,沙田全天候,,,1650,濕慢,4,2,44,蘇偉賢,何澤堯,2-3/4,16,115,3 3 4 5,1.39.48,1060,--
A122,558,10,09/04/2017,沙田,草地,C,1600,好/快,4,5,46,蘇偉賢,蔣嘉琦,8-1/2,107,114,3 4 5 10,1.36.90,1059,--
A122,520,07,26/03/2017,沙田全天候,,,1200,快,4,6,48,蘇偉賢,黎海榮,4-1/4,231,122,11 10 7,1.09.91,1050,--
A122,484,12,12/03/2017,沙田,草地,C+3,1400,好,4,13,50,蘇偉賢,蘇狄雄,7-3/4,297,121,9 9 9 12,1.23.68,1053,--
A122,449,12,26/02/2017,沙田,草地,B,1200,好,4,2,52,蘇偉賢,柏寶,6,41,125,11 12 12,1.11.19,1067,--
A122,375,08,30/01/2017,沙田,草地,B,1200,好,4,12,52,蘇偉賢,柏寶,7-3/4,42,125,12 10 8,1.11.02,1045,--
