horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D393,259,14,17/12/2023,沙田,草地,B,1600,好,3,13,75,巫偉傑,蔡明紹,27-3/4,110,132,13 14 14 14,1.40.37,1169,B-/V2/TT
D393,612,12,26/04/2023,跑馬地,草地,C+3,1800,好,3,3,80,羅富全,巴度,60-1/2,38,135,11 12 12 12 12,1.58.51,1178,V-/B2/TT1
D393,519,11,22/03/2023,跑馬地,草地,C+3,1650,好,2,4,82,羅富全,潘明輝,7-1/4,24,116,9 9 11 11,1.40.19,1191,V
D393,471,11,05/03/2023,沙田,草地,B+2,1800,好,2,11,84,羅富全,潘明輝,5-3/4,37,115,10 8 8 8 11,1.49.40,1188,V
D393,433,08,19/02/2023,沙田,草地,A,2000,好,2,5,86,羅富全,何澤堯,4,25,123,7 8 7 8 8,2.04.05,1172,V
D393,327,10,11/01/2023,跑馬地,草地,B,1800,好,G3,4,87,羅富全,潘明輝,5-1/2,18,115,7 7 7 6 10,1.48.83,1194,V
D393,280,11,24/12/2022,沙田,草地,B,1600,好/快,2,5,89,羅富全,潘明輝,4-1/2,14,122,5 5 6 11,1.36.47,1182,V
D393,180,04,20/11/2022,沙田,草地,B+2,1800,好/快,2,4,90,羅富全,潘明輝,1-3/4,12,126,9 9 9 10 4,1.47.84,1155,V
D393,146,07,06/11/2022,沙田,草地,C+3,1800,好,G3,10,90,羅富全,潘明輝,4-3/4,28,115,10 10 10 8 7,1.47.10,1157,V
D393,117,03,23/10/2022,沙田,草地,B+2,1800,好/快,2,2,90,羅富全,潘明輝,1-1/4,7.6,127,4 5 5 4 3,1.46.54,1156,V
D393,063,03,01/10/2022,沙田,草地,C+3,1600,好,2,2,90,羅富全,潘明輝,1-1/4,23,128,9 7 7 3,1.34.22,1141,V
D393,833,05,16/07/2022,沙田,草地,A,1600,好,1,6,91,羅富全,潘明輝,4-1/2,30,114,8 8 6 5,1.35.71,1126,V
D393,790,09,01/07/2022,沙田,草地,C,1800,黏,2,9,91,羅富全,潘明輝,31-3/4,17,128,9 8 8 9 9,1.56.06,1122,V
D393,747,07,12/06/2022,沙田,草地,C+3,1600,好,2,5,91,羅富全,潘明輝,8,23,127,5 5 5 7,1.36.50,1107,V
D393,195,01,21/11/2021,沙田,草地,B+2,1800,好,2,6,86,羅富全,潘明輝,鼻位,5.8,121,7 8 7 7 1,1.47.79,1153,V
D393,100,01,17/10/2021,沙田,草地,B+2,1800,好,2,5,81,羅富全,潘明輝,短馬頭位,8.9,116,6 8 8 6 1,1.48.24,1140,V
D393,046,03,19/09/2021,沙田,草地,C,1600,好,2,6,81,羅富全,潘明輝,1-3/4,10,114,2 4 4 3,1.33.90,1130,V
D393,775,03,23/06/2021,跑馬地,草地,C,1650,好,3,11,80,羅富全,潘頓,1,7.2,133,10 10 7 3,1.39.23,1144,V
D393,714,07,30/05/2021,沙田,草地,B,2000,好/快,3,14,82,羅富全,薛恩,3-3/4,18,133,13 13 13 10 7,2.01.28,1156,V
D393,621,06,25/04/2021,沙田,草地,A,1600,好,2,2,82,羅富全,潘明輝,2,7.7,111,7 6 8 6,1.35.18,1176,V
D393,488,11,07/03/2021,沙田,草地,C,1800,好,2,11,83,羅富全,黃皓楠,5-3/4,18,112,1 1 1 1 11,1.48.11,1183,V
D393,459,05,24/02/2021,跑馬地,草地,C+3,1650,好/快,3,7,83,羅富全,潘明輝,3-3/4,6.3,129,7 6 1 5,1.39.76,1180,V
D393,371,12,24/01/2021,沙田,草地,A+3,1600,好,4YO,1,83,羅富全,梁家俊,10-1/4,17,126,12 11 11 12,1.35.44,1175,V
D393,325,01,06/01/2021,跑馬地,草地,A,1800,好,3,1,77,羅富全,潘明輝,短馬頭位,5.3,128,5 4 4 4 1,1.50.25,1181,V
D393,284,01,20/12/2020,沙田,草地,C+3,1600,好,3,10,70,羅富全,潘明輝,1-1/4,57,121,8 8 5 1,1.33.71,1170,B-/V1
D393,244,08,06/12/2020,沙田,草地,C+3,1400,好,3,8,72,羅富全,梁家俊,6-3/4,14,128,10 9 9 8,1.22.63,1187,B
D393,183,06,11/11/2020,跑馬地,草地,B,1200,好,3,1,72,羅富全,田泰安,3-1/4,12,125,10 9 6,1.10.20,1179,B1
