horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C225,211,14,22/11/2020,沙田,草地,B+2,1400,好/快,3,10,70,羅富全,梁家俊,99-1/4,32,123,11 8 14 14,1.36.97,1131,XB/TT
C225,787,06,01/07/2020,沙田,草地,C,1600,好/快,3,9,71,羅富全,賀銘年,3-1/2,28,124,10 11 11 6,1.35.09,1140,CP-/XB/TT
C225,726,08,07/06/2020,沙田,草地,C,1400,黏,3,5,71,羅富全,史卓豐,5-3/4,10,124,11 11 13 8,1.23.74,1145,CP/XB/TT
C225,631,09,03/05/2020,沙田,草地,B,1400,好/快,3,2,71,羅富全,史卓豐,5-1/2,6.4,125,9 11 11 9,1.22.29,1149,CP/XB/TT
C225,554,01,05/04/2020,沙田,草地,B+2,1400,好,3,11,66,羅富全,史卓豐,頸位,14,120,8 9 9 1,1.22.74,1151,CP/XB/TT
C225,496,03,14/03/2020,沙田,草地,C+3,1400,好,3,7,65,羅富全,莫雷拉,1/2,4.1,118,4 6 7 3,1.21.67,1142,CP/XB/TT
C225,422,07,16/02/2020,沙田,草地,A,1400,好,3,14,66,羅富全,莫雷拉,2-1/4,6,119,14 12 12 7,1.22.91,1146,CP/XB/TT
C225,351,06,19/01/2020,沙田,草地,A+3,1600,好,3,12,66,羅富全,莫雷拉,5-1/2,7.2,122,3 3 4 6,1.35.40,1153,CP/XB/TT
C225,291,03,29/12/2019,沙田,草地,B+2,1400,好,3,3,65,羅富全,史卓豐,1/2,3.5,120,8 8 7 3,1.22.48,1154,XB/CP1/TT
C225,217,10,01/12/2019,沙田,草地,C+3,1400,好,3,3,66,羅富全,巴度,4-1/4,4.9,121,6 6 7 10,1.22.34,1160,XB/TT
C225,169,04,09/11/2019,沙田,草地,A,1400,好/快,3,6,66,羅富全,潘頓,1-3/4,6.1,119,8 8 8 4,1.21.65,1150,XB/TT1
C225,114,04,20/10/2019,沙田,草地,A,1400,好/快,3,7,66,羅富全,利敬國,3-1/2,15,119,5 5 6 4,1.21.18,1146,XB
C225,672,02,18/05/2019,沙田,草地,C+3,1400,好/快,3,8,65,羅富全,潘頓,1-3/4,5.8,120,4 2 3 2,1.21.64,1151,XB
C225,613,01,28/04/2019,沙田,草地,A,1200,好,4,1,59,羅富全,潘頓,短馬頭位,4.9,132,5 5 1,1.09.53,1144,XB
C225,540,01,31/03/2019,沙田,草地,A+3,1200,好,4,3,52,羅富全,潘頓,1/2,2.7,127,4 3 1,1.09.92,1141,XB1
