horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D392,147,08,03/11/2021,跑馬地,草地,A,1650,好,3,9,70,方嘉柏,薛恩,6-1/4,10,126,2 2 1 8,1.41.16,1098,H
D392,102,08,17/10/2021,沙田,草地,B+2,1400,好,3,1,72,方嘉柏,薛恩,5-3/4,19,126,3 3 3 8,1.22.20,1096,H/TT-
D392,002,08,05/09/2021,沙田,草地,A,1000,好,3,6,74,方嘉柏,莫雷拉,7-1/2,10,130,4 4 8,0.57.20,1077,H/TT
D392,774,11,23/06/2021,跑馬地,草地,C,1200,好,3,7,77,方嘉柏,何澤堯,8,16,131,8 9 11,1.10.47,1088,H/TT
D392,742,07,09/06/2021,跑馬地,草地,B,1000,好,3,3,79,方嘉柏,巴度,5-1/4,5,133,8 8 7,0.58.05,1082,H/TT
D392,718,09,30/05/2021,沙田,草地,B,1200,好/快,2,1,81,方嘉柏,班德禮,3-1/2,25,116,4 4 9,1.08.49,1094,H/TT
D392,677,05,16/05/2021,沙田,草地,C+3,1000,好/快,2,9,83,方嘉柏,巴度,3-1/2,5.5,118,10 8 5,0.55.26,1083,H1/TT
D392,353,05,17/01/2021,沙田,草地,A,1000,好,2,8,84,方嘉柏,史卓豐,2-3/4,19,121,9 7 5,0.57.20,1081,TT
D392,175,10,08/11/2020,跑馬地,草地,A,1200,好,2,9,84,方嘉柏,郭能,10-1/4,9,120,12 12 10,1.11.51,1066,TT1
D392,064,09,27/09/2020,沙田,草地,A,1200,好,2,8,84,方嘉柏,薛恩,4-1/2,19,121,2 2 9,1.09.45,1064,--
D392,036,01,16/09/2020,跑馬地,草地,C,1000,好/快,3,3,77,方嘉柏,莫雷拉,1/2,5,130,10 8 1,0.56.78,1066,--
D392,732,04,10/06/2020,跑馬地,草地,B,1000,好/快,3,8,77,方嘉柏,莫雷拉,3-1/2,4.9,133,2 2 4,0.57.34,1090,--
