horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D391,074,04,01/10/2021,沙田,草地,A,1200,好,3,1,73,呂健威,潘頓,1-3/4,7.8,127,7 6 4,1.09.23,1110,B/H/XB
D391,775,12,23/06/2021,跑馬地,草地,C,1650,好,3,2,74,呂健威,何澤堯,49,26,127,4 6 12 12,1.46.89,1104,B/H/XB
D391,697,10,23/05/2021,沙田,草地,A,1400,好/快,3,11,76,呂健威,何澤堯,9-1/4,14,130,10 8 8 10,1.22.40,1122,B/H/XB
D391,618,05,25/04/2021,沙田,草地,A,1400,好,3,1,77,呂健威,何澤堯,1-1/2,22,131,8 7 5 5,1.22.26,1119,B/H/XB
D391,564,04,05/04/2021,沙田,草地,B+2,1400,好,3,4,79,呂健威,何澤堯,4,13,133,9 9 8 4,1.22.44,1116,B/H/XB
D391,502,06,13/03/2021,沙田,草地,C+3,1400,好,2,8,80,呂健威,何澤堯,3-1/2,20,117,9 9 9 6,1.21.37,1113,B/H/XB
D391,450,08,21/02/2021,沙田,草地,A+3,1400,好,3,1,80,呂健威,何澤堯,4,17,133,11 9 9 8,1.21.75,1139,B/H/XB1
D391,410,06,06/02/2021,沙田,草地,C,1200,好,3,9,80,呂健威,何澤堯,6-1/2,17,133,11 10 6,1.09.39,1123,B/H
D391,373,11,24/01/2021,沙田,草地,A+3,1200,好,3,8,80,呂健威,何澤堯,6-1/4,13,133,11 11 11,1.09.85,1122,B/H
D391,283,01,20/12/2020,沙田,草地,C+3,1200,好,3,12,74,呂健威,蘇銘倫,3/4,8.5,127,10 8 1,1.09.07,1123,H/B1
D391,210,10,22/11/2020,沙田,草地,B+2,1200,好/快,3,13,74,呂健威,何澤堯,4-1/2,12,127,12 12 10,1.09.33,1110,H1
D391,156,02,01/11/2020,沙田,草地,A,1200,好/快,3,9,73,呂健威,何澤堯,3/4,23,126,8 7 2,1.09.06,1139,--
D391,100,03,11/10/2020,沙田,草地,A+3,1200,好,3,1,73,呂健威,何澤堯,3-1/4,14,126,9 6 3,1.09.05,1134,--
D391,028,11,13/09/2020,沙田,草地,A+3,1400,好,3,12,75,呂健威,何澤堯,9-3/4,19,128,7 4 5 11,1.22.66,1121,--
D391,794,05,05/07/2020,沙田全天候,,,1200,好,3,9,75,呂健威,何澤堯,5-1/2,68,128,7 6 5,1.10.28,1115,--
