horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A081,680,07,19/05/2021,跑馬地,草地,B,1650,好/快,5,9,30,鄭俊偉,馬雅,4-1/2,18,123,11 12 12 7,1.40.12,1082,TT2
A081,586,09,14/04/2021,跑馬地,草地,B,1800,好/快,5,6,33,鄭俊偉,馬雅,6-1/4,19,127,4 5 4 3 9,1.51.35,1061,--
A081,501,10,13/03/2021,沙田,草地,C+3,1600,好,5,4,36,鄭俊偉,潘明輝,5-1/2,19,127,9 11 12 10,1.37.04,1078,--
A081,413,10,10/02/2021,跑馬地,草地,B,1650,好,5,1,39,鄭俊偉,潘頓,4,5.5,132,3 4 5 10,1.42.17,1081,--
A081,295,08,26/12/2020,沙田,草地,A+3,2000,好,4,4,41,鄭俊偉,潘明輝,5-3/4,39,113,6 6 7 7 8,2.03.61,1071,TT-
A081,268,04,16/12/2020,跑馬地,草地,C,1800,好,4,7,43,鄭俊偉,潘明輝,2-3/4,20,118,6 6 7 7 4,1.49.71,1073,TT
A081,214,07,25/11/2020,跑馬地,草地,C+3,1650,好,4,5,45,鄭俊偉,彭國年,4-1/4,15,118,6 6 7 7,1.40.76,1071,TT
A081,167,08,08/11/2020,跑馬地,草地,A,1800,好,4,12,47,鄭俊偉,潘頓,2-1/2,15,121,12 9 9 10 8,1.50.52,1063,TT
A081,114,04,18/10/2020,沙田,草地,B+2,1600,好/快,4,10,49,鄭俊偉,薛恩,3,62,122,12 12 9 4,1.34.67,1058,TT
A081,067,08,01/10/2020,沙田,草地,B,1600,好,4,1,51,鄭俊偉,潘明輝,6-1/4,27,125,3 3 4 8,1.35.85,1061,TT
A081,012,09,09/09/2020,跑馬地,草地,B,1650,好,4,7,52,鄭俊偉,潘明輝,10,36,124,10 11 12 9,1.41.67,1051,TT
A081,782,07,01/07/2020,沙田,草地,C,1800,好/快,4,13,52,鄭俊偉,潘明輝,5,54,128,13 13 13 11 7,1.48.74,1059,TT
A081,712,06,03/06/2020,跑馬地,草地,A,1650,好,4,6,52,鄭俊偉,潘明輝,4-1/2,22,124,8 8 7 6,1.40.42,1056,TT
A081,652,01,13/05/2020,跑馬地,草地,C,1650,好,4,2,47,鄭俊偉,潘明輝,頭位,21,118,6 6 4 1,1.39.18,1064,TT
A081,556,09,08/04/2020,跑馬地,草地,B,1650,好,4,4,49,鄭俊偉,黎海榮,3-3/4,41,125,11 10 11 9,1.40.35,1049,TT
A081,510,12,22/03/2020,沙田,草地,A,1600,好,4,2,50,鄭俊偉,黎海榮,7,57,124,6 7 8 12,1.35.94,1045,TT
A081,458,13,01/03/2020,沙田,草地,B+2,1600,好,4,2,50,鄭俊偉,史卓豐,10-1/2,19,123,6 7 8 13,1.37.19,1033,TT2
A081,336,04,15/01/2020,跑馬地,草地,C+3,1650,好,4,5,50,姚本輝,黎海榮,3-1/4,27,123,5 6 7 4,1.39.83,1053,--
A081,277,11,26/12/2019,跑馬地,草地,A,1650,好,4,11,50,姚本輝,黎海榮,7-1/4,29,125,1 1 2 11,1.41.74,1059,--
A081,183,01,20/11/2019,跑馬地,草地,C+3,1650,好/快,4,1,45,姚本輝,黎海榮,1/2,28,118,3 3 2 1,1.39.63,1056,--
A081,125,09,27/10/2019,沙田全天候,,,1800,好,4,10,46,姚本輝,蔡明紹,7,24,123,10 10 10 10 9,1.50.76,1048,--
A081,069,06,06/10/2019,沙田,草地,B+2,1800,好,4,9,46,姚本輝,蔡明紹,5,12,119,9 9 9 9 6,1.48.19,1052,--
A081,012,05,08/09/2019,沙田,草地,C,1600,好,4,9,46,姚本輝,梁家俊,3-3/4,11,119,2 2 2 5,1.35.21,1042,--
A081,741,01,16/06/2019,沙田,草地,C+3,1600,好/快,5,9,40,姚本輝,潘頓,3/4,2.4,133,5 3 4 1,1.34.59,1034,--
A081,630,03,05/05/2019,沙田,草地,B,1600,好,5,8,40,姚本輝,黃俊,1-1/2,4.4,128,10 10 10 3,1.35.98,1027,--
A081,539,01,31/03/2019,沙田,草地,A+3,1600,好,5,4,35,姚本輝,夏禮賢,頸位,5.9,130,7 7 7 1,1.35.24,995,--
A081,516,05,23/03/2019,"從化草地""A""",,,1800,好,5,3,36,姚本輝,田泰安,4-1/2,--,132,3 5 7 8 5,1.50.32,995,--
A081,405,08,10/02/2019,沙田,草地,A,1200,好,5,11,37,姚本輝,夏禮賢,3-1/4,12,130,9 10 8,1.10.76,1040,--
