horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A291,530,10,24/03/2021,跑馬地,草地,C+3,1000,好/快,4,3,48,霍利時,蔡明紹,6-1/4,31,121,5 6 10,0.58.22,1164,B/TT
A291,455,09,24/02/2021,跑馬地,草地,C+3,1000,好/快,4,10,48,霍利時,薛恩,4-1/4,60,121,8 10 9,0.57.84,1182,B/TT
A291,378,11,27/01/2021,跑馬地,草地,C+3,1000,好,4,11,48,霍利時,賀銘年,5-3/4,42,122,5 4 11,0.58.10,1175,B/TT
A291,252,01,09/12/2020,跑馬地,草地,B,1000,好,4,8,42,霍利時,莫雷拉,1,15,116,1 1 1,0.57.21,1161,B/TT
A291,169,08,08/11/2020,跑馬地,草地,A,1000,好,4,1,42,霍利時,波健士,4-1/4,7.1,117,2 3 8,0.58.08,1153,B/TT
A291,085,01,07/10/2020,跑馬地,草地,A,1000,好,5,6,35,霍利時,周俊樂,2,6,121,2 2 1,0.57.37,1135,B/TT
A291,011,02,09/09/2020,跑馬地,草地,B,1000,好,5,2,35,霍利時,郭能,2,4.9,128,1 1 2,0.57.94,1114,B/TT
A291,653,06,13/05/2020,跑馬地,草地,C,1200,好,5,10,38,霍利時,薛恩,2,42,132,2 2 6,1.10.78,1106,B/TT
A291,597,09,22/04/2020,跑馬地,草地,C+3,1000,好,4,3,40,霍利時,楊明綸,6-1/4,26,113,3 5 9,0.58.68,1118,B2/TT
A291,538,08,01/04/2020,沙田全天候,,,1200,濕慢,4,6,42,霍利時,黃皓楠,5-3/4,80,113,2 4 8,1.10.40,1117,B-/TT
A291,486,12,11/03/2020,跑馬地,草地,C,1200,好,4,9,44,霍利時,蔡明紹,13,56,119,1 1 12,1.12.55,1127,B/TT
A291,392,12,05/02/2020,跑馬地,草地,C,1000,好,4,2,45,霍利時,希威森,5-3/4,31,118,3 3 12,0.58.19,1114,B/TT
A291,335,06,15/01/2020,跑馬地,草地,C+3,1000,好,4,2,45,霍利時,巴度,4-1/2,4.8,118,5 7 6,0.57.60,1119,B/TT
A291,280,07,26/12/2019,跑馬地,草地,A,1000,好,4,11,45,霍利時,希威森,2-1/2,15,118,2 1 7,0.57.68,1126,B/TT
A291,199,01,27/11/2019,跑馬地,草地,A,1000,好,5,3,38,霍利時,郭能,2,3.8,131,1 1 1,0.57.06,1123,B2/TT
A291,078,03,09/10/2019,跑馬地,草地,B,1200,好,5,1,38,霍利時,莫雷拉,3/4,2.2,131,2 2 3,1.10.65,1107,TT
A291,050,03,25/09/2019,跑馬地,草地,A,1200,好/快,5,4,38,霍利時,郭能,1-3/4,6,131,6 6 3,1.10.56,1108,TT
A291,002,07,01/09/2019,沙田,草地,B,1200,好,5,11,39,霍利時,郭能,4-1/2,21,132,8 7 7,1.10.72,1101,TT
A291,761,08,26/06/2019,跑馬地,草地,B,1000,好/快,4,7,43,霍利時,楊明綸,4,19,114,8 8 8,0.57.02,1104,TT
A291,679,03,22/05/2019,跑馬地,草地,B,1200,好/快,4,6,44,霍利時,利敬國,1-3/4,22,117,2 2 3,1.10.18,1087,TT
A291,567,11,10/04/2019,跑馬地,草地,A,1200,好,4,8,44,霍利時,莫雷拉,6-1/2,8.3,117,3 4 11,1.11.27,1073,TT
A291,508,03,20/03/2019,跑馬地,草地,C,1200,好/快,4,1,43,霍利時,李寶利,2-1/2,6.8,118,3 3 3,1.10.05,1095,B-/TT
A291,437,11,20/02/2019,跑馬地,草地,C,1200,好/快,4,6,45,霍利時,田泰安,8-1/4,16,118,1 1 11,1.10.61,1096,B1/TT
A291,379,03,30/01/2019,跑馬地,草地,A,1200,好,4,2,45,霍利時,田泰安,2-1/2,6.8,119,3 3 3,1.10.39,1091,TT
A291,344,05,16/01/2019,跑馬地,草地,B,1200,好,4,2,44,霍利時,蘇兆輝,1/2,5.8,117,4 3 5,1.10.48,1095,TT
A291,297,09,29/12/2018,沙田,草地,B+2,1000,好,4,5,46,霍利時,史卓豐,4-1/4,24,118,7 8 9,0.58.55,1093,H-/TT
A291,229,05,05/12/2018,跑馬地,草地,B,1200,好,4,7,47,霍利時,史卓豐,1,16,121,4 4 5,1.10.69,1096,H/TT
A291,167,10,10/11/2018,沙田,草地,A,1400,好,4,8,47,蘇偉賢,史卓豐,4-1/4,14,121,2 4 4 10,1.22.95,1091,H/TT
A291,080,02,07/10/2018,沙田,草地,B+2,1200,好,4,2,46,蘇偉賢,史卓豐,1,6.1,119,6 7 2,1.09.84,1093,H/TT
A291,037,05,22/09/2018,沙田全天候,,,1200,好,4,9,47,蘇偉賢,史卓豐,4,8.8,120,5 4 5,1.09.87,1101,H/TT
A291,764,09,01/07/2018,沙田全天候,,,1650,濕慢,4,5,48,蘇偉賢,韋達,12-3/4,8.9,121,3 2 2 9,1.41.54,1096,H/TT
A291,691,04,30/05/2018,沙田全天候,,,1650,好,4,3,47,蘇偉賢,韋達,1/2,28,120,3 3 2 4,1.39.12,1098,H/TT
A291,598,10,25/04/2018,跑馬地,草地,C,1650,好,4,6,49,蘇偉賢,史卓豐,4,17,122,8 9 9 10,1.41.18,1082,H/TT
A291,560,07,11/04/2018,跑馬地,草地,A,1200,好,4,11,51,蘇偉賢,郭能,5-3/4,22,125,10 9 7,1.10.97,1094,H1/TT
A291,498,08,14/03/2018,跑馬地,草地,B,1200,好,4,7,51,蘇偉賢,郭能,2-3/4,5.4,126,4 4 8,1.10.99,1072,TT
A291,404,03,07/02/2018,跑馬地,草地,A,1200,好,4,11,50,蘇偉賢,巴度,1/2,12,123,8 8 3,1.10.97,1101,TT
A291,347,04,17/01/2018,跑馬地,草地,C,1000,好,4,8,51,蘇偉賢,布達德,2-1/4,9.3,123,8 8 4,0.57.64,1088,TT
A291,272,05,17/12/2017,沙田,草地,C+3,1000,好,4,7,52,蘇偉賢,羅理雅,2-1/4,8.3,125,7 6 5,0.57.98,1093,TT
A291,182,08,11/11/2017,沙田,草地,A,1000,好/快,4,6,52,蘇偉賢,莫雷拉,3-3/4,1.7,125,6 2 8,0.57.94,1093,TT1
