horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A308,065,04,01/10/2019,沙田,草地,A+3,1200,好/快,3,4,63,賀賢,潘明輝,3,10,114,6 7 4,1.08.81,1110,--
A308,785,07,03/07/2019,跑馬地,草地,C,1200,好,3,3,64,賀賢,潘明輝,3-1/4,6.7,115,3 4 7,1.10.36,1080,--
A308,515,03,23/03/2019,"從化草地""A""",,,1200,好,R,1,64,賀賢,潘頓,3-1/4,--,122,2 1 3,1.09.76,1074,--
A308,476,06,06/03/2019,跑馬地,草地,A,1200,好,3,11,64,賀賢,潘明輝,1-1/2,23,115,10 9 6,1.10.41,1085,--
A308,414,02,10/02/2019,沙田,草地,A,1400,好,3,1,62,賀賢,莫雷拉,3/4,9.1,115,3 3 3 2,1.22.24,1071,--
A308,346,04,16/01/2019,跑馬地,草地,B,1200,好,3,11,61,賀賢,潘明輝,3/4,43,113,12 12 4,1.10.13,1071,--
A308,287,01,26/12/2018,跑馬地,草地,C+3,1200,好,4,1,56,賀賢,潘明輝,3/4,5.4,126,5 4 1,1.10.11,1073,--
A308,214,WV,28/11/2018,跑馬地,草地,A,1200,好,4,--,56,賀賢,潘頓,--,--,129,--,--,--,--
A308,156,04,07/11/2018,跑馬地,草地,B,1200,好,4,3,56,賀賢,潘明輝,1,5.4,126,3 4 4,1.10.42,1090,--
A308,669,03,23/05/2018,跑馬地,草地,C,1200,好/快,4,2,57,賀賢,潘明輝,1-1/4,4.8,125,3 5 3,1.10.16,1075,--
A308,617,04,02/05/2018,沙田全天候,,,1200,好,4,7,58,賀賢,潘頓,2,4,132,2 2 4,1.09.56,1083,--
A308,569,06,15/04/2018,沙田全天候,,,1200,濕慢,4,1,60,賀賢,潘明輝,2-3/4,3.9,128,5 5 6,1.09.93,1082,--
A308,292,09,23/12/2017,沙田,草地,A+3,1400,好,R,7,60,賀賢,梁家俊,11-1/4,8.8,120,5 6 5 9,1.24.33,1101,--
A308,237,03,03/12/2017,沙田,草地,C+3,1400,好,4R,2,59,賀賢,潘明輝,1-1/2,7.5,125,4 3 3 3,1.22.87,1095,--
A308,193,04,15/11/2017,跑馬地,草地,C,1200,好,4,9,59,賀賢,潘頓,1-3/4,13,132,10 11 4,1.10.53,1106,--
A308,779,02,09/07/2017,沙田,草地,B+2,1200,好,GRIFFIN,6,--,賀賢,潘頓,1-1/4,19,126,3 3 2,1.10.17,1063,--
