horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A162,794,13,07/07/2019,沙田,草地,C,1000,好/快,3,14,80,蔡約翰,莫雷拉,9,45,133,11 13 13,0.56.52,964,TT
A162,581,12,14/04/2019,沙田,草地,C,1200,好/黏,3,10,80,蔡約翰,莫雷拉,13,15,133,6 6 12,1.12.73,970,TT
A162,513,12,20/03/2019,跑馬地,草地,C,1200,好/快,3,6,80,蔡約翰,潘頓,12-1/2,7.4,133,4 5 12,1.11.42,975,TT
A162,459,02,27/02/2019,跑馬地,草地,C+3,1200,好/快,3,6,78,蔡約翰,莫雷拉,3/4,3.1,131,7 7 2,1.09.54,981,TT
A162,402,03,07/02/2019,沙田,草地,C+3,1200,好,3,1,76,蔡約翰,莫雷拉,短馬頭位,5.3,130,4 4 3,1.09.60,990,TT
A162,345,01,16/01/2019,跑馬地,草地,B,1200,好,3,6,70,蔡約翰,莫雷拉,短馬頭位,3.3,123,7 6 1,1.09.86,984,TT
A162,307,08,01/01/2019,沙田,草地,C,1200,好,3,6,70,蔡約翰,莫雷拉,2-1/4,5.1,125,4 3 8,1.09.77,987,TT
A162,161,06,07/11/2018,跑馬地,草地,B,1200,好,3,7,70,蔡約翰,祈普敦,2-1/2,10,123,6 5 6,1.10.63,975,TT
A162,072,02,03/10/2018,跑馬地,草地,A,1200,好,3,10,68,蔡約翰,田泰安,頸位,18,121,9 11 2,1.10.56,967,TT1
A162,806,10,15/07/2018,沙田,草地,A,1200,黏,3,10,72,蔡約翰,祈普敦,10-1/2,20,126,6 6 10,1.11.39,982,--
A162,731,07,13/06/2018,跑馬地,草地,B,1200,好,3,4,72,蔡約翰,杜利萊,5-1/4,6.6,128,1 3 7,1.10.69,962,--
A162,516,02,21/03/2018,跑馬地,草地,C,1200,好,3,6,71,蔡約翰,杜利萊,1/2,6.7,124,1 1 2,1.10.06,964,--
A162,481,07,07/03/2018,跑馬地,草地,A,1200,好,3,4,73,蔡約翰,柏寶,2-1/2,7.1,126,6 6 7,1.10.16,981,--
A162,451,04,25/02/2018,沙田,草地,B,1200,好,3,5,73,蔡約翰,柏寶,5-1/4,8.9,130,9 8 4,1.10.42,989,--
A162,390,03,31/01/2018,跑馬地,草地,C+3,1200,好,3,5,72,蔡約翰,柏寶,頭位,9.3,125,9 6 3,1.10.40,991,--
A162,297,06,23/12/2017,沙田全天候,,,1650,好,3,11,73,蔡約翰,柏寶,4,8.3,129,3 4 4 6,1.38.50,998,--
A162,271,04,13/12/2017,跑馬地,草地,C,1200,好,3,7,73,蔡約翰,柏寶,3/4,8.7,126,7 8 4,1.10.13,985,--
A162,233,03,29/11/2017,跑馬地,草地,A,1200,好,3,6,73,蔡約翰,柏寶,2-1/4,6.4,127,4 4 3,1.10.34,995,--
A162,177,02,08/11/2017,跑馬地,草地,B,1200,好,3,2,73,蔡約翰,柏寶,3,31,130,6 7 2,1.10.03,972,B-
A162,750,09,21/06/2017,跑馬地,草地,C,1650,好,3,9,77,蔡約翰,祈普敦,6-1/2,17,130,6 5 6 9,1.40.40,970,B
A162,706,05,04/06/2017,沙田,草地,B,1400,好/快,3,1,77,蔡約翰,祈普敦,6,6.3,130,4 4 3 5,1.22.86,962,B1
