horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D479,826,08,12/07/2023,跑馬地,草地,B,1650,好/快,2,2,93,蔡約翰,潘頓,4-1/4,7.2,133,5 6 6 8,1.40.38,1116,--
D479,749,05,14/06/2023,跑馬地,草地,B,1650,好,2,12,95,蔡約翰,艾道拿,8-1/4,57,130,11 11 10 5,1.40.17,1116,--
D479,711,09,31/05/2023,跑馬地,草地,C+3,1800,好/快,2,6,96,蔡約翰,布文,5,20,134,8 8 9 8 9,1.48.91,1119,P-
D479,653,10,10/05/2023,沙田全天候,,,1650,好,2,6,96,蔡約翰,巴度,7-1/4,43,132,10 11 12 10,1.38.18,1116,P2
D479,576,05,12/04/2023,跑馬地,草地,B,1650,好,2,5,96,蔡約翰,布文,3-1/4,8.4,133,8 8 8 5,1.39.59,1107,--
D479,519,01,22/03/2023,跑馬地,草地,C+3,1650,好,2,5,91,蔡約翰,布文,1/2,3,127,5 5 5 1,1.39.05,1107,P-
D479,470,05,05/03/2023,沙田全天候,,,1650,好,1,2,91,蔡約翰,賀銘年,2-1/2,16,125,6 6 6 5,1.37.91,1112,P2
D479,404,02,08/02/2023,跑馬地,草地,B,1650,好,1,10,90,蔡約翰,田泰安,3/4,9.7,123,11 11 10 2,1.39.18,1121,P-
D479,312,06,08/01/2023,沙田全天候,,,1650,好,1,1,92,蔡約翰,田泰安,3,12,120,6 6 6 6,1.38.38,1116,P2
D479,280,12,24/12/2022,沙田,草地,B,1600,好/快,2,9,92,蔡約翰,賀銘年,5-1/4,27,127,12 12 13 12,1.36.59,1129,--
D479,232,02,07/12/2022,跑馬地,草地,A,1800,好,2,5,90,蔡約翰,潘頓,短馬頭位,4.6,125,8 9 9 7 2,1.48.12,1106,--
D479,176,03,16/11/2022,跑馬地,草地,B,1650,好,2,10,89,蔡約翰,嘉里,1/2,19,126,12 12 9 3,1.38.42,1103,P-
D479,124,04,26/10/2022,沙田全天候,,,1650,好,2,7,91,蔡約翰,巴度,2-1/2,15,123,3 4 4 4,1.39.40,1088,P1
D479,087,03,12/10/2022,跑馬地,草地,A,1650,好/快,2,6,91,蔡約翰,潘頓,1-3/4,5.9,128,6 6 6 3,1.39.38,1088,--
D479,825,03,13/07/2022,跑馬地,草地,B,1650,好/快,2,12,92,蔡約翰,莫雷拉,3/4,17,133,12 12 9 3,1.39.35,1097,--
D479,733,05,08/06/2022,跑馬地,草地,A,1800,黏,2,4,93,蔡約翰,莫雷拉,1-3/4,6.3,127,6 7 7 7 5,1.52.01,1095,--
D479,695,07,25/05/2022,跑馬地,草地,C,1650,好,2,6,93,蔡約翰,莫雷拉,5-1/2,4.2,130,7 7 5 7,1.40.37,1093,--
D479,608,02,24/04/2022,沙田,草地,A,1600,好,2,4,92,蔡約翰,莫雷拉,1-1/2,10,129,7 7 7 2,1.34.09,1100,--
D479,560,02,06/04/2022,跑馬地,草地,A,1800,好,2,5,91,蔡約翰,莫雷拉,1/2,3.5,124,7 6 6 6 2,1.49.22,1090,--
D479,451,04,23/02/2022,跑馬地,草地,C+3,1650,好,2,4,91,蔡約翰,田泰安,1-1/2,6.2,120,8 8 5 4,1.39.16,1098,--
D479,352,02,19/01/2022,跑馬地,草地,C,1650,好,2,6,89,蔡約翰,莫雷拉,頸位,6,126,6 6 6 2,1.38.41,1077,--
D479,242,08,08/12/2021,跑馬地,草地,B,1800,好,2,12,90,蔡約翰,麥道朗,1-3/4,24,123,11 10 11 11 8,1.48.84,1073,--
D479,184,08,17/11/2021,跑馬地,草地,C,1650,好,2,4,90,蔡約翰,史卓豐,2-3/4,9.4,127,6 6 5 8,1.39.72,1080,--
D479,145,02,03/11/2021,跑馬地,草地,A,1800,好,2,3,88,蔡約翰,莫雷拉,頭位,7.8,121,6 5 3 1 2,1.49.60,1089,--
D479,100,08,17/10/2021,沙田,草地,B+2,1800,好,2,10,90,蔡約翰,薛恩,4-3/4,44,127,9 10 10 10 8,1.48.99,1095,--
D479,083,11,06/10/2021,跑馬地,草地,A,1650,好,2,5,92,蔡約翰,賀銘年,6-1/4,14,122,8 8 7 11,1.39.74,1093,--
D479,771,03,23/06/2021,跑馬地,草地,C,1650,好,2,6,93,蔡約翰,潘頓,3-1/2,3.8,126,9 9 8 3,1.38.62,1078,--
D479,737,06,06/06/2021,沙田,草地,C,1600,好/快,2,9,93,蔡約翰,賀銘年,4-1/4,13,126,9 9 8 6,1.34.52,1093,--
D479,707,02,26/05/2021,跑馬地,草地,C,1650,好/快,2,7,91,蔡約翰,潘頓,3/4,4.8,129,9 9 9 2,1.38.09,1073,--
D479,638,06,02/05/2021,沙田,草地,B,2400,好,G3,11,91,蔡約翰,波健士,3,15,113,9 9 8 9 9 6,2.28.62,1080,--
D479,621,01,25/04/2021,沙田,草地,A,1600,好,2,8,84,蔡約翰,莫雷拉,頸位,6.2,115,8 8 4 1,1.34.86,1091,--
D479,593,02,14/04/2021,跑馬地,草地,B,1800,好/快,2,12,82,蔡約翰,巴度,3/4,9.8,119,11 9 11 10 2,1.49.53,1072,--
D479,526,03,21/03/2021,沙田,草地,A,1600,好,2,3,82,蔡約翰,莫雷拉,2,4,118,12 12 11 3,1.34.81,1076,--
D479,478,02,03/03/2021,跑馬地,草地,A,1650,好,3,10,80,蔡約翰,潘頓,頸位,2.1,133,11 11 7 2,1.40.32,1068,--
D479,436,01,17/02/2021,跑馬地,草地,C,1650,好,3,6,73,蔡約翰,潘頓,1,1.9,130,8 8 6 1,1.39.09,1079,--
D479,382,01,27/01/2021,跑馬地,草地,C+3,1650,好,3,11,68,蔡約翰,莫雷拉,頭位,4.5,121,9 9 9 1,1.40.33,1068,--
D479,334,06,10/01/2021,沙田,草地,C,1600,好,3,5,68,蔡約翰,田泰安,1-3/4,5.3,121,5 6 6 6,1.34.49,1067,--
D479,292,04,23/12/2020,跑馬地,草地,C+3,1650,好/快,3,8,67,蔡約翰,巴度,3/4,4.2,120,8 8 8 4,1.40.04,1070,--
D479,255,04,09/12/2020,跑馬地,草地,B,1650,好,3,9,68,蔡約翰,巴米高,2-1/4,19,121,9 9 10 4,1.39.55,1074,--
D479,210,11,22/11/2020,沙田,草地,B+2,1200,好/快,3,8,70,蔡約翰,薛恩,4-3/4,15,123,9 11 11,1.09.36,1080,--
