horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C292,186,UR,20/11/2022,沙田,草地,B+2,1200,好/快,2,2,92,呂健威,黃皓楠,---,101,125,--,--,1106,--
C292,500,14,12/03/2022,沙田,草地,C+3,1400,好,2,9,93,呂健威,班德禮,10-1/2,60,131,7 9 9 14,1.22.98,1075,--
C292,357,08,23/01/2022,沙田,草地,A,1400,好,2,1,93,呂健威,巴度,9-1/4,4.8,131,2 2 4 8,1.23.01,1103,--
C292,268,07,18/12/2021,沙田,草地,C+3,1400,好,2,4,93,呂健威,田泰安,3,5.8,129,2 1 1 7,1.21.96,1093,--
C292,174,03,13/11/2021,沙田,草地,A+3,1400,好,1,9,92,呂健威,田泰安,1/2,11,116,4 9 10 3,1.21.31,1094,--
C292,122,01,24/10/2021,沙田,草地,C,1400,好/快,2,5,86,呂健威,田泰安,短馬頭位,5.7,119,3 2 1 1,1.20.83,1081,--
C292,083,05,06/10/2021,跑馬地,草地,A,1650,好,2,6,86,呂健威,班德禮,4-1/4,5.2,116,4 6 6 5,1.39.40,1076,--
C292,046,02,19/09/2021,沙田,草地,C,1600,好,2,9,85,呂健威,田泰安,1-1/2,10,120,1 1 1 2,1.33.87,1072,--
C292,010,05,05/09/2021,沙田,草地,A,1400,好,2,6,85,呂健威,田泰安,3-3/4,13,121,5 7 7 5,1.21.90,1088,--
C292,771,02,23/06/2021,跑馬地,草地,C,1650,好,2,1,83,呂健威,田泰安,頸位,3.7,116,4 4 3 2,1.38.13,1061,--
C292,737,02,06/06/2021,沙田,草地,C,1600,好/快,2,3,83,呂健威,黃皓楠,2,83,113,2 3 3 2,1.34.19,1064,--
C292,661,09,08/05/2021,沙田全天候,,,1650,好,2,13,85,呂健威,黃皓楠,9-1/2,85,112,7 6 8 9,1.37.65,1066,B-/TT-
C292,602,07,17/04/2021,沙田全天候,,,1200,好,2,5,87,呂健威,何澤堯,3-1/4,7.9,120,9 8 7,1.09.04,1074,B/TT
C292,481,09,07/03/2021,沙田,草地,C,1000,好,2,6,87,呂健威,何澤堯,7-3/4,6.1,123,5 5 9,0.57.61,1075,B/TT
C292,448,04,21/02/2021,沙田全天候,,,1200,好,2,10,86,呂健威,何澤堯,1/2,41,119,5 4 4,1.08.13,1076,B/TT
C292,392,04,31/01/2021,沙田,草地,B+2,1200,好,2,2,87,呂健威,田泰安,2-3/4,10,124,5 4 4,1.08.82,1091,B/TT1
C292,314,12,01/01/2021,沙田,草地,B+2,1200,好,2,7,87,呂健威,蘇銘倫,5-1/4,8.7,124,7 9 12,1.10.06,1090,B
C292,175,03,08/11/2020,跑馬地,草地,A,1200,好,2,10,86,呂健威,潘頓,1-1/4,3.6,121,10 11 3,1.10.07,1069,B1
C292,092,04,07/10/2020,跑馬地,草地,A,1000,好,2,2,86,呂健威,潘頓,2,2.1,122,6 5 4,0.57.02,1078,--
C292,828,02,15/07/2020,跑馬地,草地,B,1200,好/快,2,10,82,呂健威,何澤堯,頸位,3.3,117,8 6 2,1.08.62,1071,--
C292,765,01,24/06/2020,跑馬地,草地,C,1200,好/快,3,7,74,呂健威,潘頓,頸位,7,127,5 2 1,1.08.72,1066,--
C292,718,01,03/06/2020,跑馬地,草地,A,1200,好,3,4,69,呂健威,潘頓,1/2,2.9,122,4 3 1,1.09.31,1064,--
C292,656,03,13/05/2020,跑馬地,草地,C,1200,好,3,6,68,呂健威,何澤堯,3/4,18,122,4 4 3,1.09.73,1068,--
C292,592,12,19/04/2020,沙田,草地,C+3,1400,好,3,7,70,呂健威,何澤堯,7-1/2,21,124,10 7 6 12,1.22.30,1067,--
C292,542,06,01/04/2020,沙田全天候,,,1200,濕慢,3,7,72,呂健威,何澤堯,8-1/4,12,129,8 6 6,1.09.87,1073,--
C292,478,04,08/03/2020,沙田全天候,,,1200,好,3,9,73,呂健威,何澤堯,4-1/2,42,127,11 8 4,1.09.74,1068,--
C292,794,06,07/07/2019,沙田,草地,C,1000,好/快,3,1,76,呂健威,郭能,6,40,124,10 8 6,0.56.06,1059,--
C292,747,08,16/06/2019,沙田,草地,C+3,1200,好/快,3,3,76,呂健威,何澤堯,4-3/4,2.9,125,8 7 8,1.09.89,1061,--
C292,669,02,18/05/2019,沙田,草地,C+3,1200,好,3,1,76,呂健威,何澤堯,3,34,121,5 4 2,1.08.87,1072,--
