horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C323,741,14,12/06/2022,沙田,草地,C+3,1600,好,5,13,38,告東尼,巴度,21-3/4,17,131,8 8 13 14,1.39.45,1202,B/TT
C323,705,13,29/05/2022,沙田,草地,B,1400,好,4,14,41,告東尼,黎海榮,12-1/4,59,114,11 11 14 13,1.24.59,1206,B/TT
C323,664,09,15/05/2022,沙田,草地,C+3,1600,好/黏,4,7,44,告東尼,蔡明紹,19-1/4,11,117,8 8 9 9,1.39.34,1193,B/TT
C323,602,11,20/04/2022,跑馬地,草地,C,1650,好,4,2,47,告東尼,陳嘉熙,9-1/4,30,115,7 7 8 11,1.41.87,1180,B/TT
C323,494,08,12/03/2022,沙田,草地,C+3,1800,好,4,3,49,告東尼,霍宏聲,3-3/4,19,125,8 6 1 1 8,1.47.94,1208,B/TT
C323,459,09,27/02/2022,沙田,草地,B,1400,好,4,8,51,告東尼,霍宏聲,3-1/2,46,126,12 13 13 9,1.23.17,1211,B/TT
C323,379,12,30/01/2022,沙田,草地,A+3,1600,好,4,12,54,告東尼,莫丹尼,6-3/4,30,128,6 5 3 12,1.36.99,1218,B/TT
C323,342,05,16/01/2022,沙田,草地,C+3,1600,好,4,6,56,告東尼,潘明輝,4,23,130,8 8 10 5,1.35.84,1228,B/TT
C323,275,08,22/12/2021,跑馬地,草地,C+3,1650,好,4,10,58,告東尼,蔡明紹,2-3/4,44,131,10 9 9 8,1.40.46,1227,B/TT
C323,210,11,28/11/2021,沙田,草地,C,1400,好,4,11,60,告東尼,黃皓楠,10,65,130,14 14 14 11,1.22.58,1195,B/TT
C323,118,12,24/10/2021,沙田,草地,C,1600,好/快,3,9,62,告東尼,蔡明紹,7-1/4,13,116,9 10 10 12,1.34.68,1206,B/TT
C323,073,04,01/10/2021,沙田,草地,A,1600,好,3,1,64,告東尼,蔡明紹,3-3/4,14,119,5 5 5 4,1.35.85,1195,B/TT
C323,043,08,19/09/2021,沙田,草地,C,1600,好,3,8,66,告東尼,田泰安,4,20,120,6 6 5 8,1.34.63,1214,B/TT
C323,592,10,14/04/2021,跑馬地,草地,B,1650,好/快,3,7,72,告東尼,馬雅,9-1/4,39,129,12 12 12 10,1.40.88,1175,B/TT
C323,543,12,28/03/2021,沙田,草地,A+3,1600,好/快,3,11,75,告東尼,周俊樂,14-1/2,61,124,8 10 12 12,1.36.36,1172,B/TT
C323,487,10,07/03/2021,沙田,草地,C,1600,好,3,2,77,告東尼,蔡明紹,7-1/4,49,133,6 7 5 10,1.36.67,1205,B/TT
C323,410,11,06/02/2021,沙田,草地,C,1200,好,3,11,78,告東尼,陳嘉熙,15,89,124,12 11 11,1.10.78,1200,B/TT
C323,311,13,01/01/2021,沙田,草地,B+2,1200,好,3,10,79,告東尼,周俊樂,6-1/2,31,125,14 14 13,1.10.19,1208,B/TT
C323,229,13,29/11/2020,沙田,草地,C,1600,好,3,11,80,告東尼,彭國年,10-1/2,35,133,12 12 11 13,1.35.86,1182,B/TT
