horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
B269,028,10,11/09/2019,跑馬地,草地,B,1200,好,3,5,77,容天鵬,杜美爾,7-1/4,17,131,1 1 10,1.11.30,1206,--
B269,747,05,16/06/2019,沙田,草地,C+3,1200,好/快,3,7,77,容天鵬,杜美爾,3/4,47,131,1 1 5,1.09.27,1219,--
B269,700,07,29/05/2019,跑馬地,草地,C,1000,好,3,6,78,容天鵬,潘頓,5,7.4,131,1 2 7,0.57.82,1208,--
B269,669,05,18/05/2019,沙田,草地,C+3,1200,好,3,2,78,容天鵬,陳嘉熙,5,18,118,1 1 5,1.09.19,1206,--
B269,610,09,24/04/2019,跑馬地,草地,C,1000,好,3,1,78,容天鵬,楊明綸,4-1/2,8.5,129,1 1 9,0.57.43,1187,--
B269,569,01,10/04/2019,跑馬地,草地,A,1000,好,3,2,72,容天鵬,潘頓,1/2,2,125,1 1 1,0.56.94,1191,--
B269,512,02,20/03/2019,跑馬地,草地,C,1000,好/快,3,8,70,容天鵬,貝力斯,頭位,15,124,1 1 2,0.56.84,1174,--
B269,476,08,06/03/2019,跑馬地,草地,A,1200,好,3,7,70,容天鵬,李寶利,2-3/4,50,124,1 1 8,1.10.58,1176,--
B269,757,02,27/06/2018,跑馬地,草地,C,1000,好/快,3,5,68,容天鵬,李寶利,1/2,6.6,125,1 1 2,0.57.28,1187,--
B269,721,04,10/06/2018,沙田,草地,C,1200,好/快,3,12,68,容天鵬,李寶利,2,104,122,1 1 4,1.09.06,1200,TT-
B269,662,06,20/05/2018,沙田,草地,C+3,1000,好/快,3,6,70,容天鵬,楊明綸,6,62,123,1 2 6,0.56.38,1189,TT
B269,636,12,09/05/2018,跑馬地,草地,A,1200,好,3,5,70,容天鵬,梁家俊,15-3/4,42,127,2 3 12,1.12.91,1198,TT1
