horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A344,149,10,03/11/2019,沙田,草地,C+3,1600,好/快,3,2,65,丁冠豪,楊明綸,5,21,120,6 7 8 10,1.34.10,1235,B/TT
A344,816,03,14/07/2019,沙田,草地,A,1600,好/快,3,3,62,丁冠豪,史卓豐,頸位,10,117,5 5 5 3,1.34.50,1222,B/TT
A344,759,08,23/06/2019,沙田,草地,A,1600,好/快,3,2,62,丁冠豪,史卓豐,2-1/4,12,117,9 9 9 8,1.34.46,1227,B/TT
A344,547,WV,31/03/2019,沙田,草地,A+3,1600,好,3,--,62,丁冠豪,潘明輝,--,--,116,--,--,--,--
A344,404,04,07/02/2019,沙田,草地,C+3,1600,好,3,11,62,丁冠豪,巴度,2-1/4,5.1,117,6 6 3 4,1.35.01,1221,B/TT
A344,301,01,01/01/2019,沙田,草地,C,1600,好,4,5,54,丁冠豪,巴度,3,2.8,131,4 4 4 1,1.34.61,1212,B2/TT
A344,257,02,16/12/2018,沙田,草地,C+3,1600,好,4,4,52,丁冠豪,李寶利,1-1/4,2.8,129,6 7 8 2,1.35.60,1230,TT
A344,149,01,04/11/2018,沙田,草地,C+3,1400,好,4,4,47,丁冠豪,李寶利,1/2,5.4,122,6 7 5 1,1.22.96,1230,B-/TT
A344,522,14,25/03/2018,沙田,草地,A+3,1400,好,4,5,55,鄭俊偉,沈拿,11-1/2,41,128,12 13 14 14,1.24.04,1213,H-/B2/TT
A344,493,12,11/03/2018,沙田,草地,C+3,1600,好,3,4,60,鄭俊偉,楊明綸,13-1/2,219,116,9 9 12 12,1.36.29,1222,H/TT
A344,444,12,21/02/2018,跑馬地,草地,C,1800,好,3,1,64,鄭俊偉,楊明綸,16-3/4,105,118,5 4 4 9 12,1.52.79,1212,H/TT
A344,411,10,10/02/2018,沙田,草地,C+3,1600,好,3,10,67,鄭俊偉,楊明綸,7,36,120,7 8 9 10,1.36.72,1208,H/TT
A344,346,08,13/01/2018,沙田,草地,C+3,1400,好,3,10,69,鄭俊偉,沈拿,4-1/4,109,122,12 13 12 8,1.23.06,1220,B-/H1/TT1
A344,279,14,17/12/2017,沙田,草地,C+3,1600,好,3,14,72,鄭俊偉,杜利萊,14-3/4,198,125,13 13 14 14,1.36.92,1239,B
A344,202,14,19/11/2017,沙田,草地,B,2000,好,3,13,74,鄭俊偉,杜利萊,10,73,127,14 13 14 14 14,2.04.01,1232,B
A344,171,08,05/11/2017,沙田,草地,C+3,1400,好/快,3,8,74,鄭俊偉,杜利萊,6,116,127,12 12 9 8,1.22.68,1238,B1
