horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A346,549,07,31/03/2021,沙田全天候,,,1800,好,5,14,16,霍利時,黃皓楠,5,41,112,8 10 10 8 7,1.49.78,1205,SR
A346,501,07,13/03/2021,沙田,草地,C+3,1600,好,5,9,18,霍利時,田泰安,4,9.8,113,11 7 6 7,1.36.82,1217,SR
A346,406,05,06/02/2021,沙田全天候,,,1650,好,5,8,19,霍利時,蔡明紹,3-1/4,74,113,11 11 11 5,1.39.59,1209,XB-/SR1
A346,184,13,14/11/2020,沙田,草地,C+3,1600,好,5,9,21,丁冠豪,巴度,8-1/2,8.3,114,14 13 13 13,1.36.50,1229,XB
A346,129,03,24/10/2020,沙田,草地,C,1400,好,5,13,21,丁冠豪,田泰安,1-1/4,9.9,115,11 12 9 3,1.22.66,1224,XB
A346,096,05,11/10/2020,沙田,草地,A+3,1600,好,5,6,22,丁冠豪,梁家俊,2-1/4,13,116,8 4 3 5,1.35.44,1192,CP-/XB
A346,022,10,13/09/2020,沙田,草地,A+3,1400,好,5,10,24,丁冠豪,何澤堯,5-3/4,18,117,11 6 5 10,1.23.27,1225,CP/XB
A346,800,07,08/07/2020,跑馬地,草地,A,1650,好,5,8,29,丁冠豪,蔡明紹,5-3/4,11,123,10 10 8 7,1.41.12,1194,CP/XB1
A346,722,12,07/06/2020,沙田,草地,C,1800,黏,5,8,29,丁冠豪,何澤堯,10,13,122,3 3 4 4 12,1.51.24,1197,CP
A346,644,02,09/05/2020,沙田,草地,C,1600,好/快,5,7,27,丁冠豪,何澤堯,頸位,26,120,8 8 7 2,1.35.45,1172,CP
A346,613,05,29/04/2020,跑馬地,草地,A,1800,好/快,5,8,29,丁冠豪,何澤堯,4-3/4,27,122,4 4 4 4 5,1.50.07,1185,CP
A346,565,07,12/04/2020,沙田,草地,C,1800,好,5,14,31,丁冠豪,黃皓楠,6-1/4,103,122,14 14 14 14 7,1.48.77,1178,CP
A346,483,06,11/03/2020,跑馬地,草地,C,1650,好,5,10,33,丁冠豪,黃皓楠,3,164,123,11 11 10 6,1.42.11,1170,CP
A346,455,12,01/03/2020,沙田,草地,B+2,1600,好,5,14,36,丁冠豪,巫顯東,8-1/4,210,127,8 5 7 12,1.36.40,1180,CP
A346,391,11,05/02/2020,跑馬地,草地,C,1200,好,5,3,38,丁冠豪,巫顯東,10-3/4,29,128,9 10 11,1.11.94,1195,CP
A346,333,09,15/01/2020,跑馬地,草地,C+3,1000,好,5,10,40,丁冠豪,巫顯東,2-3/4,74,130,12 12 9,0.58.11,1194,CP1
A346,756,WV,23/06/2019,沙田,草地,A,1400,好/快,4,--,43,丁冠豪,巫顯東,--,--,113,--,--,--,--
A346,705,13,02/06/2019,沙田,草地,B,1400,好/快,4,7,46,丁冠豪,黃皓楠,13-1/2,143,116,7 3 7 13,1.23.85,1202,--
A346,668,11,18/05/2019,沙田,草地,C+3,1200,好,4,8,48,丁冠豪,黃皓楠,5-1/4,157,119,11 11 11,1.10.59,1195,--
A346,664,08,20/05/2018,沙田,草地,C+3,1200,好/快,4,10,52,容天鵬,李寶利,4-3/4,254,130,12 12 8,1.09.94,1218,--
A346,626,12,06/05/2018,沙田,草地,B,1200,好,4,14,52,容天鵬,梁家俊,11,149,128,14 13 12,1.11.80,1205,--
