horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D428,122,12,24/10/2021,沙田,草地,C,1400,好/快,2,3,81,呂健威,何澤堯,11-1/4,13,116,9 6 7 12,1.22.61,1115,V
D428,071,03,01/10/2021,沙田,草地,A,1400,好,2,6,81,呂健威,何澤堯,3,16,118,7 7 6 3,1.21.63,1109,V
D428,766,WV,20/06/2021,沙田,草地,A,1400,好/快,2,--,81,呂健威,田泰安,--,--,116,--,--,--,--
D428,679,06,16/05/2021,沙田,草地,C+3,1400,好/快,2,13,82,呂健威,何澤堯,5,35,116,13 14 14 6,1.21.08,1094,V
D428,488,12,07/03/2021,沙田,草地,C,1800,好,2,12,83,呂健威,波健士,5-3/4,17,114,4 4 4 5 12,1.48.12,1101,V
D428,449,09,21/02/2021,沙田,草地,A+3,1800,好,4YO,14,83,呂健威,賀銘年,3,113,126,11 10 10 7 9,1.47.70,1113,V
D428,404,05,06/02/2021,沙田,草地,C,1600,好,2,2,83,呂健威,何澤堯,1-1/2,3.5,120,3 4 4 5,1.34.42,1123,V
D428,367,01,24/01/2021,沙田,草地,A+3,1400,好,3,5,78,呂健威,何澤堯,頸位,8.1,132,3 4 5 1,1.22.15,1114,V
D428,312,01,01/01/2021,沙田,草地,B+2,1200,好,3,1,71,呂健威,何澤堯,1-1/4,9.8,125,7 5 1,1.09.26,1124,V
D428,228,06,29/11/2020,沙田,草地,C,1200,好,3,7,73,呂健威,史卓豐,4-1/4,16,126,11 8 6,1.09.80,1120,V1
D428,136,10,24/10/2020,沙田,草地,C,1000,好,3,11,73,呂健威,黃皓楠,2-1/2,93,124,12 9 10,0.56.99,1114,--
