horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
K556,695,14,17/05/26,沙田,草地,C+3,1000,好/黏,4,12,52,葉楚航,鍾易禮,23-1/4,87,125,14 14 14,1.00.13,1055,E1/TT1
K556,495,WV-A,08/03/26,沙田,草地,C,1000,好,4,--,52,葉楚航,蔡明紹,--,--,127,--,--,--,--
