horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
B299,316,04,08/01/2020,跑馬地,草地,C,1650,好,4,5,60,羅富全,潘頓,2-3/4,4.2,133,5 6 6 4,1.40.86,1131,CP
B299,258,03,18/12/2019,跑馬地,草地,C+3,1650,好/快,4,2,60,羅富全,潘頓,1-1/4,3.8,133,8 7 7 3,1.39.70,1128,CP
B299,212,WV-A,01/12/2019,沙田全天候,,,1800,好,4,--,60,羅富全,沈拿,--,--,133,--,--,--,--
B299,168,13,09/11/2019,沙田,草地,A,2000,好/快,3,14,62,羅富全,沈拿,12-1/2,40,117,13 14 14 14 13,2.02.51,1135,CP
B299,131,04,27/10/2019,沙田全天候,,,1650,好,3,1,63,羅富全,沈拿,3,12,119,8 8 8 4,1.39.47,1122,CP
B299,074,07,06/10/2019,沙田全天候,,,1650,濕慢,3,10,64,羅富全,沈拿,6-3/4,26,119,9 10 13 7,1.40.41,1129,CP
B299,036,04,15/09/2019,沙田全天候,,,1650,好,3,4,64,羅富全,史卓豐,3-1/4,28,118,5 5 5 4,1.39.12,1111,CP
B299,805,08,10/07/2019,跑馬地,草地,A,1800,好,3,6,64,羅富全,沈拿,5,16,117,9 9 10 10 8,1.49.80,1101,CP
B299,665,06,15/05/2019,跑馬地,草地,A,1800,好,3,1,64,羅富全,李寶利,2-1/4,6.4,117,5 4 4 4 6,1.50.44,1129,CP
B299,571,01,10/04/2019,跑馬地,草地,A,1800,好,4,2,59,羅富全,李寶利,頸位,3.7,132,5 5 6 6 1,1.49.57,1119,CP
B299,531,02,27/03/2019,跑馬地,草地,C+3,1650,好/快,4,1,57,羅富全,沈拿,1,2.7,130,5 7 7 2,1.40.54,1124,CP
B299,473,01,06/03/2019,跑馬地,草地,A,1650,好,4,4,51,羅富全,沈拿,頸位,10,124,9 8 3 1,1.41.03,1119,CP
B299,447,06,24/02/2019,沙田,草地,B+2,1600,好,4,12,52,羅富全,沈拿,1-3/4,49,126,12 14 12 6,1.36.30,1122,CP
B299,388,10,02/02/2019,沙田,草地,C,1400,好,4,10,54,羅富全,沈拿,5,59,130,13 13 14 10,1.23.67,1121,CP
B299,348,10,20/01/2019,沙田,草地,A+3,1400,好,4,2,56,羅富全,沈拿,5-3/4,38,129,4 3 4 10,1.23.58,1127,CP1
B299,296,07,29/12/2018,沙田,草地,B+2,1400,好,4,8,57,羅富全,沈拿,4-1/4,16,130,8 7 9 7,1.23.01,1114,--
B299,778,03,08/07/2018,沙田,草地,C,1200,好/快,GRIFFIN,4,--,羅富全,沈拿,2-1/2,6,129,8 8 3,1.09.97,1143,--
B299,676,03,27/05/2018,沙田,草地,A,1200,好,GRIFFIN,7,--,羅富全,沈拿,2-3/4,7.1,129,7 6 3,1.10.56,1137,--
