horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D449,529,11,24/03/2024,沙田,草地,A,1200,好/快,1,11,110,廖康銘,布文,19-1/4,42,135,11 11 11,1.10.96,1228,H-/XB
D449,414,04,12/02/2024,沙田,草地,A,1400,好,1,4,112,廖康銘,霍宏聲,9-3/4,26,135,5 3 4 4,1.22.99,1225,H/XB
D449,376,10,28/01/2024,沙田,草地,A+3,1200,好,G1,12,114,廖康銘,霍宏聲,6-3/4,110,126,13 13 10,1.10.50,1246,H/XB1
D449,808,03,09/07/2023,沙田,草地,C+3,1200,好/快,1,1,115,蔡約翰,布文,1/2,1.9,135,5 5 3,1.09.18,1235,H
D449,718,04,04/06/2023,沙田,草地,B,1200,好/快,G3,5,116,蔡約翰,艾道拿,2-3/4,17,121,7 5 4,1.08.45,1237,H
D449,620,02,30/04/2023,沙田,草地,A,1200,好,G1,4,115,蔡約翰,布文,3-1/4,34,126,8 7 2,1.08.90,1243,H
D449,565,06,09/04/2023,沙田,草地,B+2,1200,好,G2,5,116,蔡約翰,田泰安,6,14,123,5 5 6,1.10.11,1236,H
D449,508,04,19/03/2023,沙田,草地,A,1400,好,G1,5,116,蔡約翰,薛恩,4-1/2,35,126,5 5 3 4,1.21.83,1229,H
D449,466,02,05/03/2023,沙田,草地,B+2,1200,好,1,2,115,蔡約翰,布文,1/2,2.9,135,6 6 2,1.08.34,1239,H
D449,395,04,05/02/2023,沙田,草地,B+2,1200,好,G1,4,114,蔡約翰,嘉里,2,27,126,5 5 4,1.08.44,1238,H
D449,318,09,08/01/2023,沙田,草地,C+3,1000,好,G3,4,115,蔡約翰,潘頓,4-1/2,6.7,131,8 9 9,0.56.69,1240,H
D449,237,04,11/12/2022,沙田,草地,A,1200,好,G1,9,112,蔡約翰,嘉里,1-1/2,104,126,7 5 4,1.09.02,1235,H
D449,183,10,20/11/2022,沙田,草地,B+2,1200,好/快,G2,6,115,蔡約翰,布文,7,14,123,10 13 10,1.08.67,1240,H
D449,118,09,23/10/2022,沙田,草地,B+2,1200,好/快,G2,8,116,蔡約翰,嘉里,5-1/4,56,128,5 5 9,1.08.63,1220,H1
D449,358,06,23/01/2022,沙田,草地,A,1200,好,G1,7,116,蔡約翰,莫雷拉,4,3.9,126,1 2 6,1.09.42,1211,--
D449,247,03,12/12/2021,沙田,草地,A,1200,好,G1,5,110,蔡約翰,莫雷拉,1-1/2,4.5,126,3 2 3,1.08.88,1211,--
D449,192,05,21/11/2021,沙田,草地,B+2,1200,好,G2,6,107,蔡約翰,莫雷拉,2-1/4,2.7,123,2 2 5,1.08.34,1200,--
D449,099,05,17/10/2021,沙田,草地,B+2,1200,好,G2,9,107,蔡約翰,莫雷拉,3-1/4,2.3,120,8 7 5,1.08.48,1188,--
D449,692,01,23/05/2021,沙田,草地,A,1200,好/快,G3,6,100,蔡約翰,莫雷拉,3/4,1.1,118,3 3 1,1.08.16,1201,--
D449,622,01,25/04/2021,沙田,草地,A,1200,好,2,8,88,蔡約翰,莫雷拉,2,1.7,117,3 3 1,1.08.24,1197,--
D449,581,01,11/04/2021,沙田,草地,C,1200,好,3,8,80,蔡約翰,莫雷拉,1/2,1.2,133,1 1 1,1.08.59,1202,--
D449,523,01,21/03/2021,沙田,草地,A,1200,好,3,1,66,蔡約翰,莫雷拉,3-1/2,1.1,121,1 1 1,1.08.92,1197,--
D449,132,01,24/10/2020,沙田,草地,C,1200,好,4,3,52,蔡約翰,莫雷拉,5-1/4,6.7,126,1 1 1,1.08.85,1189,--
