horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C192,665,11,12/05/2021,沙田全天候,,,1200,好,4,9,46,蘇偉賢,彭國年,20-3/4,28,120,11 11 11,1.12.32,1038,CP/XB/TT
C192,624,12,28/04/2021,跑馬地,草地,C+3,1200,好,4,11,49,蘇偉賢,彭國年,13-1/4,101,123,12 12 12,1.11.42,1038,CP/XB1/TT2
C192,383,10,31/01/2021,沙田,草地,B+2,1200,好,4,4,52,賀賢,黃皓楠,8-3/4,49,122,7 7 10,1.10.36,1052,CP2
C192,161,08,04/11/2020,沙田全天候,,,1200,好,4,4,55,賀賢,潘明輝,8-3/4,12,126,11 10 8,1.10.88,1020,--
C192,132,05,24/10/2020,沙田,草地,C,1200,好,4,7,57,賀賢,潘明輝,9-3/4,171,129,11 12 5,1.10.41,1032,--
C192,091,12,07/10/2020,跑馬地,草地,A,1200,好,3,8,60,賀賢,黃皓楠,9,196,115,11 11 12,1.11.59,1024,--
C192,807,11,08/07/2020,跑馬地,草地,A,1000,好,3,7,64,賀賢,蘇狄雄,12-1/4,101,119,11 11 11,0.58.80,1032,--
C192,777,13,27/06/2020,沙田,草地,B,1400,好/快,3,10,66,賀賢,蘇狄雄,15,212,118,12 12 13 13,1.23.34,1031,--
C192,725,11,07/06/2020,沙田,草地,C,1000,黏,3,6,68,賀賢,蔡明紹,8,38,121,8 11 11,0.58.36,1035,PC-/TT-
C192,630,08,03/05/2020,沙田全天候,,,1200,好,3,11,70,羅富全,田泰安,8-1/4,19,125,1 2 8,1.09.83,1052,PC/TT
C192,478,08,08/03/2020,沙田全天候,,,1200,好,3,3,72,羅富全,史卓豐,10,20,126,9 11 8,1.10.63,1046,B-/PC1/TT
C192,404,06,08/02/2020,沙田全天候,,,1200,好,3,7,74,羅富全,潘頓,6-1/2,4.6,128,6 6 6,1.10.25,1054,B/TT
C192,330,10,11/01/2020,沙田全天候,,,1650,好,3,8,76,羅富全,田泰安,10-1/2,16,132,7 7 7 10,1.40.24,1053,CP-/B1/TT
C192,216,07,01/12/2019,沙田全天候,,,1650,好,3,7,77,羅富全,田泰安,2,5.8,133,3 4 4 7,1.39.04,1050,CP/TT
C192,165,04,09/11/2019,沙田全天候,,,1650,好,3,4,77,羅富全,田泰安,1-1/4,11,132,4 5 3 4,1.39.63,1051,CP/TT
C192,132,08,27/10/2019,沙田全天候,,,1200,好,3,8,77,羅富全,莫雷拉,2-1/2,6.6,130,7 7 8,1.09.59,1067,CP/TT
C192,019,WV,08/09/2019,沙田全天候,,,1200,好,3,--,77,羅富全,田泰安,--,--,130,--,--,--,--
C192,796,01,07/07/2019,沙田全天候,,,1200,好,3,1,71,羅富全,田泰安,短馬頭位,3.6,127,4 3 1,1.08.88,1061,CP1/TT
C192,702,10,29/05/2019,跑馬地,草地,C,1200,好,3,6,71,羅富全,田泰安,5,5.9,124,4 3 10,1.11.01,1068,TT
C192,646,01,08/05/2019,沙田全天候,,,1200,濕慢,3,11,65,羅富全,田泰安,頸位,4.8,118,1 1 1,1.09.68,1073,TT
C192,550,02,03/04/2019,沙田全天候,,,1200,好,3,4,64,羅富全,田泰安,2-1/2,1.6,117,6 5 2,1.09.76,1085,TT
C192,476,04,06/03/2019,跑馬地,草地,A,1200,好,3,3,63,羅富全,田泰安,3/4,2.8,117,4 5 4,1.10.27,1095,TT
C192,408,01,10/02/2019,沙田全天候,,,1200,好,4,10,52,羅富全,田泰安,3-1/4,3.2,126,1 1 1,1.09.14,1097,TT
C192,332,04,12/01/2019,沙田,草地,A,1200,好,4,10,52,羅富全,田泰安,3-3/4,10,124,3 4 4,1.09.91,1113,TT1
