horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C174,634,13,02/05/2021,沙田,草地,B,2000,好,5,11,20,葉楚航,潘明輝,10-3/4,26,112,12 11 12 12 13,2.03.32,1159,B/XB/TT
C174,549,08,31/03/2021,沙田全天候,,,1800,好,5,13,23,葉楚航,潘明輝,9-1/4,62,114,14 14 13 13 8,1.50.44,1195,B/XB/TT
C174,501,08,13/03/2021,沙田,草地,C+3,1600,好,5,2,25,葉楚航,賀銘年,4-1/4,28,118,10 12 11 8,1.36.86,1189,V-/XB/B2/TT
C174,660,14,17/05/2020,沙田,草地,C+3,2200,好/快,5,10,28,葉楚航,何澤堯,8-1/4,15,122,10 12 12 12 13 14,2.17.46,1206,B-/XB/V1/TT
C174,565,09,12/04/2020,沙田,草地,C,1800,好,5,1,30,葉楚航,賀銘年,7-1/4,17,124,12 12 12 10 9,1.48.90,1200,B/XB/TT
C174,501,08,18/03/2020,跑馬地,草地,C+3,2200,好,5,8,32,葉楚航,蔡明紹,5-1/2,35,125,11 11 11 11 9 8,2.17.31,1192,B/XB/TT
C174,483,11,11/03/2020,跑馬地,草地,C,1650,好,5,12,34,葉楚航,潘明輝,6-1/4,11,125,12 12 12 11,1.42.62,1193,B/XB/TT
C174,352,06,22/01/2020,跑馬地,草地,A,2200,好,5,9,36,葉楚航,蘇兆輝,5-3/4,10,129,10 11 11 12 10 6,2.18.64,1170,B/XB/TT
C174,324,04,11/01/2020,沙田,草地,A,1600,好,5,6,37,葉楚航,何澤堯,3,15,130,13 14 14 4,1.36.31,1172,B/XB/TT
C174,295,05,01/01/2020,沙田,草地,C,1800,好,5,1,37,葉楚航,莫雷拉,3-1/2,6.6,125,7 6 4 4 5,1.49.09,1184,B/XB/TT
C174,249,05,15/12/2019,沙田,草地,C+3,1800,好,5,1,37,葉楚航,李寶利,3,5.1,130,6 4 4 4 5,1.48.93,1165,B/XB/TT
C174,161,01,09/11/2019,沙田,草地,A,1800,好/快,5,6,32,葉楚航,李寶利,1/2,63,125,6 6 6 6 1,1.47.96,1182,B/XB1/TT
C174,126,12,27/10/2019,沙田全天候,,,1650,好,5,14,35,葉楚航,利敬國,17,36,128,6 1 3 12,1.42.96,1189,B/TT
C174,087,07,12/10/2019,沙田,草地,C,1600,好/快,5,3,37,葉楚航,潘頓,4-1/4,11,130,2 1 1 7,1.35.26,1200,B1/TT
C174,707,14,02/06/2019,沙田,草地,B,1400,好/快,4,3,43,葉楚航,蘇狄雄,8-3/4,252,114,12 13 13 14,1.23.40,1196,TT
C174,640,08,08/05/2019,沙田全天候,,,1650,濕慢,4,4,46,葉楚航,蘇狄雄,9,82,117,11 12 10 8,1.40.92,1193,TT
C174,593,09,22/04/2019,沙田全天候,,,1650,好,4,10,49,葉楚航,李寶利,10-3/4,88,122,10 9 9 9,1.39.73,1208,TT
C174,453,10,27/02/2019,跑馬地,草地,C+3,1800,好/快,4,5,52,葉楚航,賴維銘,16,197,124,6 8 9 10 10,1.52.21,1170,TT
C174,409,11,10/02/2019,沙田,草地,A,1600,好,4,11,52,葉楚航,李寶利,6,171,125,12 12 11 11,1.36.85,1162,TT1
