horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D456,413,11,12/02/2023,沙田全天候,,,1200,好,3,2,75,苗禮德,賀銘年,5-1/4,21,133,7 6 11,1.09.93,1092,--
D456,368,13,24/01/2023,沙田,草地,C,1600,好,3,9,78,苗禮德,賀銘年,11,48,134,2 2 3 13,1.36.72,1090,SR-/XB-
D456,260,10,18/12/2022,沙田全天候,,,1200,好,3,3,80,苗禮德,田泰安,6-1/4,15,135,12 12 10,1.09.81,1117,SR/XB
D456,166,11,12/11/2022,沙田全天候,,,1650,好,3,11,80,苗禮德,蘇兆輝,15,12,135,12 12 8 11,1.39.18,1100,SR/XB
D456,124,WV,26/10/2022,沙田全天候,,,1650,好,2,--,80,苗禮德,希威森,--,--,115,--,--,--,--
D456,081,02,09/10/2022,沙田全天候,,,1200,好,3,1,79,苗禮德,蘇兆輝,3/4,12,129,5 3 2,1.08.94,1125,SR/XB1
D456,679,05,16/05/2021,沙田,草地,C+3,1400,好/快,2,14,85,苗禮德,田泰安,4-1/4,19,118,4 2 1 5,1.20.97,1133,SR
D456,621,03,25/04/2021,沙田,草地,A,1600,好,2,6,85,苗禮德,田泰安,1-1/4,11,114,3 3 3 3,1.35.08,1136,SR
D456,524,11,21/03/2021,沙田,草地,A,2000,好,4YO,4,85,苗禮德,潘明輝,8-1/2,98,126,6 5 4 6 11,2.02.70,1128,SR
D456,488,03,07/03/2021,沙田,草地,C,1800,好,2,4,83,苗禮德,潘明輝,2-1/2,6.2,111,2 2 3 3 3,1.47.59,1120,SR
D456,449,WV,21/02/2021,沙田,草地,A+3,1800,好,4YO,--,83,苗禮德,史卓豐,--,--,126,--,--,--,--
D456,371,10,24/01/2021,沙田,草地,A+3,1600,好,4YO,3,83,苗禮德,史卓豐,8-1/4,39,126,4 3 4 10,1.35.15,1136,SR
D456,316,02,01/01/2021,沙田,草地,B+2,1600,好,2,5,80,苗禮德,史卓豐,1-1/4,11,118,5 1 1 2,1.35.39,1123,SR
D456,257,09,09/12/2020,跑馬地,草地,B,1800,好,2,5,82,苗禮德,巴度,4-1/4,4.4,117,7 8 8 8 9,1.49.63,1133,SR
D456,138,07,24/10/2020,沙田,草地,C,1400,好,2,8,82,苗禮德,巴度,2-3/4,14,117,11 9 9 7,1.21.22,1136,SR1
