date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2017-06-04,沙田,1,697,大老山平磅賽,,,,好地至快地,"草地 - ""B"" 賽道",820000,(25.54) (48.69) (1:10.97),25.54 23.15 22.28,1,3,幸運大師 (A200),史卓豐,高伯新,129,1073,3,---,1 1 1,1:10.97,1.1
2017-06-04,沙田,1,697,大老山平磅賽,,,,好地至快地,"草地 - ""B"" 賽道",820000,(25.54) (48.69) (1:10.97),25.54 23.15 22.28,2,6,爆騷 (A207),梁家俊,徐雨石,118,1048,4,4,5 5 2,1:11.60,8.4
2017-06-04,沙田,1,697,大老山平磅賽,,,,好地至快地,"草地 - ""B"" 賽道",820000,(25.54) (48.69) (1:10.97),25.54 23.15 22.28,3,1,榮進好蹄 (A181),杜利萊,蘇偉賢,129,982,6,6-3/4,6 6 3,1:12.06,30
2017-06-04,沙田,1,697,大老山平磅賽,,,,好地至快地,"草地 - ""B"" 賽道",820000,(25.54) (48.69) (1:10.97),25.54 23.15 22.28,4,4,關關雎 (A198),麥偉利,高伯新,129,996,5,8,2 2 4,1:12.24,15
2017-06-04,沙田,1,697,大老山平磅賽,,,,好地至快地,"草地 - ""B"" 賽道",820000,(25.54) (48.69) (1:10.97),25.54 23.15 22.28,5,5,電訊朝陽 (A070),黎海榮,李易達,129,1111,1,8-3/4,4 4 5,1:12.36,24
2017-06-04,沙田,1,697,大老山平磅賽,,,,好地至快地,"草地 - ""B"" 賽道",820000,(25.54) (48.69) (1:10.97),25.54 23.15 22.28,6,2,獎金勁 (A242),田泰安,沈集成,129,1125,2,17-1/4,3 3 6,1:13.73,24
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,1,1,天下為攻 (A257),李寶利,蔡約翰,133,1050,4,---,3 3 1,1:09.85,1.4
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,2,4,魅力之子 (T373),巫顯東,徐雨石,122,1060,10,2-1/4,2 2 2,1:10.20,22
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,3,3,一帆風順 (T422),韋紀力,蘇保羅,132,1072,9,2-1/4,1 1 3,1:10.21,7.7
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,4,10,由心出發 (S133),黎海榮,苗禮德,117,1154,11,3-3/4,11 11 4,1:10.45,25
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,5,2,正是你 (S349),祈普敦,李易達,133,1160,5,5,4 4 5,1:10.63,22
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,6,9,智勝明駒 (T320),田泰安,方嘉柏,121,1153,7,5-3/4,9 9 6,1:10.79,22
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,7,8,順其自然 (T178),麥偉利,呂健威,121,1097,2,7,8 7 7,1:10.96,7
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,8,5,快樂海龍 (A078),梁家俊,容天鵬,124,1027,6,7-1/4,6 6 8,1:11.00,73
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,9,7,勁有來頭 (V386),郭能,姚本輝,123,1054,1,7-3/4,5 5 9,1:11.10,56
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,10,6,神乎其技 (A174),史卓豐,告達理,126,1041,3,10-1/2,7 8 10,1:11.54,77
2017-06-04,沙田,2,698,沙田嶺讓賽,第四班,1200,60-40,好地至快地,"草地 - ""B"" 賽道",840000,(24.68) (47.46) (1:09.85),24.68 22.78 22.39,11,11,錢途再現 (A046),賴維銘,葉楚航,114,1137,8,11-1/4,10 10 11,1:11.66,182
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,1,5,駿馬翹楚 (T401),巫顯東,約翰摩亞,120,1054,8,---,1 1 1 1,1:22.86,5
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,2,10,銘記心中 (T258),李寶利,吳定強,121,1138,3,1-1/2,7 3 3 2,1:23.12,6.9
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,3,14,電訊大炮 (V144),黃皓楠,徐雨石,108,1106,1,2,11 7 8 3,1:23.19,14
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,4,13,飛壹般 (T280),蘇狄雄,李易達,111,1049,9,3,5 6 6 4,1:23.36,43
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,5,11,超自然 (V063),韋達,告東尼,120,1080,6,3-1/4,13 13 13 5,1:23.37,20
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,6,4,天賦致寶 (S417),田泰安,文家良,131,1212,7,4-3/4,10 12 12 6,1:23.61,18
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,7,12,好富有 (A026),韋紀力,蘇偉賢,121,1108,14,5,4 2 2 7,1:23.68,29
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,8,6,超甜橙 (V058),梁家俊,霍利時,128,1240,4,5-1/4,9 11 10 8,1:23.72,3.5
2017-06-04,沙田,3,699,琵琶山讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B"" 賽道",630000,(13.71) (35.86) (59.29) (1:22.86),13.71 22.15 23.43 23.57,9,3,雅寳 (P295),麥偉利,苗禮德,131,1133,2,5-1/2,12 10 11 9,1:23.73,17
