trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SCS,Current,22/04/2026,跑馬地,628,驕陽雄心,4,12,草地,B,1200,好/快,6,48,6.8,希威森,H/TT,1034,123,銳目,團長好,競駿非凡
SCS,Current,22/04/2026,跑馬地,625,太行美景,4,12,草地,B,1200,好/快,11,24,15,黃智弘,TT,1121,116,獵寶勤,添喜運,戰騎飛
SCS,Current,19/04/2026,沙田,624,智取神駒,12,14,草地,C+3,1800,好/快,3,100,78,希威森,TT,1104,135,海上大軍,嘉應傳承,春風萬里
SCS,Current,19/04/2026,沙田,623,正極,11,12,草地,C+3,1200,好/快,8,63,53,黃智弘,B/TT,1141,117,手機錶勁,千杯不醉,嘉應奇兵
SCS,Current,19/04/2026,沙田,622,星願無限,8,12,草地,C+3,1400,好/快,11,65,24,艾兆禮,TT,1026,121,首飾天空,大眾福星,超輕鬆
SCS,Current,19/04/2026,沙田,619,有派頭,6,14,全天候,,1650,好,2,52,3.4,布文,B/TT,1165,127,花開,林寶精神,盛勢威楓
SCS,Current,19/04/2026,沙田,618,鴻圖大展,13,14,草地,C+3,1600,好/快,8,50,137,布文,B-/TT,1052,125,超開心,睿智多寶,瑞祺威楓
SCS,Current,19/04/2026,沙田,614,領創動力,1,14,全天候,,1800,好,1,40,5.2,黃寶妮,B/TT,1207,128,領創動力,風起雲湧,開心三多
SCS,Current,15/04/2026,跑馬地,613,關鍵所在,2,12,草地,A,1200,好,1,69,7.9,黃智弘,B/TT,1168,123,嘉應勇將,關鍵所在,棒棒糖
SCS,Current,15/04/2026,跑馬地,612,浪漫鬥士,2,11,草地,A,1650,好,3,62,12,希威森,TT,992,121,榮利雙收,浪漫鬥士,穿甲金鷹
SCS,Current,15/04/2026,跑馬地,609,知道穩勝,3,11,草地,A,1650,好,6,60,5.5,希威森,TT,1057,116,一起美麗,做好自己,知道穩勝
SCS,Current,15/04/2026,跑馬地,608,香港神駒,1,12,草地,A,1800,好,3,53,8.9,艾道拿,TT,1038,128,香港神駒,竣誠駒,夢照發
SCS,Current,15/04/2026,跑馬地,607,凡凡有餘,1,12,草地,A,1650,好,3,60,3.8,布文,XB/TT,1207,135,凡凡有餘,時間寶,爆竹
SCS,Current,15/04/2026,跑馬地,605,喆喆友福,1,12,草地,A,1000,好,7,31,4.9,潘頓,B/TT,1069,128,喆喆友福,銀亮濠俠,辣得金
SCS,Current,15/04/2026,跑馬地,605,太行美景,4,12,草地,A,1000,好,12,26,32,黃智弘,H-/TT,1132,120,喆喆友福,銀亮濠俠,辣得金
SCS,Current,12/04/2026,沙田,604,華麗再勝,10,12,草地,C,1200,好,11,95,100,奧爾民,TT,1194,130,翠紅,扶搖勢勁,競駿輝煌
SCS,Current,12/04/2026,沙田,600,總統輝煌,11,14,草地,C,1400,好,4,52,74,希威森,TT1,1111,127,豐功偉績,哥倫布,自動自覺
SCS,Current,12/04/2026,沙田,599,龍之邦,8,12,草地,C,1200,好,9,47,41,楊明綸,H-/TT,1191,122,精英高球,應龍飛影,櫻花酒杯
SCS,Current,12/04/2026,沙田,598,華麗再贏,3,12,草地,C,1200,好,8,48,51,鍾易禮,TT,1041,121,輝灑自如,辣得準,華麗再贏
SCS,Current,12/04/2026,沙田,596,志醒大將,13,14,草地,C,1600,好,13,36,6.4,潘頓,CP-/XB/SR1/TT,1139,132,金鑽精靈,威威父子,極速之子
