trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SWY,Current,19/04/2026,沙田,617,洪才,1,14,草地,C+3,1400,好/快,7,42,7.7,班德禮,CP/TT,1058,117,洪才,有情有義,共創歡欣
SWY,Current,19/04/2026,沙田,616,電子騰飛,9,14,草地,C+3,1000,好/快,10,52,200,奧爾民,TT,1033,127,勝萬金,支付之父,日出東方
SWY,Current,19/04/2026,沙田,615,多彩多姿,9,12,全天候,,1200,好,4,37,10,楊明綸,TT,1155,133,魅力星,爆熱,城中勇士
SWY,Current,19/04/2026,沙田,614,風起雲湧,2,14,全天候,,1800,好,5,39,3.7,田泰安,V/TT,1162,134,領創動力,風起雲湧,開心三多
SWY,Current,15/04/2026,跑馬地,612,膨才,8,11,草地,A,1650,好,10,76,42,奧爾民,CP,1101,135,榮利雙收,浪漫鬥士,穿甲金鷹
SWY,Current,15/04/2026,跑馬地,606,科創世紀,12,12,草地,A,1650,好,5,34,37,蔡明紹,CP/TT,1089,131,富裕君子,東方寶寶,小皇爺
SWY,Current,15/04/2026,跑馬地,605,東昇鉞,10,12,草地,A,1000,好,3,29,109,楊明綸,B/TT,1128,126,喆喆友福,銀亮濠俠,辣得金
SWY,Current,12/04/2026,沙田,604,巴基之勝,11,12,草地,C,1200,好,1,81,7.5,田泰安,V/TT,1195,116,翠紅,扶搖勢勁,競駿輝煌
SWY,Current,12/04/2026,沙田,603,勇冠群英,11,11,草地,C,1200,好,3,69,136,巫顯東,B/TT,1080,123,煌上,興馳千里,競駿皇者
SWY,Current,12/04/2026,沙田,599,精英高球,1,12,草地,C,1200,好,5,60,6.8,班德禮,H1,1080,135,精英高球,應龍飛影,櫻花酒杯
SWY,Current,12/04/2026,沙田,597,醒目先駒,2,14,草地,C,1400,好,2,58,12,奧爾民,,1045,133,開心老闆,醒目先駒,創寶駒
SWY,Current,12/04/2026,沙田,596,型到爆,4,14,草地,C,1600,好,10,33,18,蔡明紹,E/P/TT,1034,129,金鑽精靈,威威父子,極速之子
SWY,Current,12/04/2026,沙田,595,熊噹噹,5,14,草地,C,1400,好,13,32,22,奧爾民,V/TT,1245,127,劍無情,怡昌奇兵,順善寶
SWY,Current,08/04/2026,跑馬地,593,威力飛騰,12,12,草地,C+3,1200,好,1,64,88,潘明輝,B-,1174,122,俏眼光,人和家興,喵喵怪
SWY,Current,08/04/2026,跑馬地,588,新力飆,10,12,草地,C+3,1650,好,11,54,98,楊明綸,H1/TT,998,130,喜馬,勁進駒,榮利雙收
SWY,Current,06/04/2026,沙田,581,千帆駒,1,10,草地,B+2,1400,好,10,74,5.5,奧爾民,XB/TT,1136,132,千帆駒,一世美麗,超勁赤兔
SWY,Current,06/04/2026,沙田,579,智勝一籌,7,12,草地,B+2,1000,好,3,67,49,蔡明紹,XB/TT,1033,124,會長之寶,好評如潮,幸運糖
