trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
NM,Current,22/04/2026,跑馬地,627,康昌之星,5,12,草地,B,1650,好/快,6,52,5.9,艾兆禮,B/TT,1126,128,贏玥,本領非凡,得意佳作
NM,Current,22/04/2026,跑馬地,626,神駒馬靈,2,11,草地,B,1650,好/快,9,37,2.7,奧爾民,,1123,133,焦點,神駒馬靈,風雲
NM,Current,19/04/2026,沙田,624,新意馬,14,14,草地,C+3,1800,好/快,9,90,124,金誠剛,TT,1131,125,海上大軍,嘉應傳承,春風萬里
NM,Current,19/04/2026,沙田,623,千杯不醉,2,12,草地,C+3,1200,好/快,2,64,11,希威森,,1036,121,手機錶勁,千杯不醉,嘉應奇兵
NM,Current,19/04/2026,沙田,621,電源之駒,6,9,全天候,,1200,好,7,65,31,蔡明紹,B2,1095,115,德心知遇,錶之極光,天福
NM,Current,19/04/2026,沙田,620,穿甲戰鷹,2,12,全天候,,1200,好,1,60,2.8,田泰安,CP/TT,1175,135,觀眾之力,穿甲戰鷹,光年程祥
NM,Current,19/04/2026,沙田,619,林寶精神,2,14,全天候,,1650,好,6,46,5.5,希威森,B,1091,121,花開,林寶精神,盛勢威楓
NM,Current,19/04/2026,沙田,618,風捲殘雲,11,14,草地,C+3,1600,好/快,13,52,168,金誠剛,H/TT,1052,127,超開心,睿智多寶,瑞祺威楓
NM,Current,19/04/2026,沙田,617,北極之錶,11,14,草地,C+3,1400,好/快,13,52,191,霍宏聲,B1/TT,1237,127,洪才,有情有義,共創歡欣
NM,Current,19/04/2026,沙田,616,展雄威,4,14,草地,C+3,1000,好/快,5,59,21,霍宏聲,B2,1218,134,勝萬金,支付之父,日出東方
NM,Current,15/04/2026,跑馬地,612,穿甲金鷹,3,11,草地,A,1650,好,1,65,2.3,艾兆禮,B,1068,124,榮利雙收,浪漫鬥士,穿甲金鷹
NM,Current,15/04/2026,跑馬地,611,決一劍,5,12,草地,A,1200,好,3,52,7.2,周俊樂,V/TT,1099,125,環球英雄,當家精彩,星運少爵
NM,Current,15/04/2026,跑馬地,610,快樂神駒,2,10,草地,A,1200,好,9,52,4.3,霍宏聲,XB,1096,127,勇霸龍,快樂神駒,馬達
