trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SJJ,Current,06/04/2026,沙田,582,紅運帝王,14,14,草地,B+2,1600,好,2,116,19,艾兆禮,,1173,128,金鑽貴人,祝願,遨遊氣泡
SJJ,Current,06/04/2026,沙田,581,一世美麗,2,10,草地,B+2,1400,好,7,71,5.2,艾兆禮,H,1227,129,千帆駒,一世美麗,超勁赤兔
SJJ,Current,06/04/2026,沙田,580,驕陽明駒,2,7,草地,B+2,1200,好,4,122,70,布文,,1148,123,嘉應高昇,驕陽明駒,精算暴雪
SJJ,Current,06/04/2026,沙田,580,精算暴雪,3,7,草地,B+2,1200,好,7,113,176,艾道拿,P,1109,123,嘉應高昇,驕陽明駒,精算暴雪
SJJ,Current,06/04/2026,沙田,580,星際快車,7,7,草地,B+2,1200,好,6,105,164,艾兆禮,B,1150,123,嘉應高昇,驕陽明駒,精算暴雪
SJJ,Current,06/04/2026,沙田,575,魅力知福,11,14,草地,B+2,1200,好,4,38,21,艾兆禮,B/TT,1144,133,紅旺繽紛,果然僥倖,機械騎士
SJJ,Current,01/04/2026,沙田,573,安泰,3,14,全天候,,1650,好,3,66,8.6,艾兆禮,XB/P2,1060,116,將睿,精英雄心,安泰
SJJ,Current,01/04/2026,沙田,572,德心知遇,10,10,全天候,,1200,好,11,65,13,艾兆禮,E/PC/TT,1182,116,樂勝天下,錶之極光,友愛心得
SJJ,Current,01/04/2026,沙田,566,大利好運,2,14,全天候,,1650,好,8,31,6.7,布文,E/PC/TT,1101,126,光輝歲月,大利好運,朗日雪峰
SJJ,Current,01/04/2026,沙田,565,魅力星,3,12,全天候,,1200,好,1,34,14,田泰安,H/P/TT,1186,130,爆熱,銀亮濠俠,魅力星
SJJ,Current,29/03/2026,沙田,564,安都,2,14,草地,A+3,1600,好/快,5,72,3.1,艾兆禮,E/TT,1150,129,黃金騎士,安都,中國心
SJJ,Current,29/03/2026,沙田,563,紅運光輝,5,13,草地,A+3,1200,好/快,4,66,7.2,艾兆禮,TT-,1027,123,扶搖勢勁,增強,開心指數
SJJ,Current,29/03/2026,沙田,562,競駿輝煌,1,10,草地,A+3,1200,好/快,1,85,7.2,艾兆禮,B,1146,122,競駿輝煌,錶之星河,燈胆將軍
SJJ,Current,29/03/2026,沙田,561,神馳,5,11,草地,A+3,1400,好/快,9,73,14,布文,,1168,130,極上紗瓏,開心三寶,新力好
SJJ,Current,29/03/2026,沙田,560,豐功偉績,4,14,草地,A+3,1200,好/快,3,44,5.6,艾兆禮,H,1176,122,天天更好,銳目,烈焰光芒
SJJ,Current,29/03/2026,沙田,559,競駿傳奇,11,14,草地,A+3,1400,好/快,3,44,68,潘明輝,B,1125,120,勁勇皇駒,馬上盈,綫路萬里
SJJ,Current,29/03/2026,沙田,558,步步合拍,10,14,草地,A+3,1000,好/快,3,52,10,布文,,1189,127,大愛無疆,日出東方,佐治傳奇
SJJ,Current,29/03/2026,沙田,557,永遠美麗,6,9,草地,A+3,1600,好/快,9,92,11,艾道拿,,1206,132,勁沙塵,春風萬里,仁心星
SJJ,Previous,16/07/2025,跑馬地,846,精算暴雪,7,12,草地,B,1200,好/快,3,105,4.8,布文,P,1103,135,美麗第一,好友心得,晨曦儷人
SJJ,Previous,16/07/2025,跑馬地,845,有財有勢,4,12,草地,B,1650,好/快,8,72,20,艾兆禮,B,1093,131,智勇名駒,盈好威楓,大學生
SJJ,Previous,16/07/2025,跑馬地,843,鴻圖新星,3,12,草地,B,1200,好/快,3,55,12,蔡明紹,E,1069,131,智勝攻略,可靠大師,鴻圖新星
SJJ,Previous,16/07/2025,跑馬地,842,嘉力寶,7,12,草地,B,1800,好/快,3,46,68,蔡明紹,B,1028,122,三江飛輪,美麗歡聲,奮鬥心
SJJ,Previous,16/07/2025,跑馬地,840,福星小子,8,11,草地,B,1200,好/快,11,51,50,田泰安,,982,126,仁仁有餘,紅錢到,東來欣賞
SJJ,Previous,13/07/2025,沙田,838,泰泰精神,3,14,草地,A,1400,好/快,7,62,15,蔡明紹,,1022,119,美麗星晨,勇冠群英,泰泰精神
SJJ,Previous,13/07/2025,沙田,837,魅力寶駒,3,14,草地,A,1200,好/快,6,74,10,巴度,,1204,131,星月飛雲,小鳥天堂,魅力寶駒
SJJ,Previous,13/07/2025,沙田,836,米奇,5,14,草地,A,1600,好/快,4,83,7.8,湯普新,TT,1183,134,大浪圖田,英駿飛駒,增有
SJJ,Previous,13/07/2025,沙田,835,有目共賞,1,11,草地,A,1600,好/快,11,97,4.7,艾兆禮,E,1075,116,有目共賞,越駿歡欣,美麗同享
SJJ,Previous,13/07/2025,沙田,835,競駿輝煌,5,11,草地,A,1600,好/快,4,96,7.2,田泰安,B,1117,115,有目共賞,越駿歡欣,美麗同享
SJJ,Previous,13/07/2025,沙田,835,永遠美麗,11,11,草地,A,1600,好/快,10,112,20,奧爾民,,1198,131,有目共賞,越駿歡欣,美麗同享
SJJ,Previous,13/07/2025,沙田,833,精算激流,1,14,草地,A,1400,好/快,2,46,14,田泰安,TT,1217,122,精算激流,做好自己,銳一
SJJ,Previous,13/07/2025,沙田,832,宸居武士,13,14,草地,A,1600,好/快,12,40,105,蔡明紹,B/E/TT,1028,115,開心宇宙,準輝煌,加州星皓
SJJ,Previous,13/07/2025,沙田,831,嫡愛好,12,14,草地,A,1400,好/快,9,49,7.4,田泰安,TT,1093,124,十二神將,葳莉非凡,豐辰
SJJ,Previous,13/07/2025,沙田,830,魅力知福,7,14,草地,A,1200,好/快,2,48,3.4,田泰安,B1/TT,1124,125,亨驥,藍爵爺,佳運發
SJJ,Previous,13/07/2025,沙田,829,八正道,12,13,草地,A,1400,好/快,7,34,11,巴度,P-/B1/TT,1058,129,綫路神驊,朗日雪峰,快樂老撾
SJJ,Previous,13/07/2025,沙田,828,巧眼光,1,14,草地,A,1400,好/快,8,39,8.4,艾兆禮,TT,1306,134,巧眼光,凱旋幸運,熊噹噹
SJJ,Previous,09/07/2025,跑馬地,827,無限美麗,7,12,草地,A,1200,好/快,10,68,25,楊明綸,,1164,125,金牌活力,駿奕快車,中環精英
SJJ,Previous,09/07/2025,跑馬地,826,一起美麗,8,12,草地,A,1800,好/快,9,78,8.7,巴度,,1178,126,銀進,木火兄弟,包裝創新
SJJ,Previous,09/07/2025,跑馬地,825,鄉村樂韻,5,12,草地,A,1200,好/快,1,44,6.2,田泰安,E,1148,119,祥勝力駒,天外迎天,領航財子
SJJ,Previous,09/07/2025,跑馬地,823,大利好運,8,12,草地,A,1650,好/快,9,46,14,潘頓,PC-/E/B2/TT,1076,121,赤馬雄風,勁進駒,川河首駒
SJJ,Previous,09/07/2025,跑馬地,821,獵寶勤,3,12,草地,A,1200,好/快,7,47,4.1,潘頓,B,1026,122,維港激流,智勝攻略,獵寶勤
SJJ,Previous,09/07/2025,跑馬地,820,波爾多,12,12,草地,A,1650,好/快,7,37,6.9,潘頓,,1075,132,新幹線,領創動力,魔法速遞
SJJ,Previous,09/07/2025,跑馬地,819,魅力心,9,12,草地,A,1000,好/快,5,40,15,潘頓,XB/E1/TT,1134,133,大番薯,天分高,謙謙君子
SJJ,Previous,05/07/2025,沙田,818,安泰,7,14,草地,C+3,1400,好/快,14,69,22,艾道拿,XB,1054,127,同樣美麗,錶之星河,定數
SJJ,Previous,05/07/2025,沙田,817,真心傳奇,9,11,草地,C+3,1200,好/快,10,87,5.5,潘頓,,964,126,舞林密碼,人和家興,愛馬善
SJJ,Previous,05/07/2025,沙田,817,德心知遇,11,11,草地,C+3,1200,好/快,11,82,97,湯普新,E/PC/TT,1174,121,舞林密碼,人和家興,愛馬善
SJJ,Previous,05/07/2025,沙田,816,健康快車,4,12,草地,C+3,1200,好/快,2,76,6.7,奧爾民,E,1116,131,時時歡欣,正氣青驅,天星
SJJ,Previous,05/07/2025,沙田,815,首飾悟空,5,13,草地,C+3,1800,好/快,7,60,13,艾道拿,P-/TT,1148,135,火焰閃爍,年年友福,架勢奇爸
SJJ,Previous,05/07/2025,沙田,814,弦力寶,7,12,草地,C+3,1200,好/快,3,57,2.6,艾道拿,,1201,132,八駿福昇,飛輪霸,高感
SJJ,Previous,05/07/2025,沙田,812,勁者,2,11,草地,C+3,1200,好/快,5,45,5.9,潘頓,B/TT,1128,120,嘉應駿馬,勁者,英雄戰歌
SJJ,Previous,05/07/2025,沙田,811,駿彩飛馳,2,14,草地,C+3,1600,好/快,6,33,4.1,布文,,1042,128,佳福駒,駿彩飛馳,無極勇將
SJJ,Previous,05/07/2025,沙田,809,旋風飛颺,3,12,全天候,,1200,好,8,26,9.6,潘頓,P2,1017,120,五福星,東方寶寶,旋風飛颺
SJJ,Previous,05/07/2025,沙田,808,豐功偉績,1,12,草地,C+3,1200,好/快,2,,13,艾道拿,,1167,122,豐功偉績,光年程祥,華夏俊馬
SJJ,Previous,01/07/2025,沙田,807,鐵金剛,7,14,草地,C,1600,好,2,66,5.1,艾道拿,B/E,1149,123,元朗精英,昭易搵,本領輝煌
SJJ,Previous,01/07/2025,沙田,806,魅力寶駒,2,12,草地,C,1200,好,9,73,7.7,艾道拿,,1204,131,巴基之勝,魅力寶駒,超霸勝
SJJ,Previous,01/07/2025,沙田,805,超眼光,13,14,草地,C,1600,好,7,47,31,賀銘年,B,1083,124,彭玥,紅衣醒目,禾道威
SJJ,Previous,01/07/2025,沙田,804,英勇快車,4,13,草地,C,1000,好,3,71,3.2,艾道拿,E,1237,126,英雄豪傑,展雄威,會長之寶
SJJ,Previous,01/07/2025,沙田,803,精算謀略,8,14,草地,C,1400,好,6,53,20,湯普新,H,1145,128,百勝威龍,美麗邂逅,一定掂
SJJ,Previous,01/07/2025,沙田,802,米奇,2,12,草地,C,1400,好,8,81,26,湯普新,TT,1188,117,光年魅力,米奇,得道猴王
SJJ,Previous,01/07/2025,沙田,802,競駿輝煌,5,12,草地,C,1400,好,1,97,8.1,艾道拿,B,1118,133,光年魅力,米奇,得道猴王
SJJ,Previous,01/07/2025,沙田,802,神馳,9,12,草地,C,1400,好,12,81,4.7,巴度,,1148,117,光年魅力,米奇,得道猴王
SJJ,Previous,01/07/2025,沙田,800,泰泰精神,1,14,草地,C,1400,好,2,56,8.6,艾道拿,H-,1017,131,泰泰精神,中國心,銀騰
SJJ,Previous,01/07/2025,沙田,799,魅力星,5,14,草地,C,1000,好,11,42,10,田泰安,B/TT,1153,122,銀河勇士,金滙千帥,官金騏
SJJ,Previous,01/07/2025,沙田,798,碧海藍天,10,14,草地,C,1800,好,7,32,29,賀銘年,H/TT,1012,127,金德義,同寶寶,凱旋七福
SJJ,Previous,28/06/2025,沙田,797,一起美麗,3,14,草地,B,1400,好,6,77,15,田泰安,,1172,135,自力更生,美麗星晨,一起美麗
SJJ,Previous,28/06/2025,沙田,796,首飾悟空,4,14,全天候,,1650,濕慢,11,60,20,田泰安,P1/TT,1146,119,艾莉奧,智跑得,新意馬
SJJ,Previous,28/06/2025,沙田,795,精算激流,10,13,草地,B,1400,好,2,47,24,巴度,TT,1223,122,同心同樂,一生好彩,糖不甩
SJJ,Previous,28/06/2025,沙田,794,氣勢,2,8,草地,B,1000,好,2,104,3.5,艾道拿,E,1225,134,美麗第一,氣勢,魔術控制
SJJ,Previous,28/06/2025,沙田,794,星際快車,4,8,草地,B,1000,好,6,85,8,艾兆禮,B,1120,115,美麗第一,氣勢,魔術控制
SJJ,Previous,28/06/2025,沙田,793,大利好運,7,13,全天候,,1650,濕慢,10,47,4.2,艾道拿,E/PC/TT,1084,122,川河型駒,風繼續吹,閃耀威龍
