trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
CBJ,Current,15/04/2026,跑馬地,610,金發盛世,7,10,草地,A,1200,好,1,58,9.9,奧爾民,B,1092,133,勇霸龍,快樂神駒,馬達
CBJ,Current,15/04/2026,跑馬地,608,龍船快,12,12,草地,A,1800,好,12,41,113,鍾易禮,V/XB,1081,114,香港神駒,竣誠駒,夢照發
CBJ,Current,15/04/2026,跑馬地,606,歡樂老撾,7,12,草地,A,1650,好,1,38,11,田泰安,TT2,1022,135,富裕君子,東方寶寶,小皇爺
CBJ,Current,12/04/2026,沙田,603,三甲之星,7,11,草地,C,1200,好,11,71,52,田泰安,,1105,127,煌上,興馳千里,競駿皇者
CBJ,Current,12/04/2026,沙田,601,北斗福星,5,12,草地,C,1600,好,11,64,28,田泰安,,1172,122,活力拍檔,英駿飛駒,魅力知耀
CBJ,Current,12/04/2026,沙田,600,隋我同來,7,14,草地,C,1400,好,3,48,4.8,田泰安,CP/XB/TT,1154,123,豐功偉績,哥倫布,自動自覺
CBJ,Current,12/04/2026,沙田,599,鼓浪好友,9,12,草地,C,1200,好,12,58,14,田泰安,,1179,133,精英高球,應龍飛影,櫻花酒杯
CBJ,Current,12/04/2026,沙田,597,光年八十,4,14,草地,C,1400,好,10,60,14,希威森,XB,1254,135,開心老闆,醒目先駒,創寶駒
CBJ,Current,12/04/2026,沙田,596,特別美麗,10,14,草地,C,1600,好,9,39,3.8,布文,V,1191,135,金鑽精靈,威威父子,極速之子
CBJ,Current,12/04/2026,沙田,595,怡昌奇兵,2,14,草地,C,1400,好,12,34,10,希威森,CP,1146,129,劍無情,怡昌奇兵,順善寶
CBJ,Current,08/04/2026,跑馬地,593,佛亮老撾,9,12,草地,C+3,1200,好,3,62,6.3,田泰安,,1135,120,俏眼光,人和家興,喵喵怪
CBJ,Current,08/04/2026,跑馬地,591,妙算強人,12,12,草地,C+3,1650,好,3,63,85,鍾易禮,V-,1144,116,銀亮奔騰,滿心星,紫辰之星
CBJ,Current,08/04/2026,跑馬地,586,澳嘉輝,12,12,草地,C+3,1650,好,11,57,173,楊明綸,CP/TT2,1284,134,上浦福旺,隨緣得勝,耀昌勝世
CBJ,Current,08/04/2026,跑馬地,585,藍爵爺,5,12,草地,C+3,1200,好,8,37,10,希威森,CP-/XB-/TT-,1239,129,有情有義,千杯,輕鬆大少
CBJ,Current,06/04/2026,沙田,583,綠族無限,1,10,草地,B+2,1400,好,9,88,44,布文,,1122,126,綠族無限,時時歡聲,韋金主
CBJ,Current,06/04/2026,沙田,581,同心同夢,7,10,草地,B+2,1400,好,8,70,112,周俊樂,CP,1226,126,千帆駒,一世美麗,超勁赤兔
CBJ,Current,06/04/2026,沙田,578,堅先生,6,14,草地,B+2,1200,好,4,59,3,田泰安,,1188,135,千杯不醉,同喜,利高八斗
CBJ,Current,06/04/2026,沙田,577,暴風一族,7,14,草地,B+2,1400,好,12,48,29,田泰安,,1125,123,文明福星,機械之星,明亮天下
CBJ,Current,06/04/2026,沙田,574,運籌帷幄,10,14,草地,B+2,1000,好,8,40,94,楊明綸,,1094,115,飛來霸,閃電小子,極速神影
CBJ,Current,01/04/2026,沙田,571,摯友心得,8,12,全天候,,1200,好,11,41,54,田泰安,CP,1150,116,八駿福昇,勇者無敵,天天耍樂
CBJ,Current,01/04/2026,沙田,569,澳嘉輝,14,14,全天候,,1800,好,4,59,55,鍾易禮,CP1,1307,133,開心宇宙,精明選擇,有派頭
CBJ,Current,01/04/2026,沙田,568,伶俐驫駒,2,12,全天候,,1200,好,8,58,2.7,田泰安,,1115,133,偵探傳奇,伶俐驫駒,常嚐發財
CBJ,Current,01/04/2026,沙田,566,悠悠乾坤,4,14,全天候,,1650,好,3,38,5.7,希威森,XB,1059,133,光輝歲月,大利好運,朗日雪峰
CBJ,Current,01/04/2026,沙田,565,銳一,10,12,全天候,,1200,好,3,37,3.6,潘頓,V/XB,1080,133,爆熱,銀亮濠俠,魅力星
CBJ,Current,29/03/2026,沙田,564,開心勇駒,7,14,草地,A+3,1600,好/快,14,72,5.3,潘頓,,1167,129,黃金騎士,安都,中國心
CBJ,Current,29/03/2026,沙田,560,奇異歡星,5,14,草地,A+3,1200,好/快,7,53,10,希威森,XB/TT,1084,131,天天更好,銳目,烈焰光芒
CBJ,Current,29/03/2026,沙田,558,猶有心得,8,14,草地,A+3,1000,好/快,2,52,104,田泰安,,1093,127,大愛無疆,日出東方,佐治傳奇
CBJ,Current,29/03/2026,沙田,555,繼往開來,11,14,草地,A+3,1400,好/快,7,58,20,田泰安,CP,1083,135,盛勢威楓,龍傲綾羅,文武全能
CBJ,Current,29/03/2026,沙田,554,飛躍凱旋,3,14,草地,A+3,1400,好/快,2,31,9.9,霍宏聲,V,1221,126,部族高手,金鑽精靈,飛躍凱旋
