trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
YCH,Current,01/04/2026,沙田,568,偵探傳奇,1,12,全天候,,1200,好,12,60,2.4,袁幸堯,B/TT,1185,125,偵探傳奇,伶俐驫駒,常嚐發財
YCH,Current,01/04/2026,沙田,566,陸小鳳,14,14,全天候,,1650,好,1,39,13,潘頓,TT1,1053,134,光輝歲月,大利好運,朗日雪峰
YCH,Current,29/03/2026,沙田,564,不同世界,14,14,草地,A+3,1600,好/快,11,72,44,何澤堯,,1090,129,黃金騎士,安都,中國心
YCH,Current,29/03/2026,沙田,561,亨驥,8,11,草地,A+3,1400,好/快,8,65,21,何澤堯,TT,1078,122,極上紗瓏,開心三寶,新力好
YCH,Current,29/03/2026,沙田,560,皇者威楓,9,14,草地,A+3,1200,好/快,2,52,13,田泰安,,1122,130,天天更好,銳目,烈焰光芒
YCH,Current,29/03/2026,沙田,559,天德神影,13,14,草地,A+3,1400,好/快,7,47,128,黃寶妮,B-/CP1,1209,116,勁勇皇駒,馬上盈,綫路萬里
YCH,Current,29/03/2026,沙田,558,北地烈馬,12,14,草地,A+3,1000,好/快,8,60,16,黃寶妮,CP1/TT,1128,128,大愛無疆,日出東方,佐治傳奇
YCH,Current,29/03/2026,沙田,558,不勞而獲,13,14,草地,A+3,1000,好/快,1,48,26,周俊樂,XB/B1/TT,1077,121,大愛無疆,日出東方,佐治傳奇
YCH,Current,29/03/2026,沙田,556,揚威四海,8,12,草地,A+3,2000,好/快,11,43,70,蔡明紹,B-/SR1/TT-,1074,119,同益善,風火恆雲,禾道威
YCH,Current,29/03/2026,沙田,555,觀萬象,14,14,草地,A+3,1400,好/快,13,52,178,黃智弘,B/TT,1192,126,盛勢威楓,龍傲綾羅,文武全能
YCH,Current,29/03/2026,沙田,554,發光發亮,5,14,草地,A+3,1400,好/快,3,22,18,黃寶妮,B/XB/TT2,1041,110,部族高手,金鑽精靈,飛躍凱旋
YCH,Previous,16/07/2025,跑馬地,847,富國兄弟,4,12,草地,B,1200,好/快,10,63,26,蔡明紹,TT,1084,118,至尊瑰寶,勇霸龍,維港激流
YCH,Previous,16/07/2025,跑馬地,845,多巴先生,11,12,草地,B,1650,好/快,6,70,38,賀銘年,V-/TT-,1172,129,智勇名駒,盈好威楓,大學生
YCH,Previous,16/07/2025,跑馬地,842,三江飛輪,1,12,草地,B,1800,好/快,5,59,10,田泰安,CP/TT,1128,135,三江飛輪,美麗歡聲,奮鬥心
YCH,Previous,16/07/2025,跑馬地,840,鑽得勝,9,11,草地,B,1200,好/快,2,51,9.3,蔡明紹,,1001,126,仁仁有餘,紅錢到,東來欣賞
YCH,Previous,16/07/2025,跑馬地,839,着着領先,9,12,草地,B,1200,好/快,8,15,54,鍾易禮,B/TT,1133,113,伶俐驫駒,快樂奇兵,花好月盈
YCH,Previous,13/07/2025,沙田,834,最好玩,11,14,草地,A,1200,好/快,1,57,46,周俊樂,H/TT,1154,133,燈胆將軍,勝多多,團結勇士
YCH,Previous,13/07/2025,沙田,833,戀愛狂,11,14,草地,A,1400,好/快,13,56,46,黃寶妮,CP-/TT,1126,122,精算激流,做好自己,銳一
YCH,Previous,13/07/2025,沙田,832,光明傳承,10,14,草地,A,1600,好/快,3,56,30,霍宏聲,B/SR,1093,131,開心宇宙,準輝煌,加州星皓
YCH,Previous,13/07/2025,沙田,830,亨驥,1,14,草地,A,1200,好/快,10,48,15,湯普新,H/TT,1083,125,亨驥,藍爵爺,佳運發
YCH,Previous,13/07/2025,沙田,829,紅旺繽紛,13,13,草地,A,1400,好/快,5,30,22,黃寶妮,SR-/B2,1088,115,綫路神驊,朗日雪峰,快樂老撾
YCH,Previous,13/07/2025,沙田,828,歐洲傳奇,13,14,草地,A,1400,好/快,6,40,7.7,黃寶妮,PC-/B2/TT,1162,125,巧眼光,凱旋幸運,熊噹噹
YCH,Previous,09/07/2025,跑馬地,827,神異金剛,12,12,草地,A,1200,好/快,9,64,67,艾兆禮,H-/E1/TT,954,121,金牌活力,駿奕快車,中環精英
YCH,Previous,09/07/2025,跑馬地,826,優才,12,12,草地,A,1800,好/快,11,86,16,霍宏聲,TT,1043,134,銀進,木火兄弟,包裝創新
YCH,Previous,09/07/2025,跑馬地,822,精益大師,9,12,草地,A,1000,好/快,7,58,4,班德禮,B/TT,1111,134,幸運二十,天火同人,瑤瑤日上
YCH,Previous,09/07/2025,跑馬地,820,俏郎中,5,12,草地,A,1650,好/快,5,20,6.8,田泰安,CP/H/TT,1115,115,新幹線,領創動力,魔法速遞
YCH,Previous,09/07/2025,跑馬地,819,謙謙君子,3,12,草地,A,1000,好/快,9,32,15,艾兆禮,B/TT,1044,125,大番薯,天分高,謙謙君子
YCH,Previous,05/07/2025,沙田,818,觀天下,12,14,草地,C+3,1400,好/快,4,67,110,董明朗,TT,1080,125,同樣美麗,錶之星河,定數
YCH,Previous,05/07/2025,沙田,816,北地烈馬,6,12,草地,C+3,1200,好/快,12,62,71,鍾易禮,H/TT,1131,115,時時歡欣,正氣青驅,天星
