trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
MWK,Current,19/04/2026,沙田,620,光年程祥,3,12,全天候,,1200,好,6,56,18,布文,CP/TT,1150,131,觀眾之力,穿甲戰鷹,光年程祥
MWK,Current,19/04/2026,沙田,619,旭能精英,14,14,全天候,,1650,好,12,44,234,蔡明紹,H-/CP/TT,1044,119,花開,林寶精神,盛勢威楓
MWK,Current,19/04/2026,沙田,618,挺秀弘利,7,14,草地,C+3,1600,好/快,11,44,46,田泰安,CP/H/TT,1226,119,超開心,睿智多寶,瑞祺威楓
MWK,Current,19/04/2026,沙田,617,鬥志波,14,14,草地,C+3,1400,好/快,14,56,11,袁幸堯,XB/SR1/TT,1172,121,洪才,有情有義,共創歡欣
MWK,Current,19/04/2026,沙田,616,一舖掂晒,5,14,草地,C+3,1000,好/快,9,52,69,田泰安,TT1,1169,127,勝萬金,支付之父,日出東方
MWK,Current,19/04/2026,沙田,615,快馬加鞭,11,12,全天候,,1200,好,6,20,28,潘明輝,V-/TT,1145,117,魅力星,爆熱,城中勇士
MWK,Current,15/04/2026,跑馬地,613,幸運星球,7,12,草地,A,1200,好,2,76,36,潘明輝,B/TT,1084,133,嘉應勇將,關鍵所在,棒棒糖
MWK,Current,15/04/2026,跑馬地,610,馬達,3,10,草地,A,1200,好,6,60,8.3,艾兆禮,B/TT,1166,135,勇霸龍,快樂神駒,馬達
MWK,Current,15/04/2026,跑馬地,609,將義,4,11,草地,A,1650,好,11,66,52,田泰安,TT,1127,122,一起美麗,做好自己,知道穩勝
MWK,Current,15/04/2026,跑馬地,608,浪漫老撾,5,12,草地,A,1800,好,10,59,26,布文,CP/TT,1174,134,香港神駒,竣誠駒,夢照發
MWK,Current,15/04/2026,跑馬地,605,辣得金,3,12,草地,A,1000,好,6,35,5.5,布文,H/TT,1101,132,喆喆友福,銀亮濠俠,辣得金
MWK,Current,12/04/2026,沙田,604,魔術控制,8,12,草地,C,1200,好,10,91,67,梁家俊,B-/TT,1074,126,翠紅,扶搖勢勁,競駿輝煌
MWK,Current,12/04/2026,沙田,603,寶進,8,11,草地,C,1200,好,4,73,10,袁幸堯,CP/TT,1109,119,煌上,興馳千里,競駿皇者
MWK,Current,12/04/2026,沙田,602,名揚四海,5,12,草地,C,1400,好,1,65,77,梁家俊,H-/TT,1146,123,重情重義,安泰,亨驥
MWK,Current,12/04/2026,沙田,601,風將,7,12,草地,C,1600,好,6,76,83,周俊樂,H2/TT,1094,132,活力拍檔,英駿飛駒,魅力知耀
MWK,Current,12/04/2026,沙田,600,財富非凡,6,14,草地,C,1400,好,2,60,131,梁家俊,H/TT,1093,135,豐功偉績,哥倫布,自動自覺
MWK,Current,12/04/2026,沙田,598,錶之浩瀚,5,12,草地,C,1200,好,4,59,4.5,布文,TT,1181,134,輝灑自如,辣得準,華麗再贏
MWK,Current,12/04/2026,沙田,596,威威父子,2,14,草地,C,1600,好,8,30,20,梁家俊,V/TT-,981,126,金鑽精靈,威威父子,極速之子
MWK,Current,12/04/2026,沙田,594,嘉應感恩,6,6,草地,C,1000,好,2,,16,梁家俊,TT1,1014,126,通情達理,雙劍合璧,精英奪冠
MWK,Current,08/04/2026,跑馬地,593,喵喵怪,3,12,草地,C+3,1200,好,6,61,8,巴度,CP/SR/TT,1087,119,俏眼光,人和家興,喵喵怪
MWK,Current,08/04/2026,跑馬地,591,翠兒威威,4,12,草地,C+3,1650,好,6,64,5.8,周俊樂,CP/TT,1141,119,銀亮奔騰,滿心星,紫辰之星
