horse_no,date,work_type,racecourse,track,workout_details,gear
J003,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,30/04/2026,游水,沙田,,,
J003,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J003,29/04/2026,游水,沙田,,,
J003,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,28/04/2026,游水,沙田,,,
J003,28/04/2026,快操,沙田,全天候,29.7 25.7 (55.4) (助手),CP
J003,28/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),CP
J003,27/04/2026,游水,沙田,,,
J003,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J003,26/04/2026,游水,沙田,,,
J003,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,25/04/2026,游水,沙田,,,
J003,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,24/04/2026,游水,沙田,,,
J003,24/04/2026,快操,沙田,全天候,30.4 (30.4) (助手) 東權至寶,H
J003,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J003,23/04/2026,游水,沙田,,,
J003,23/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J003,22/04/2026,游水,沙田,,,
J003,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,21/04/2026,游水,沙田,,,
J003,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,20/04/2026,游水,沙田,,,
J003,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J003,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J003,18/04/2026,游水,沙田,,,
J003,15/04/2026,出賽,跑馬地,草地,1650M (楊明綸) (4/12),CP
J003,15/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J003,14/04/2026,游水,沙田,,,
J003,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,13/04/2026,游水,沙田,,,
J003,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J003,12/04/2026,游水,沙田,,,
J003,12/04/2026,快操,沙田,全天候,29.3 24.8 (54.1) (助手) 都靈福星,CP
J003,12/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),CP
J003,11/04/2026,游水,沙田,,,
J003,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,10/04/2026,游水,沙田,,,
J003,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,09/04/2026,游水,沙田,,,
J003,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J003,08/04/2026,游水,沙田,,,
J003,08/04/2026,快操,沙田,全天候,29.0 25.2 (54.2) (助手) 瑰麗人生,CP
J003,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),CP
J003,07/04/2026,游水,沙田,,,
J003,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J003,06/04/2026,游水,沙田,,,
J003,05/04/2026,游水,沙田,,,
J003,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,04/04/2026,游水,沙田,,,
J003,04/04/2026,快操,沙田,全天候,29.0 24.2 (53.2) (助手) 一風雲,
J003,04/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J003,03/04/2026,游水,沙田,,,
J003,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J003,02/04/2026,游水,沙田,,,
J003,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J003,01/04/2026,游水,沙田,,,
