horse_no,date,work_type,racecourse,track,workout_details,gear
J060,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J060,30/04/2026,游水,沙田,,,
J060,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J060,29/04/2026,游水,沙田,,,
J060,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J060,28/04/2026,游水,沙田,,,
J060,28/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J060,27/04/2026,游水,沙田,,,
J060,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J060,26/04/2026,游水,沙田,,,
J060,26/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J060,24/04/2026,試閘,沙田,全天候,第2組 (莫雷拉) 1200M 醒目高球 24.2 22.7 24.2 (1.11.16),
J060,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),SR
J060,23/04/2026,游水,沙田,,,
J060,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J060,22/04/2026,游水,沙田,,,
J060,22/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J060,21/04/2026,游水,沙田,,,
J060,21/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
J060,20/04/2026,游水,沙田,,,
J060,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (黃智弘),H
J060,19/04/2026,游水,沙田,,,
J060,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃智弘),H
J060,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃智弘),H
J060,17/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J060,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J060,14/04/2026,試閘,沙田,草地,第2組 (莫雷拉) 1000M 冷娃 紅海旺 13.6 20.9 22.7 (0.57.26),H/SR
J060,13/04/2026,游水,沙田,,,
J060,13/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
J060,12/04/2026,游水,沙田,,,
J060,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃智弘),H
J060,11/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J060,10/04/2026,游水,從化,,,
J060,10/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J060,09/04/2026,游水,從化,,,
J060,09/04/2026,快操,從化,草地,26.4 25.0 (51.4) (助手),H
J060,09/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J060,08/04/2026,游水,從化,,,
J060,08/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J060,07/04/2026,游水,從化,,,
J060,07/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J060,06/04/2026,游水,從化,,,
J060,06/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J060,05/04/2026,游水,從化,,,
J060,05/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J060,04/04/2026,游水,從化,,,
J060,04/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
