horse_no,date,work_type,racecourse,track,workout_details,gear
H454,01/05/2026,快操,從化,全天候,30.5 26.3 (56.8) (助手),H
H454,01/05/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H454,30/04/2026,游水,從化,,,
H454,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H454,29/04/2026,游水,從化,,,
H454,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H454,28/04/2026,游水,從化,,,
H454,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H454,27/04/2026,游水,沙田,,,
H454,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,25/04/2026,游水,沙田,,,
H454,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,24/04/2026,游水,沙田,,,
H454,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,23/04/2026,游水,沙田,,,
H454,22/04/2026,出賽,跑馬地,草地,1200M (何澤堯) (6/12),B/TT
H454,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,18/04/2026,快操,沙田,全天候,30.0 25.9 (55.9) (助手),H
H454,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,17/04/2026,游水,沙田,,,
H454,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,16/04/2026,游水,沙田,,,
H454,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,15/04/2026,游水,沙田,,,
H454,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,14/04/2026,快操,沙田,全天候,29.5 26.6 (56.1) (助手),H
H454,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,13/04/2026,游水,沙田,,,
H454,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,11/04/2026,游水,沙田,,,
H454,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,10/04/2026,快操,沙田,全天候,29.7 24.7 (54.4) (助手),H
H454,10/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,09/04/2026,游水,沙田,,,
H454,09/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,08/04/2026,游水,沙田,,,
H454,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,07/04/2026,游水,沙田,,,
H454,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,06/04/2026,游水,沙田,,,
H454,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,05/04/2026,游水,沙田,,,
H454,04/04/2026,游水,沙田,,,
H454,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,03/04/2026,游水,沙田,,,
H454,03/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,02/04/2026,游水,沙田,,,
H454,01/04/2026,出賽,沙田,全天候,1200M (梁家俊) (5/12),B/TT
H454,01/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,30/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,28/03/2026,快操,沙田,全天候,31.5 25.0 (56.5) (梁家俊),H
H454,28/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,27/03/2026,游水,沙田,,,
H454,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,26/03/2026,游水,沙田,,,
H454,26/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,25/03/2026,游水,沙田,,,
H454,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,24/03/2026,快操,沙田,全天候,33.8 28.3 25.5 (1.27.6) (助手),H
H454,24/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,23/03/2026,游水,沙田,,,
H454,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H454,21/03/2026,游水,沙田,,,
H454,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H454,20/03/2026,游水,沙田,,,
H454,20/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,19/03/2026,游水,沙田,,,
H454,18/03/2026,出賽,跑馬地,草地,1200M (何澤堯) (5/12),B/TT
H454,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H454,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
