horse_no,date,work_type,racecourse,track,workout_details,gear
J050,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J050,30/04/2026,游水,沙田,,,
J050,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J050,29/04/2026,游水,沙田,,,
J050,29/04/2026,快操,沙田,全天候,31.5 29.5 27.2 (1.28.2) (助手),H
J050,29/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J050,28/04/2026,游水,沙田,,,
J050,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,27/04/2026,游水,沙田,,,
J050,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J050,26/04/2026,游水,沙田,,,
J050,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,25/04/2026,游水,沙田,,,
J050,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,24/04/2026,游水,沙田,,,
J050,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,23/04/2026,游水,沙田,,,
J050,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J050,22/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑,
J050,22/04/2026,游水,沙田,,,
J050,21/04/2026,游水,沙田,,,
J050,19/04/2026,出賽,沙田,草地,1800M (奧爾民) (5/14),P/TT
J050,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,18/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J050,18/04/2026,游水,沙田,,,
J050,17/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J050,17/04/2026,游水,沙田,,,
J050,16/04/2026,游水,沙田,,,
J050,16/04/2026,快操,沙田,全天候,29.2 28.3 24.5 (1.22.0) (助手) 捷足奔馳,H
J050,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J050,15/04/2026,游水,沙田,,,
J050,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,14/04/2026,游水,沙田,,,
J050,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,13/04/2026,游水,沙田,,,
J050,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J050,12/04/2026,游水,沙田,,,
J050,11/04/2026,游水,沙田,,,
J050,11/04/2026,快操,沙田,全天候,31.3 30.1 25.4 (1.26.8) (助手),H
J050,11/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J050,10/04/2026,游水,沙田,,,
J050,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J050,09/04/2026,游水,沙田,,,
J050,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J050,08/04/2026,游水,沙田,,,
J050,08/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J050,07/04/2026,游水,沙田,,,
J050,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
J050,06/04/2026,游水,沙田,,,
J050,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
