horse_no,date,work_type,racecourse,track,workout_details,gear
E436,26/04/2026,出賽,沙田,草地,1600M (周俊樂) (5/14),CP-/B1
E436,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E436,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,24/04/2026,游水,沙田,,,
E436,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,23/04/2026,游水,沙田,,,
E436,23/04/2026,快操,沙田,草地,30.1 25.4 (55.5) (周俊樂),
E436,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E436,22/04/2026,游水,沙田,,,
E436,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,21/04/2026,游水,沙田,,,
E436,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,20/04/2026,游水,沙田,,,
E436,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
E436,19/04/2026,游水,沙田,,,
E436,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,18/04/2026,游水,沙田,,,
E436,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,17/04/2026,游水,沙田,,,
E436,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,16/04/2026,游水,沙田,,,
E436,16/04/2026,快操,沙田,草地,32.9 27.7 22.3 (1.22.9) (周俊樂),B
E436,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
E436,15/04/2026,游水,沙田,,,
E436,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,14/04/2026,游水,沙田,,,
E436,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),B
E436,13/04/2026,游水,沙田,,,
E436,13/04/2026,快操,沙田,全天候,33.6 29.9 25.2 (1.28.7) (助手),B
E436,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
E436,12/04/2026,游水,沙田,,,
E436,12/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),B
E436,11/04/2026,游水,沙田,,,
E436,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,10/04/2026,游水,沙田,,,
E436,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E436,09/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),
E436,06/04/2026,出賽,沙田,草地,1600M (周俊樂) (3/14),CP
E436,06/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
