horse_no,date,work_type,racecourse,track,workout_details,gear
H117,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,30/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,26/04/2026,出賽,沙田,草地,1400M (鍾易禮) (5/14),
H117,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,25/04/2026,游水,沙田,,,
H117,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,24/04/2026,游水,沙田,,,
H117,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,23/04/2026,游水,從化,,,
H117,23/04/2026,快操,從化,全天候,33.1 26.8 (59.9) (助手),H
H117,23/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,22/04/2026,游水,從化,,,
H117,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,21/04/2026,游水,從化,,,
H117,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,20/04/2026,游水,從化,,,
H117,20/04/2026,快操,從化,全天候,32.0 27.6 (59.6) (助手),H
H117,20/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,19/04/2026,游水,從化,,,
H117,18/04/2026,游水,從化,,,
H117,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,17/04/2026,游水,從化,,,
H117,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,16/04/2026,游水,從化,,,
H117,16/04/2026,快操,從化,全天候,31.1 27.3 (58.4) (助手),H
H117,16/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,15/04/2026,游水,從化,,,
H117,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,14/04/2026,游水,從化,,,
H117,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,13/04/2026,游水,從化,,,
H117,13/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H117,12/04/2026,游水,從化,,,
H117,11/04/2026,游水,從化,,,
H117,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,10/04/2026,游水,從化,,,
H117,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,06/04/2026,出賽,沙田,草地,1400M (袁幸堯) (5/10),CP-
H117,06/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,05/04/2026,游水,沙田,,,
H117,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,04/04/2026,游水,從化,,,
H117,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,03/04/2026,游水,從化,,,
H117,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,02/04/2026,游水,從化,,,
H117,02/04/2026,快操,從化,全天候,29.9 (29.9) (助手),H
H117,02/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,01/04/2026,游水,從化,,,
H117,01/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,31/03/2026,游水,從化,,,
H117,31/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,30/03/2026,游水,從化,,,
H117,30/03/2026,快操,從化,全天候,31.5 26.4 (57.9) (助手),H
H117,30/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,29/03/2026,游水,從化,,,
H117,28/03/2026,游水,從化,,,
H117,28/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,27/03/2026,游水,從化,,,
H117,27/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H117,26/03/2026,游水,從化,,,
H117,26/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H117,24/03/2026,游水,沙田,,,
H117,22/03/2026,出賽,沙田,草地,1400M (艾兆禮) (13/14),CP1
H117,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,21/03/2026,游水,沙田,,,
H117,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,20/03/2026,游水,沙田,,,
H117,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,19/03/2026,游水,沙田,,,
H117,19/03/2026,快操,沙田,全天候,32.4 27.5 (59.9) (助手),H
H117,19/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,18/03/2026,游水,沙田,,,
H117,18/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,17/03/2026,游水,沙田,,,
H117,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,16/03/2026,游水,沙田,,,
H117,16/03/2026,快操,沙田,全天候,30.9 26.9 (57.8) (助手),H
H117,16/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,15/03/2026,游水,沙田,,,
H117,14/03/2026,游水,沙田,,,
H117,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,13/03/2026,游水,沙田,,,
H117,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,12/03/2026,游水,沙田,,,
H117,12/03/2026,快操,沙田,全天候,31.8 26.8 (58.6) (助手),H
H117,12/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,11/03/2026,游水,沙田,,,
H117,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,10/03/2026,游水,沙田,,,
H117,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,09/03/2026,游水,沙田,,,
H117,09/03/2026,快操,沙田,全天候,31.0 26.6 (57.6) (助手),H
H117,09/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H117,08/03/2026,游水,沙田,,,
H117,07/03/2026,游水,沙田,,,
H117,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H117,06/03/2026,游水,沙田,,,
