horse_no,date,work_type,racecourse,track,workout_details,gear
J453,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J453,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J453,29/04/2026,快操,從化,全天候,31.5 27.3 (58.8) (助手),H
J453,29/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J453,28/04/2026,游水,從化,,,
J453,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J453,27/04/2026,馬匹水中步行機,從化,,,
J453,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J453,25/04/2026,游水,從化,,,
J453,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J453,24/04/2026,馬匹水中步行機,從化,,,
J453,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J453,23/04/2026,游水,從化,,,
J453,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J453,22/04/2026,游水,沙田,,,
J453,21/04/2026,游水,沙田,,,
J453,19/04/2026,出賽,沙田,全天候,1800M (楊明綸) (11/14),
J453,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,16/04/2026,快操,沙田,全天候,28.6 (28.6) (助手),H
J453,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J453,11/04/2026,快操,沙田,全天候,27.0 23.8 (50.8) (助手) 勤德天下,H
J453,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,09/04/2026,游水,沙田,,,
J453,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J453,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,07/04/2026,游水,沙田,,,
J453,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J453,04/04/2026,游水,沙田,,,
J453,03/04/2026,游水,沙田,,,
J453,01/04/2026,出賽,沙田,全天候,1650M (楊明綸) (9/14),
J453,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J453,28/03/2026,快操,沙田,全天候,"33.6 26.8 23.0 (1.23.4) (楊明綸) 多多開心, 風繼續吹",
J453,27/03/2026,游水,沙田,,,
J453,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,26/03/2026,游水,沙田,,,
J453,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J453,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,24/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J453,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,23/03/2026,游水,沙田,,,
J453,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
J453,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,19/03/2026,游水,沙田,,,
J453,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J453,18/03/2026,游水,沙田,,,
J453,15/03/2026,出賽,沙田,全天候,1650M (楊明綸) (3/14),
J453,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J453,12/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J453,11/03/2026,快操,從化,全天候,29.7 26.0 (55.7) (助手),H
J453,11/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J453,10/03/2026,馬匹水中步行機,從化,,,
J453,10/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J453,09/03/2026,游水,從化,,,
J453,09/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J453,07/03/2026,馬匹水中步行機,從化,,,
J453,07/03/2026,游水,從化,,,
J453,07/03/2026,快操,從化,全天候,29.1 25.8 (54.9) (助手),H
J453,07/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J453,06/03/2026,游水,從化,,,
J453,06/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J453,05/03/2026,馬匹水中步行機,從化,,,
J453,05/03/2026,游水,從化,,,
J453,05/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J453,04/03/2026,馬匹水中步行機,從化,,,
J453,04/03/2026,游水,從化,,,
J453,04/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
