horse_no,date,work_type,racecourse,track,workout_details,gear
H197,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,30/04/2026,游水,從化,,,
H197,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H197,29/04/2026,游水,從化,,,
H197,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,28/04/2026,游水,從化,,,
H197,28/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H197,27/04/2026,試閘,從化,草地,第9組 (蔡尚謀) 1200M 準希望 24.6 22.7 23.9 (1.11.23),B
H197,27/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B
H197,26/04/2026,游水,從化,,,
H197,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,25/04/2026,游水,從化,,,
H197,25/04/2026,快操,從化,全天候,27.7 24.8 (52.5) (助手),H
H197,25/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H197,24/04/2026,游水,沙田,,,
H197,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,23/04/2026,游水,沙田,,,
H197,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H197,22/04/2026,游水,沙田,,,
H197,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,21/04/2026,游水,沙田,,,
H197,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,20/04/2026,游水,沙田,,,
H197,20/04/2026,快操,沙田,全天候,30.1 24.9 (55.0) (助手),H
H197,19/04/2026,游水,沙田,,,
H197,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,18/04/2026,游水,從化,,,
H197,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,17/04/2026,游水,從化,,,
H197,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,16/04/2026,游水,從化,,,
H197,16/04/2026,快操,從化,全天候,27.2 25.3 (52.5) (助手),H
H197,16/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H197,15/04/2026,游水,從化,,,
H197,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,14/04/2026,游水,從化,,,
H197,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,13/04/2026,游水,從化,,,
H197,13/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
H197,12/04/2026,游水,從化,,,
H197,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,11/04/2026,游水,從化,,,
H197,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,10/04/2026,游水,沙田,,,
H197,10/04/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H
H197,08/04/2026,出賽,跑馬地,草地,1200M (巴度) (6/12),B
H197,08/04/2026,游水,沙田,,,
H197,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,07/04/2026,游水,沙田,,,
H197,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,06/04/2026,游水,沙田,,,
H197,06/04/2026,快操,沙田,全天候,29.2 24.6 (53.8) (助手),H
H197,05/04/2026,游水,沙田,,,
H197,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H197,04/04/2026,游水,從化,,,
H197,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,03/04/2026,游水,從化,,,
H197,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H197,02/04/2026,游水,從化,,,
H197,02/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H197,01/04/2026,游水,從化,,,
