horse_no,date,work_type,racecourse,track,workout_details,gear
J401,30/04/2026,游水,沙田,,,
J401,30/04/2026,快操,沙田,全天候,29.4 25.8 (55.2) (助手),H
J401,29/04/2026,游水,沙田,,,
J401,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J401,28/04/2026,游水,沙田,,,
J401,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J401,27/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J401,27/04/2026,游水,沙田,,,
J401,26/04/2026,游水,沙田,,,
J401,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,25/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J401,25/04/2026,游水,沙田,,,
J401,24/04/2026,游水,沙田,,,
J401,23/04/2026,游水,沙田,,,
J401,22/04/2026,出賽,跑馬地,草地,1200M (布浩榮) (3/12),CP
J401,21/04/2026,游水,沙田,,,
J401,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (布浩榮),H/XB
J401,20/04/2026,游水,沙田,,,
J401,19/04/2026,游水,沙田,,,
J401,19/04/2026,快操,沙田,全天候,28.9 24.7 (53.6) (助手),
J401,18/04/2026,游水,沙田,,,
J401,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,17/04/2026,游水,沙田,,,
J401,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,16/04/2026,游水,沙田,,,
J401,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J401,15/04/2026,游水,沙田,,,
J401,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,14/04/2026,游水,沙田,,,
J401,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,13/04/2026,游水,沙田,,,
J401,13/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H/XB
J401,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,11/04/2026,游水,沙田,,,
J401,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,10/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
J401,10/04/2026,游水,沙田,,,
J401,09/04/2026,游水,沙田,,,
J401,09/04/2026,快操,沙田,全天候,30.1 25.4 (55.5) (助手),H/XB
J401,08/04/2026,游水,沙田,,,
J401,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,07/04/2026,游水,沙田,,,
J401,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,06/04/2026,游水,沙田,,,
J401,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J401,05/04/2026,游水,沙田,,,
J401,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,04/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J401,04/04/2026,游水,沙田,,,
J401,03/04/2026,游水,沙田,,,
J401,01/04/2026,出賽,沙田,全天候,1200M (楊明綸) (7/10),CP
J401,01/04/2026,游水,沙田,,,
J401,01/04/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/XB
J401,31/03/2026,游水,沙田,,,
J401,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J401,30/03/2026,游水,沙田,,,
