horse_no,date,work_type,racecourse,track,workout_details,gear
L188,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,30/04/2026,游水,從化,,,
L188,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
L188,29/04/2026,游水,從化,,,
L188,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,28/04/2026,馬匹水中步行機,從化,,,
L188,28/04/2026,游水,從化,,,
L188,27/04/2026,試閘,從化,草地,第1組 (潘明輝) 1000M 路飛駒 13.9 21.6 22.5 (0.58.04),XB
L188,27/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,26/04/2026,游水,從化,,,
L188,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,25/04/2026,游水,從化,,,
L188,25/04/2026,踱步,從化,外圈,外圈 快踱一圈 (助手),H/XB
L188,24/04/2026,游水,從化,,,
L188,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,23/04/2026,游水,從化,,,
L188,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
L188,22/04/2026,游水,從化,,,
L188,22/04/2026,快操,從化,登山跑道,27.5 25.7 (53.2) (助手),H/XB
L188,22/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/XB
L188,21/04/2026,游水,從化,,,
L188,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,20/04/2026,游水,從化,,,
L188,20/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
L188,19/04/2026,游水,從化,,,
L188,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,18/04/2026,游水,從化,,,
L188,18/04/2026,快操,從化,登山跑道,27.6 25.8 (53.4) (助手),H/XB
L188,18/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/XB
L188,17/04/2026,游水,從化,,,
L188,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,16/04/2026,游水,從化,,,
L188,16/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/XB
L188,15/04/2026,游水,從化,,,
L188,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L188,14/04/2026,游水,從化,,,
L188,14/04/2026,快操,從化,全天候,29.0 24.8 (53.8) (助手),XB
L188,14/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,13/04/2026,游水,從化,,,
L188,13/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),XB
L188,12/04/2026,游水,從化,,,
L188,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),XB
L188,11/04/2026,游水,從化,,,
L188,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),XB
L188,10/04/2026,游水,從化,,,
L188,10/04/2026,快操,從化,全天候,29.7 28.0 (57.7) (助手),XB
L188,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,09/04/2026,游水,從化,,,
L188,09/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),XB
L188,08/04/2026,游水,從化,,,
L188,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),XB
L188,07/04/2026,游水,從化,,,
L188,07/04/2026,快操,從化,全天候,32.3 (32.3) (助手),XB
L188,07/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,06/04/2026,游水,從化,,,
L188,06/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),XB
L188,05/04/2026,游水,從化,,,
L188,05/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),XB
L188,04/04/2026,游水,從化,,,
L188,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),XB
L188,03/04/2026,游水,從化,,,
L188,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),XB
L188,02/04/2026,馬匹水中步行機,從化,,,
L188,02/04/2026,游水,從化,,,
L188,02/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,01/04/2026,馬匹水中步行機,從化,,,
L188,01/04/2026,游水,從化,,,
L188,01/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,31/03/2026,馬匹水中步行機,從化,,,
L188,31/03/2026,游水,從化,,,
L188,31/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,30/03/2026,馬匹水中步行機,從化,,,
L188,30/03/2026,游水,從化,,,
L188,30/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),XB
L188,29/03/2026,馬匹水中步行機,從化,,,
L188,29/03/2026,游水,從化,,,
L188,28/03/2026,馬匹水中步行機,從化,,,
L188,28/03/2026,游水,從化,,,
L188,27/03/2026,游水,從化,,,
L188,26/03/2026,馬匹水中步行機,從化,,,
L188,26/03/2026,游水,從化,,,
L188,25/03/2026,馬匹水中步行機,從化,,,
L188,25/03/2026,游水,從化,,,
L188,24/03/2026,馬匹水中步行機,從化,,,
L188,24/03/2026,游水,從化,,,
L188,23/03/2026,馬匹水中步行機,從化,,,
L188,23/03/2026,游水,從化,,,
L188,22/03/2026,馬匹水中步行機,從化,,,
L188,22/03/2026,游水,從化,,,
L188,21/03/2026,馬匹水中步行機,從化,,,
L188,21/03/2026,游水,從化,,,
L188,19/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,19/03/2026,游水,沙田,,,
L188,18/03/2026,游水,沙田,,,
L188,17/03/2026,游水,沙田,,,
L188,16/03/2026,游水,沙田,,,
L188,15/03/2026,出賽,沙田,全天候,1650M (潘明輝) (1/12),XB
L188,15/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,14/03/2026,游水,沙田,,,
L188,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,13/03/2026,游水,沙田,,,
L188,13/03/2026,快操,沙田,全天候,28.7 25.0 (53.7) (助手),XB
L188,13/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),XB
L188,12/03/2026,游水,沙田,,,
L188,12/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
L188,11/03/2026,游水,沙田,,,
L188,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,10/03/2026,游水,沙田,,,
L188,10/03/2026,快操,沙田,全天候,29.9 25.8 (55.7) (潘明輝),XB
L188,10/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),XB
L188,09/03/2026,游水,沙田,,,
L188,09/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
L188,08/03/2026,游水,沙田,,,
L188,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,07/03/2026,游水,沙田,,,
L188,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,06/03/2026,游水,沙田,,,
L188,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,05/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,05/03/2026,游水,沙田,,,
L188,04/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,04/03/2026,游水,沙田,,,
L188,03/03/2026,試閘,沙田,全天候,第1組 (奧爾民) 1200M 電子好好 25.4 23.0 24.0 (1.12.41),XB
L188,03/03/2026,游水,沙田,,,
L188,03/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L188,02/03/2026,游水,沙田,,,
L188,02/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
L188,01/03/2026,游水,沙田,,,
L188,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,28/02/2026,快操,沙田,全天候,29.5 25.0 (54.5) (奧爾民),XB
L188,28/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),XB
L188,27/02/2026,游水,沙田,,,
L188,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,26/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,26/02/2026,游水,沙田,,,
L188,25/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,25/02/2026,游水,沙田,,,
L188,24/02/2026,游水,沙田,,,
L188,24/02/2026,快操,沙田,全天候,30.1 25.2 (55.3) (奧爾民),XB
L188,24/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),XB
L188,23/02/2026,游水,沙田,,,
L188,23/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
L188,22/02/2026,游水,沙田,,,
L188,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,21/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,21/02/2026,游水,沙田,,,
L188,20/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,20/02/2026,游水,沙田,,,
L188,19/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,19/02/2026,游水,沙田,,,
L188,18/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,18/02/2026,游水,沙田,,,
L188,16/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,16/02/2026,游水,沙田,,,
L188,15/02/2026,游水,沙田,,,
L188,14/02/2026,出賽,沙田,全天候,1650M (奧爾民) (7/14),XB
L188,13/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,13/02/2026,游水,沙田,,,
L188,12/02/2026,游水,沙田,,,
L188,12/02/2026,快操,沙田,全天候,32.7 33.7 32.2 (1.38.6) (奧爾民),
L188,12/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L188,11/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,11/02/2026,游水,沙田,,,
L188,10/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 快操 （上斜）,
L188,10/02/2026,游水,沙田,,,
L188,09/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,09/02/2026,游水,沙田,,,
L188,08/02/2026,游水,沙田,,,
L188,08/02/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),
L188,07/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,07/02/2026,游水,沙田,,,
L188,06/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,06/02/2026,游水,沙田,,,
L188,05/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,05/02/2026,游水,沙田,,,
L188,04/02/2026,游水,沙田,,,
L188,03/02/2026,試閘,沙田,全天候,第2組 (奧爾民) 1200M 千帆駒 24.7 22.9 22.4 (1.10.02),XB
L188,03/02/2026,游水,沙田,,,
L188,03/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L188,02/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,02/02/2026,游水,沙田,,,
L188,01/02/2026,游水,沙田,,,
L188,31/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,31/01/2026,游水,沙田,,,
L188,30/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,30/01/2026,游水,沙田,,,
L188,29/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 快操 （上斜）,
L188,29/01/2026,游水,沙田,,,
L188,28/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,28/01/2026,游水,沙田,,,
L188,27/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,27/01/2026,游水,沙田,,,
L188,26/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,26/01/2026,游水,沙田,,,
L188,25/01/2026,游水,沙田,,,
L188,24/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,24/01/2026,游水,沙田,,,
L188,23/01/2026,游水,沙田,,,
L188,22/01/2026,游水,沙田,,,
L188,21/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,21/01/2026,出賽,沙田,全天候,1200M (奧爾民) (5/12),XB1
L188,20/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,20/01/2026,游水,沙田,,,
L188,19/01/2026,游水,沙田,,,
L188,19/01/2026,快操,沙田,全天候,28.0 27.0 (55.0) (奧爾民),XB
L188,19/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),XB
L188,18/01/2026,游水,沙田,,,
L188,18/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L188,17/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L188,17/01/2026,游水,沙田,,,
L188,16/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,16/01/2026,游水,沙田,,,
L188,15/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L188,15/01/2026,游水,沙田,,,
