horse_no,date,work_type,racecourse,track,workout_details,gear
E486,01/05/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,29/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,28/04/2026,游水,沙田,,,
E486,26/04/2026,出賽,沙田,草地,2000M (麥道朗) (1/8),TT
E486,26/04/2026,游水,沙田,,,
E486,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,25/04/2026,游水,沙田,,,
E486,25/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),
E486,24/04/2026,游水,沙田,,,
E486,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E486,23/04/2026,游水,沙田,,,
E486,23/04/2026,快操,沙田,草地,32.7 24.5 (57.2) (布文) 浪漫戰神,
E486,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,22/04/2026,游水,沙田,,,
E486,22/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),
E486,21/04/2026,游水,沙田,,,
E486,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E486,20/04/2026,游水,沙田,,,
E486,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
E486,19/04/2026,游水,沙田,,,
E486,19/04/2026,快操,沙田,全天候,33.9 27.7 23.7 (1.25.3) (助手) 浪漫戰神,
E486,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,18/04/2026,游水,沙田,,,
E486,18/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),
E486,17/04/2026,游水,沙田,,,
E486,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E486,16/04/2026,游水,沙田,,,
E486,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
E486,15/04/2026,游水,沙田,,,
E486,15/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,14/04/2026,試閘,沙田,草地,第8組 (布文) 1600M 數字天文 25.4 22.7 24.7 23.3 (1.36.10),
E486,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,13/04/2026,游水,沙田,,,
E486,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
E486,12/04/2026,游水,沙田,,,
E486,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E486,11/04/2026,游水,沙田,,,
E486,11/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),
E486,10/04/2026,游水,沙田,,,
E486,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E486,09/04/2026,游水,沙田,,,
E486,09/04/2026,快操,沙田,全天候,29.1 23.8 (52.9) (助手) 富喜來,
