horse_no,date,work_type,racecourse,track,workout_details,gear
L144,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L144,30/04/2026,游水,從化,,,
L144,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L144,29/04/2026,游水,沙田,,,
L144,28/04/2026,游水,沙田,,,
L144,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,27/04/2026,游水,沙田,,,
L144,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L144,25/04/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H
L144,24/04/2026,游水,沙田,,,
L144,22/04/2026,出賽,跑馬地,草地,1200M (楊明綸) (9/12),
L144,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,17/04/2026,游水,沙田,,,
L144,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,16/04/2026,快操,沙田,草閘,25.5 23.9 (49.4) (楊明綸) 桃花俊,H
L144,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L144,10/04/2026,馬匹水中步行機,從化,,,
L144,10/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L144,09/04/2026,游水,從化,,,
L144,09/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L144,08/04/2026,快操,從化,全天候,29.7 26.7 (56.4) (助手),H
L144,08/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L144,07/04/2026,游水,從化,,,
L144,07/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L144,06/04/2026,馬匹水中步行機,從化,,,
L144,06/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L144,04/04/2026,游水,從化,,,
L144,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L144,02/04/2026,游水,沙田,,,
L144,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,31/03/2026,游水,沙田,,,
L144,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,30/03/2026,游水,沙田,,,
L144,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,28/03/2026,游水,沙田,,,
L144,27/03/2026,游水,沙田,,,
L144,25/03/2026,出賽,跑馬地,草地,1200M (楊明綸) (6/12),
L144,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,21/03/2026,快操,沙田,全天候,28.8 25.4 (54.2) (助手),H
L144,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,19/03/2026,游水,沙田,,,
L144,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L144,18/03/2026,快操,沙田,全天候,30.4 26.7 (57.1) (助手),H
L144,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,16/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,13/03/2026,游水,沙田,,,
L144,13/03/2026,踱步,沙田,奧運馬房沙地練習場,奧運馬房沙地練習場 踱步 (助手),H
L144,12/03/2026,快操,沙田,草閘,24.2 22.1 (46.3) (楊明綸) 多多開心,B
L144,11/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L144,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),B/H
L144,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,09/03/2026,游水,沙田,,,
L144,09/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,07/03/2026,快操,沙田,全天候,"33.1 28.6 24.9 (1.26.6) (助手) 機緣燦爛, 多多開心",H
L144,06/03/2026,游水,沙田,,,
L144,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,05/03/2026,游水,沙田,,,
L144,05/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L144,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,03/03/2026,游水,沙田,,,
L144,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,02/03/2026,游水,沙田,,,
L144,02/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L144,28/02/2026,游水,沙田,,,
L144,27/02/2026,游水,沙田,,,
L144,25/02/2026,出賽,跑馬地,草地,1200M (楊明綸) (8/12),
L144,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,23/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,21/02/2026,快操,沙田,全天候,27.5 26.0 (53.5) (助手),H
L144,20/02/2026,游水,沙田,,,
L144,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,19/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,18/02/2026,游水,沙田,,,
L144,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,16/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,13/02/2026,試閘,跑馬地,草地,第5組 (楊明綸) 1200M 駿皇勝 25.4 23.2 23.6 (1.12.20),
L144,12/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
L144,11/02/2026,快操,沙田,全天候,30.6 25.5 (56.1) (助手),H
L144,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,09/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,06/02/2026,游水,沙田,,,
L144,06/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,05/02/2026,快操,沙田,草閘,26.3 24.0 (50.3) (楊明綸) 帥帥友福,H
L144,04/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
L144,04/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,03/02/2026,游水,沙田,,,
L144,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L144,02/02/2026,游水,沙田,,,
L144,02/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L144,31/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
