horse_no,date,work_type,racecourse,track,workout_details,gear
L124,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,30/04/2026,游水,從化,,,
L124,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H/XB
L124,29/04/2026,游水,從化,,,
L124,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L124,28/04/2026,游水,從化,,,
L124,28/04/2026,快操,從化,全天候,29.8 26.5 (56.3) (助手),H/XB
L124,28/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H/XB
L124,27/04/2026,游水,從化,,,
L124,27/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L124,26/04/2026,游水,從化,,,
L124,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L124,25/04/2026,馬匹水中步行機,從化,,,
L124,25/04/2026,游水,從化,,,
L124,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/XB
L124,24/04/2026,游水,從化,,,
L124,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,23/04/2026,游水,從化,,,
L124,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H/XB
L124,22/04/2026,游水,沙田,,,
L124,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L124,21/04/2026,游水,沙田,,,
L124,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L124,20/04/2026,游水,沙田,,,
L124,19/04/2026,出賽,沙田,草地,1600M (黃智弘) (14/14),TT
L124,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L124,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L124,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L124,16/04/2026,快操,沙田,全天候,30.2 26.0 (56.2) (黃智弘),H
L124,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L124,15/04/2026,游水,沙田,,,
L124,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L124,14/04/2026,游水,從化,,,
L124,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,13/04/2026,游水,從化,,,
L124,13/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L124,12/04/2026,馬匹水中步行機,從化,,,
L124,12/04/2026,游水,從化,,,
L124,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,11/04/2026,游水,從化,,,
L124,11/04/2026,快操,從化,草地,30.1 25.5 (55.6) (助手) 彭玥,H
L124,11/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L124,10/04/2026,游水,從化,,,
L124,10/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,09/04/2026,游水,從化,,,
L124,09/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L124,08/04/2026,游水,從化,,,
L124,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,07/04/2026,游水,從化,,,
L124,07/04/2026,快操,從化,草地,30.3 26.4 (56.7) (助手),H
L124,07/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L124,06/04/2026,游水,從化,,,
L124,06/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L124,05/04/2026,游水,從化,,,
L124,05/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,04/04/2026,馬匹水中步行機,從化,,,
L124,04/04/2026,游水,從化,,,
L124,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,03/04/2026,游水,從化,,,
L124,03/04/2026,快操,從化,全天候,30.6 25.7 (56.3) (助手),H
L124,03/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L124,02/04/2026,游水,從化,,,
L124,02/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L124,01/04/2026,游水,從化,,,
L124,01/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,31/03/2026,游水,從化,,,
L124,31/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,30/03/2026,游水,從化,,,
L124,30/03/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
L124,29/03/2026,馬匹水中步行機,從化,,,
L124,29/03/2026,游水,從化,,,
L124,29/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,28/03/2026,游水,從化,,,
L124,28/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L124,27/03/2026,游水,沙田,,,
