horse_no,date,work_type,racecourse,track,workout_details,gear
J498,30/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,30/04/2026,游水,沙田,,,
J498,29/04/2026,游水,沙田,,,
J498,28/04/2026,游水,沙田,,,
J498,27/04/2026,游水,沙田,,,
J498,26/04/2026,出賽,沙田,草地,1600M (潘明輝) (8/14),B
J498,26/04/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),
J498,25/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,25/04/2026,游水,沙田,,,
J498,24/04/2026,游水,沙田,,,
J498,24/04/2026,快操,沙田,全天候,30.2 27.8 (58.0) (助手),
J498,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,23/04/2026,游水,沙田,,,
J498,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
J498,22/04/2026,游水,沙田,,,
J498,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃寶妮),
J498,21/04/2026,游水,沙田,,,
J498,21/04/2026,快操,沙田,全天候,30.2 28.7 (58.9) (黃寶妮),
J498,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (黃寶妮),
J498,20/04/2026,游水,沙田,,,
J498,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
J498,19/04/2026,游水,沙田,,,
J498,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,18/04/2026,游水,沙田,,,
J498,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,17/04/2026,游水,沙田,,,
J498,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,16/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,16/04/2026,游水,沙田,,,
J498,15/04/2026,游水,沙田,,,
J498,14/04/2026,游水,沙田,,,
J498,13/04/2026,游水,沙田,,,
J498,12/04/2026,出賽,沙田,草地,1600M (巴度) (4/12),B
J498,12/04/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),
J498,11/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,11/04/2026,游水,沙田,,,
J498,10/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,10/04/2026,游水,沙田,,,
J498,09/04/2026,游水,沙田,,,
J498,09/04/2026,快操,沙田,全天候,34.0 29.9 30.1 (1.34.0) (黃寶妮),
J498,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (黃寶妮),
J498,08/04/2026,游水,沙田,,,
J498,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,07/04/2026,游水,沙田,,,
J498,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,06/04/2026,游水,沙田,,,
J498,06/04/2026,快操,沙田,全天候,30.3 26.4 (56.7) (黃寶妮),
J498,06/04/2026,踱步,沙田,飛機場,飛機場 踱步 (黃寶妮),
J498,05/04/2026,游水,沙田,,,
J498,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,04/04/2026,游水,沙田,,,
J498,04/04/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),
J498,03/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,03/04/2026,游水,沙田,,,
J498,02/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,02/04/2026,游水,沙田,,,
J498,01/04/2026,游水,沙田,,,
J498,31/03/2026,游水,沙田,,,
J498,30/03/2026,游水,沙田,,,
J498,29/03/2026,出賽,沙田,草地,1600M (潘明輝) (5/14),B
J498,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,28/03/2026,游水,沙田,,,
J498,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,27/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,27/03/2026,游水,沙田,,,
J498,26/03/2026,游水,沙田,,,
J498,26/03/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),
J498,25/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,25/03/2026,游水,沙田,,,
J498,24/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,24/03/2026,游水,沙田,,,
J498,23/03/2026,游水,沙田,,,
J498,23/03/2026,快操,沙田,全天候,29.2 23.5 (52.7) (潘明輝) 駿先生,
J498,23/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,22/03/2026,游水,沙田,,,
J498,22/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,21/03/2026,游水,沙田,,,
J498,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,20/03/2026,游水,沙田,,,
J498,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,19/03/2026,游水,沙田,,,
J498,19/03/2026,快操,沙田,全天候,29.2 27.7 (56.9) (助手),
J498,19/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,18/03/2026,游水,沙田,,,
J498,18/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃寶妮),
J498,17/03/2026,游水,沙田,,,
J498,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,16/03/2026,游水,沙田,,,
J498,16/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
J498,15/03/2026,游水,沙田,,,
J498,15/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,14/03/2026,游水,沙田,,,
J498,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,13/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,13/03/2026,游水,沙田,,,
J498,12/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,12/03/2026,游水,沙田,,,
J498,11/03/2026,游水,沙田,,,
J498,10/03/2026,游水,沙田,,,
J498,09/03/2026,游水,沙田,,,
J498,08/03/2026,出賽,沙田,草地,1400M (潘明輝) (8/14),B
J498,08/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),
J498,07/03/2026,游水,沙田,,,
J498,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,06/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,06/03/2026,游水,沙田,,,
J498,05/03/2026,游水,沙田,,,
J498,05/03/2026,快操,沙田,草地,31.8 22.7 (54.5) (黃寶妮) 勤德皆備,
J498,05/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,04/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,04/03/2026,游水,沙田,,,
J498,03/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,03/03/2026,游水,沙田,,,
J498,02/03/2026,游水,沙田,,,
J498,02/03/2026,快操,沙田,全天候,30.3 27.2 (57.5) (助手),
J498,02/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,01/03/2026,游水,沙田,,,
J498,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,28/02/2026,游水,沙田,,,
J498,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,27/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,27/02/2026,游水,沙田,,,
J498,26/02/2026,游水,沙田,,,
J498,26/02/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),
J498,25/02/2026,游水,沙田,,,
J498,25/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,24/02/2026,游水,沙田,,,
J498,24/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,23/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,23/02/2026,游水,沙田,,,
J498,22/02/2026,游水,沙田,,,
J498,21/02/2026,游水,沙田,,,
J498,20/02/2026,游水,沙田,,,
J498,19/02/2026,出賽,沙田,草地,1400M (艾兆禮) (9/13),B
J498,19/02/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),
J498,18/02/2026,游水,沙田,,,
J498,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,16/02/2026,游水,沙田,,,
J498,16/02/2026,快操,沙田,全天候,29.0 25.4 (54.4) (助手),
J498,16/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,15/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,15/02/2026,游水,沙田,,,
J498,14/02/2026,游水,沙田,,,
J498,14/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,13/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,13/02/2026,游水,沙田,,,
J498,12/02/2026,游水,沙田,,,
J498,12/02/2026,快操,沙田,全天候,30.7 25.1 (55.8) (艾兆禮),
J498,12/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J498,11/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,11/02/2026,游水,沙田,,,
J498,10/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,10/02/2026,游水,沙田,,,
J498,09/02/2026,游水,沙田,,,
J498,09/02/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),
J498,08/02/2026,游水,沙田,,,
J498,08/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
J498,07/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,07/02/2026,游水,沙田,,,
J498,06/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
J498,06/02/2026,游水,沙田,,,
J498,05/02/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,05/02/2026,游水,沙田,,,
J498,04/02/2026,游水,沙田,,,
J498,03/02/2026,游水,沙田,,,
J498,02/02/2026,游水,沙田,,,
J498,01/02/2026,出賽,沙田,草地,1400M (奧爾民) (1/14),B
J498,01/02/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),
J498,31/01/2026,踱步,沙田,外圈,外圈 快踱一圈 (奧爾民),
J498,30/01/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
J498,30/01/2026,游水,沙田,,,
J498,28/01/2026,游水,從化,,,
J498,28/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,27/01/2026,游水,從化,,,
J498,27/01/2026,快操,從化,全天候,29.1 24.2 (53.3) (助手) 泰力,
J498,27/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J498,26/01/2026,游水,從化,,,
J498,26/01/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J498,25/01/2026,游水,從化,,,
J498,25/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,24/01/2026,游水,從化,,,
J498,24/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,23/01/2026,游水,從化,,,
J498,23/01/2026,快操,從化,全天候,30.2 25.8 (56.0) (助手),
J498,23/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J498,22/01/2026,游水,從化,,,
J498,22/01/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J498,21/01/2026,游水,從化,,,
J498,21/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,20/01/2026,游水,從化,,,
J498,20/01/2026,快操,從化,全天候,28.0 28.6 (56.6) (助手),
J498,20/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J498,19/01/2026,游水,從化,,,
J498,19/01/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J498,18/01/2026,游水,從化,,,
J498,18/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,17/01/2026,游水,從化,,,
J498,17/01/2026,快操,從化,全天候,33.9 (33.9) (助手),
J498,17/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J498,16/01/2026,游水,從化,,,
J498,16/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,15/01/2026,游水,從化,,,
J498,15/01/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J498,14/01/2026,游水,從化,,,
J498,14/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,13/01/2026,游水,從化,,,
J498,13/01/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J498,12/01/2026,馬匹水中步行機,從化,,,
J498,12/01/2026,游水,從化,,,
J498,12/01/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J498,11/01/2026,馬匹水中步行機,從化,,,
J498,11/01/2026,游水,從化,,,
J498,10/01/2026,馬匹水中步行機,從化,,,
J498,10/01/2026,游水,從化,,,
J498,09/01/2026,馬匹水中步行機,從化,,,
J498,09/01/2026,游水,從化,,,
J498,08/01/2026,馬匹水中步行機,從化,,,
J498,08/01/2026,游水,從化,,,
J498,07/01/2026,馬匹水中步行機,從化,,,
J498,07/01/2026,游水,從化,,,
