horse_no,date,work_type,racecourse,track,workout_details,gear
L328,30/04/2026,游水,沙田,,,
L328,30/04/2026,快操,沙田,全天候,33.9 27.4 (1.01.3) (班德禮),H
L328,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L328,29/04/2026,游水,沙田,,,
L328,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,28/04/2026,游水,沙田,,,
L328,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,27/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L328,27/04/2026,游水,沙田,,,
L328,26/04/2026,游水,沙田,,,
L328,25/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L328,25/04/2026,游水,沙田,,,
L328,24/04/2026,游水,沙田,,,
L328,22/04/2026,出賽,跑馬地,草地,1200M (班德禮) (9/12),
L328,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,21/04/2026,游水,沙田,,,
L328,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,20/04/2026,游水,沙田,,,
L328,20/04/2026,快操,沙田,全天候,28.0 (28.0) (班德禮),H
L328,20/04/2026,踱步,沙田,飛機場,飛機場 踱步 (班德禮),H
L328,19/04/2026,游水,沙田,,,
L328,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,18/04/2026,游水,沙田,,,
L328,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,17/04/2026,游水,沙田,,,
L328,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,16/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L328,16/04/2026,游水,沙田,,,
L328,15/04/2026,游水,沙田,,,
L328,14/04/2026,試閘,沙田,草地,第4組 (班德禮) 1000M 金風萬里 13.9 21.3 22.9 (0.58.16),
L328,13/04/2026,游水,沙田,,,
L328,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,12/04/2026,游水,沙田,,,
L328,11/04/2026,游水,沙田,,,
L328,11/04/2026,快操,沙田,全天候,23.8 (23.8) (助手) 鋁主角,
L328,11/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L328,10/04/2026,游水,沙田,,,
L328,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,09/04/2026,游水,沙田,,,
L328,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,08/04/2026,游水,沙田,,,
L328,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,07/04/2026,游水,沙田,,,
L328,07/04/2026,快操,沙田,全天候,29.0 (29.0) (助手),H
L328,07/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L328,06/04/2026,游水,沙田,,,
L328,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,05/04/2026,游水,沙田,,,
L328,04/04/2026,游水,沙田,,,
L328,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,03/04/2026,游水,沙田,,,
L328,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,02/04/2026,游水,沙田,,,
L328,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,01/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L328,01/04/2026,游水,沙田,,,
L328,31/03/2026,游水,沙田,,,
L328,29/03/2026,出賽,沙田,草地,1000M (潘頓) (7/14),
L328,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,28/03/2026,游水,沙田,,,
L328,28/03/2026,踱步,沙田,外圈,外圈 快踱一圈 (助手),H
L328,27/03/2026,游水,沙田,,,
L328,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,26/03/2026,游水,沙田,,,
L328,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,25/03/2026,游水,沙田,,,
L328,24/03/2026,試閘,沙田,草地,第5組 (潘頓) 800M 星際快車 23.6 21.7 (0.45.35),
L328,23/03/2026,游水,沙田,,,
L328,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,22/03/2026,游水,沙田,,,
L328,21/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L328,21/03/2026,游水,沙田,,,
L328,20/03/2026,游水,沙田,,,
L328,20/03/2026,快操,沙田,全天候,24.2 (24.2) (助手) 鋁主角,H
L328,20/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L328,19/03/2026,游水,沙田,,,
L328,19/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L328,18/03/2026,游水,沙田,,,
L328,18/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,17/03/2026,游水,沙田,,,
L328,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,16/03/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
L328,16/03/2026,游水,沙田,,,
L328,15/03/2026,游水,沙田,,,
L328,14/03/2026,試閘,跑馬地,草地,第7組 (班德禮) 1000M 財將 13.6 21.5 22.4 (0.57.55),
L328,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L328,12/03/2026,游水,從化,,,
L328,12/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L328,11/03/2026,游水,從化,,,
L328,11/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L328,10/03/2026,游水,從化,,,
L328,10/03/2026,快操,從化,草地,"31.6 24.0 (55.6) (助手) 鋁主角, 棉棉日上",H
L328,10/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L328,09/03/2026,游水,從化,,,
L328,09/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
L328,08/03/2026,游水,從化,,,
L328,08/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L328,07/03/2026,游水,從化,,,
L328,07/03/2026,快操,從化,草地,27.6 (27.6) (助手) 棉棉日上,H
L328,07/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
L328,06/03/2026,游水,從化,,,
L328,06/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
L328,05/03/2026,游水,從化,,,
L328,05/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
