horse_no,date,work_type,racecourse,track,workout_details,gear
J161,01/05/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H/P
J161,30/04/2026,游水,從化,,,
J161,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/P
J161,29/04/2026,游水,從化,,,
J161,29/04/2026,快操,從化,登山跑道,27.9 25.2 (53.1) (助手),H
J161,29/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J161,28/04/2026,游水,從化,,,
J161,28/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H/P
J161,27/04/2026,游水,從化,,,
J161,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/P
J161,26/04/2026,游水,從化,,,
J161,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
J161,25/04/2026,快操,從化,草地,29.1 25.2 (54.3) (助手),H
J161,25/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J161,24/04/2026,游水,從化,,,
J161,24/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H/P
J161,23/04/2026,游水,從化,,,
J161,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/P
J161,22/04/2026,游水,從化,,,
J161,22/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H/P
J161,21/04/2026,游水,從化,,,
J161,21/04/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H/P
J161,20/04/2026,游水,從化,,,
J161,20/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/P
J161,19/04/2026,游水,從化,,,
J161,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/P
J161,18/04/2026,游水,從化,,,
J161,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J161,17/04/2026,游水,從化,,,
J161,17/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J161,16/04/2026,游水,從化,,,
J161,16/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),H
J161,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),P/H
J161,12/04/2026,出賽,沙田,草地,1200M (莫雷拉) (5/12),TT
J161,11/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,10/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),P/H
J161,08/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),P/H
J161,05/04/2026,游水,沙田,,,
J161,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),P/H
J161,04/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,03/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),P/H
J161,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (黃智弘),P/H
J161,29/03/2026,出賽,沙田,草地,1200M (黃智弘) (8/10),TT
J161,28/03/2026,游水,沙田,,,
J161,28/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,27/03/2026,游水,沙田,,,
J161,27/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,26/03/2026,快操,沙田,草閘,25.4 24.1 (49.5) (助手) 勝利君子,
J161,25/03/2026,游水,沙田,,,
J161,25/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,24/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J161,23/03/2026,游水,從化,,,
J161,23/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J161,22/03/2026,游水,從化,,,
J161,22/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J161,21/03/2026,快操,從化,草地,29.0 27.1 25.1 (1.21.2) (助手),H
J161,21/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
J161,20/03/2026,游水,從化,,,
J161,20/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J161,19/03/2026,游水,從化,,,
J161,19/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J161,18/03/2026,游水,從化,,,
J161,18/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J161,17/03/2026,游水,從化,,,
J161,17/03/2026,踱步,從化,內圈,內圈 快踱兩圈 (助手),H
J161,16/03/2026,游水,從化,,,
J161,16/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
J161,15/03/2026,游水,從化,,,
J161,15/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J161,14/03/2026,游水,從化,,,
J161,14/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
J161,13/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,12/03/2026,游水,沙田,,,
J161,12/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),P/H
J161,11/03/2026,游水,沙田,,,
J161,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),P/H
J161,10/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),P/H
J161,08/03/2026,出賽,沙田,草地,1200M (黃智弘) (2/12),TT
J161,07/03/2026,游水,沙田,,,
J161,07/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,06/03/2026,游水,沙田,,,
J161,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),P/H
J161,05/03/2026,快操,沙田,草閘,"24.9 23.7 (48.6) (黃智弘) 棒棒糖, 後無來者",
J161,04/03/2026,游水,沙田,,,
J161,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),P/H
J161,03/03/2026,游水,沙田,,,
J161,03/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,02/03/2026,游水,沙田,,,
J161,02/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),P/H
J161,01/03/2026,游水,沙田,,,
J161,01/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,28/02/2026,游水,沙田,,,
J161,28/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,27/02/2026,游水,沙田,,,
J161,27/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),P/H
J161,26/02/2026,快操,沙田,草地,28.9 24.6 (53.5) (助手),
