horse_no,date,work_type,racecourse,track,workout_details,gear
E471,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E471,30/04/2026,游水,從化,,,
E471,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E471,29/04/2026,馬匹水中步行機,從化,,,
E471,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E471,28/04/2026,游水,從化,,,
E471,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E471,27/04/2026,馬匹水中步行機,從化,,,
E471,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E471,25/04/2026,游水,從化,,,
E471,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E471,24/04/2026,馬匹水中步行機,從化,,,
E471,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E471,23/04/2026,游水,從化,,,
E471,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E471,22/04/2026,游水,沙田,,,
E471,19/04/2026,出賽,沙田,全天候,1650M (金誠剛) (11/14),B
E471,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,16/04/2026,快操,沙田,全天候,29.2 25.8 (55.0) (助手),H
E471,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E471,11/04/2026,快操,沙田,全天候,31.2 25.7 (56.9) (助手),H
E471,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,09/04/2026,游水,沙田,,,
E471,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E471,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,07/04/2026,游水,沙田,,,
E471,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,06/04/2026,游水,沙田,,,
E471,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
E471,04/04/2026,游水,沙田,,,
E471,03/04/2026,游水,沙田,,,
E471,01/04/2026,出賽,沙田,全天候,1650M (金誠剛) (1/14),B
E471,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E471,28/03/2026,快操,沙田,全天候,"33.4 26.9 22.8 (1.23.1) (金誠剛) 多多開心, 樂矚心機",B
E471,27/03/2026,游水,沙田,,,
E471,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,26/03/2026,游水,沙田,,,
E471,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E471,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,24/03/2026,游水,沙田,,,
E471,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E471,23/03/2026,游水,沙田,,,
E471,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
E471,20/03/2026,游水,沙田,,,
