horse_no,date,work_type,racecourse,track,workout_details,gear
H373,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,30/04/2026,馬匹水中步行機,從化,,,
H373,30/04/2026,游水,從化,,,
H373,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/SR
H373,29/04/2026,馬匹水中步行機,從化,,,
H373,29/04/2026,游水,從化,,,
H373,28/04/2026,馬匹水中步行機,從化,,,
H373,28/04/2026,游水,從化,,,
H373,28/04/2026,快操,從化,草地,30.9 26.3 (57.2) (助手),SR
H373,28/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),SR
H373,27/04/2026,馬匹水中步行機,從化,,,
H373,27/04/2026,游水,從化,,,
H373,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/SR
H373,26/04/2026,馬匹水中步行機,從化,,,
H373,26/04/2026,游水,從化,,,
H373,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,25/04/2026,馬匹水中步行機,從化,,,
H373,25/04/2026,游水,從化,,,
H373,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,24/04/2026,馬匹水中步行機,從化,,,
H373,24/04/2026,游水,從化,,,
H373,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,23/04/2026,馬匹水中步行機,從化,,,
H373,23/04/2026,游水,從化,,,
H373,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/SR
H373,22/04/2026,馬匹水中步行機,從化,,,
H373,22/04/2026,游水,從化,,,
H373,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,21/04/2026,馬匹水中步行機,從化,,,
H373,21/04/2026,游水,從化,,,
H373,20/04/2026,馬匹水中步行機,從化,,,
H373,20/04/2026,試閘,從化,草地,第1組 (駱泰尼) 1000M 賢者無敵 13.8 21.4 22.9 (0.58.13),SR
H373,20/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),SR
H373,19/04/2026,馬匹水中步行機,從化,,,
H373,19/04/2026,游水,從化,,,
H373,19/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,18/04/2026,馬匹水中步行機,從化,,,
H373,18/04/2026,游水,從化,,,
H373,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR
H373,17/04/2026,馬匹水中步行機,從化,,,
H373,17/04/2026,游水,從化,,,
H373,16/04/2026,馬匹水中步行機,從化,,,
H373,16/04/2026,游水,從化,,,
H373,16/04/2026,快操,從化,草地,31.5 26.4 (57.9) (助手),SR
H373,16/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),SR
H373,15/04/2026,馬匹水中步行機,從化,,,
H373,15/04/2026,游水,從化,,,
