horse_no,date,work_type,racecourse,track,workout_details,gear
H166,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,30/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,30/04/2026,游水,沙田,,,
H166,30/04/2026,快操,沙田,全天候,30.2 (30.2) (助手),H
H166,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H166,29/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,29/04/2026,游水,沙田,,,
H166,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,28/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,28/04/2026,游水,沙田,,,
H166,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,27/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,27/04/2026,游水,沙田,,,
H166,27/04/2026,快操,沙田,全天候,29.2 (29.2) (助手),H
H166,27/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H166,26/04/2026,游水,沙田,,,
H166,25/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,25/04/2026,游水,沙田,,,
H166,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,24/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,24/04/2026,游水,沙田,,,
H166,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,23/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,23/04/2026,游水,沙田,,,
H166,23/04/2026,快操,沙田,全天候,30.2 (30.2) (助手),H
H166,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H166,22/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,22/04/2026,游水,沙田,,,
H166,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,21/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,21/04/2026,游水,沙田,,,
H166,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H166,20/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 踱步 （上斜）,
H166,20/04/2026,游水,沙田,,,
H166,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
