horse_no,date,work_type,racecourse,track,workout_details,gear
E459,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,30/04/2026,游水,從化,,,
E459,30/04/2026,快操,從化,全天候,29.7 25.9 (55.6) (助手),H
E459,30/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,29/04/2026,游水,從化,,,
E459,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,28/04/2026,游水,從化,,,
E459,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,27/04/2026,游水,從化,,,
E459,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,26/04/2026,游水,從化,,,
E459,26/04/2026,快操,從化,全天候,29.7 27.2 (56.9) (助手),H
E459,26/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,25/04/2026,游水,從化,,,
E459,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,24/04/2026,游水,從化,,,
E459,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,23/04/2026,游水,從化,,,
E459,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,22/04/2026,游水,沙田,,,
E459,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,21/04/2026,游水,沙田,,,
E459,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,19/04/2026,出賽,沙田,全天候,1200M (鍾易禮) (9/9),TT
E459,19/04/2026,游水,沙田,,,
E459,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,18/04/2026,游水,沙田,,,
E459,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,17/04/2026,游水,沙田,,,
E459,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
E459,16/04/2026,游水,從化,,,
E459,16/04/2026,快操,從化,全天候,30.3 26.8 (57.1) (助手),H
E459,16/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,15/04/2026,游水,從化,,,
E459,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,14/04/2026,游水,從化,,,
E459,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,13/04/2026,游水,從化,,,
E459,13/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,12/04/2026,游水,從化,,,
E459,12/04/2026,快操,從化,全天候,30.4 26.6 (57.0) (助手),H
E459,12/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,11/04/2026,游水,從化,,,
E459,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,10/04/2026,游水,從化,,,
E459,10/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,09/04/2026,游水,從化,,,
E459,09/04/2026,快操,從化,全天候,29.0 25.9 (54.9) (助手),H
E459,09/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,08/04/2026,游水,從化,,,
E459,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,07/04/2026,游水,從化,,,
E459,07/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,06/04/2026,游水,從化,,,
E459,06/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,05/04/2026,游水,從化,,,
E459,05/04/2026,快操,從化,全天候,29.4 25.9 (55.3) (助手),H
E459,05/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,04/04/2026,游水,從化,,,
E459,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,03/04/2026,游水,從化,,,
E459,03/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,02/04/2026,游水,從化,,,
E459,02/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,01/04/2026,游水,沙田,,,
E459,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,31/03/2026,游水,沙田,,,
E459,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,30/03/2026,游水,沙田,,,
E459,29/03/2026,出賽,沙田,草地,1200M (鍾易禮) (10/13),TT
E459,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,28/03/2026,游水,沙田,,,
E459,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,27/03/2026,游水,沙田,,,
E459,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,26/03/2026,游水,沙田,,,
E459,26/03/2026,快操,沙田,全天候,29.0 23.4 (52.4) (助手),H
E459,26/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
E459,25/03/2026,游水,沙田,,,
E459,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,24/03/2026,游水,沙田,,,
E459,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
E459,23/03/2026,游水,沙田,,,
E459,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
E459,22/03/2026,游水,沙田,,,
E459,22/03/2026,快操,沙田,全天候,28.6 25.0 (53.6) (助手),H
E459,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (鍾易禮),H
E459,21/03/2026,游水,從化,,,
E459,21/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,20/03/2026,游水,從化,,,
E459,20/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,19/03/2026,游水,從化,,,
E459,19/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,18/03/2026,游水,從化,,,
E459,18/03/2026,快操,從化,全天候,29.0 26.9 (55.9) (助手),H
E459,18/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,17/03/2026,游水,從化,,,
E459,17/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,16/03/2026,游水,從化,,,
E459,16/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,15/03/2026,游水,從化,,,
E459,15/03/2026,快操,從化,全天候,29.6 25.3 (54.9) (助手),H
E459,15/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,14/03/2026,游水,從化,,,
E459,14/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,13/03/2026,游水,從化,,,
E459,13/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,12/03/2026,游水,從化,,,
E459,12/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
E459,11/03/2026,游水,從化,,,
E459,11/03/2026,快操,從化,全天候,29.9 26.9 (56.8) (助手),H
E459,11/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
E459,10/03/2026,游水,從化,,,
E459,10/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
E459,09/03/2026,游水,從化,,,
