horse_no,date,work_type,racecourse,track,workout_details,gear
H430,01/05/2026,快操,沙田,全天候,31.3 (31.3) (助手),
H430,01/05/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H430,30/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),
H430,29/04/2026,游水,從化,,,
H430,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,28/04/2026,馬匹跑步機,從化,,馬匹跑步機 - 慢跑 （上斜）,
H430,28/04/2026,游水,從化,,,
H430,27/04/2026,游水,從化,,,
H430,27/04/2026,快操,從化,全天候,27.8 (27.8) (助手),
H430,27/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H430,26/04/2026,馬匹水中步行機,從化,,,
H430,26/04/2026,游水,從化,,,
H430,26/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,25/04/2026,游水,從化,,,
H430,25/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,24/04/2026,游水,從化,,,
H430,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,23/04/2026,馬匹水中步行機,從化,,,
H430,23/04/2026,游水,從化,,,
H430,22/04/2026,游水,沙田,,,
H430,21/04/2026,游水,沙田,,,
H430,19/04/2026,出賽,沙田,全天候,1200M (黃寶妮) (3/12),B/TT
H430,19/04/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),
H430,18/04/2026,游水,沙田,,,
H430,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
H430,17/04/2026,游水,沙田,,,
H430,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
H430,16/04/2026,游水,沙田,,,
H430,16/04/2026,快操,沙田,全天候,26.3 (26.3) (黃寶妮),
H430,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H430,15/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H430,15/04/2026,游水,沙田,,,
H430,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,13/04/2026,游水,從化,,,
H430,13/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),
H430,12/04/2026,馬匹水中步行機,從化,,,
H430,12/04/2026,游水,從化,,,
H430,12/04/2026,快操,從化,全天候,27.4 (27.4) (助手),
H430,12/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H430,11/04/2026,馬匹水中步行機,從化,,,
H430,11/04/2026,游水,從化,,,
H430,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,10/04/2026,游水,從化,,,
H430,10/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,09/04/2026,馬匹跑步機,從化,,馬匹跑步機 - 慢跑 （上斜）,
H430,09/04/2026,游水,從化,,,
H430,08/04/2026,游水,從化,,,
H430,08/04/2026,快操,從化,全天候,28.2 (28.2) (助手),
H430,08/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H430,07/04/2026,游水,從化,,,
H430,07/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
H430,06/04/2026,游水,從化,,,
H430,06/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H430,05/04/2026,馬匹水中步行機,從化,,,
H430,04/04/2026,馬匹水中步行機,從化,,,
H430,04/04/2026,游水,從化,,,
H430,01/04/2026,出賽,沙田,全天候,1200M (何澤堯) (6/12),B/TT
H430,01/04/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),
H430,31/03/2026,游水,沙田,,,
