horse_no,date,work_type,racecourse,track,workout_details,gear
H041,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,30/04/2026,游水,從化,,,
H041,30/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H041,29/04/2026,馬匹水中步行機,從化,,,
H041,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,28/04/2026,游水,從化,,,
H041,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,27/04/2026,馬匹水中步行機,從化,,,
H041,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H041,25/04/2026,快操,從化,全天候,30.0 24.6 (54.6) (助手),H
H041,25/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H041,24/04/2026,馬匹水中步行機,從化,,,
H041,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,23/04/2026,游水,從化,,,
H041,23/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H041,22/04/2026,馬匹水中步行機,從化,,,
H041,22/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,21/04/2026,游水,從化,,,
H041,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,20/04/2026,馬匹水中步行機,從化,,,
H041,20/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H041,18/04/2026,游水,從化,,,
H041,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H041,16/04/2026,游水,沙田,,,
H041,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,15/04/2026,游水,沙田,,,
H041,14/04/2026,游水,沙田,,,
H041,12/04/2026,出賽,沙田,草地,1400M (周俊樂) (13/14),CP/TT
H041,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,10/04/2026,游水,沙田,,,
H041,09/04/2026,快操,沙田,全天候,28.2 25.7 (53.9) (助手),H
H041,08/04/2026,游水,沙田,,,
H041,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,07/04/2026,游水,沙田,,,
H041,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,06/04/2026,游水,沙田,,,
H041,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,04/04/2026,游水,沙田,,,
H041,04/04/2026,快操,沙田,全天候,28.0 25.3 (53.3) (助手),H
H041,03/04/2026,游水,沙田,,,
H041,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,02/04/2026,游水,沙田,,,
H041,02/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,01/04/2026,游水,沙田,,,
H041,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,30/03/2026,游水,沙田,,,
H041,30/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,28/03/2026,快操,沙田,全天候,31.5 25.7 (57.2) (助手),H
H041,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,26/03/2026,游水,沙田,,,
H041,26/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,25/03/2026,游水,沙田,,,
H041,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,24/03/2026,游水,沙田,,,
H041,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,23/03/2026,游水,沙田,,,
H041,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,21/03/2026,游水,沙田,,,
H041,21/03/2026,快操,沙田,全天候,30.1 26.1 (56.2) (助手),H
H041,20/03/2026,游水,沙田,,,
H041,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,19/03/2026,游水,沙田,,,
H041,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H041,18/03/2026,游水,沙田,,,
H041,18/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,17/03/2026,游水,沙田,,,
H041,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H041,16/03/2026,游水,沙田,,,
