horse_no,date,work_type,racecourse,track,workout_details,gear
J279,01/05/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,30/04/2026,游水,從化,,,
J279,30/04/2026,快操,從化,草地,32.1 25.2 (57.3) (助手) 捷威,
J279,30/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J279,29/04/2026,游水,從化,,,
J279,29/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,28/04/2026,游水,從化,,,
J279,28/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,27/04/2026,馬匹水中步行機,從化,,,
J279,27/04/2026,游水,從化,,,
J279,27/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J279,26/04/2026,游水,從化,,,
J279,25/04/2026,游水,從化,,,
J279,25/04/2026,快操,從化,草地,33.8 32.8 25.2 (1.31.8) (助手),
J279,25/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J279,24/04/2026,游水,從化,,,
J279,24/04/2026,踱步,從化,內圈,內圈 快踱一圈 (副練馬師),
J279,23/04/2026,游水,從化,,,
J279,23/04/2026,踱步,從化,內圈,內圈 倒快一圈 (助手),
J279,22/04/2026,馬匹水中步行機,從化,,,
J279,22/04/2026,游水,從化,,,
J279,22/04/2026,快操,從化,全天候,31.1 26.4 (57.5) (助手),
J279,22/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J279,21/04/2026,游水,從化,,,
J279,21/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,20/04/2026,游水,從化,,,
J279,20/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J279,19/04/2026,馬匹水中步行機,從化,,,
J279,19/04/2026,游水,從化,,,
J279,18/04/2026,游水,從化,,,
J279,18/04/2026,快操,從化,全天候,29.8 26.1 (55.9) (助手),
J279,18/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J279,17/04/2026,馬匹水中步行機,從化,,,
J279,17/04/2026,游水,從化,,,
J279,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,16/04/2026,游水,從化,,,
J279,16/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J279,15/04/2026,游水,從化,,,
J279,15/04/2026,快操,從化,全天候,32.2 28.4 (1.00.6) (助手),
J279,15/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
J279,14/04/2026,馬匹水中步行機,從化,,,
J279,14/04/2026,游水,從化,,,
J279,14/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,13/04/2026,游水,從化,,,
J279,13/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),
J279,12/04/2026,游水,從化,,,
J279,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,11/04/2026,游水,從化,,,
J279,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),
J279,10/04/2026,馬匹水中步行機,從化,,,
J279,10/04/2026,游水,從化,,,
