horse_no,date,work_type,racecourse,track,workout_details,gear
H219,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,30/04/2026,游水,沙田,,,
H219,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H219,29/04/2026,游水,沙田,,,
H219,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,28/04/2026,游水,沙田,,,
H219,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,27/04/2026,游水,沙田,,,
H219,27/04/2026,快操,沙田,草閘,"24.6 23.4 (48.0) (助手) 美麗同享, 同樣美麗",B
H219,27/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
H219,26/04/2026,游水,沙田,,,
H219,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,25/04/2026,游水,沙田,,,
H219,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,24/04/2026,游水,沙田,,,
H219,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,23/04/2026,游水,沙田,,,
H219,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H219,22/04/2026,游水,沙田,,,
H219,22/04/2026,快操,沙田,全天候,30.5 25.9 (56.4) (助手),H/B
H219,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/B
H219,21/04/2026,游水,沙田,,,
H219,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,20/04/2026,游水,沙田,,,
H219,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H219,19/04/2026,游水,沙田,,,
H219,19/04/2026,快操,沙田,全天候,29.8 26.5 (56.3) (助手),H/B
H219,19/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/B
H219,18/04/2026,游水,沙田,,,
H219,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,17/04/2026,游水,沙田,,,
H219,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H219,16/04/2026,游水,沙田,,,
