horse_no,date,work_type,racecourse,track,workout_details,gear
H303,30/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H303,30/04/2026,游水,沙田,,,
H303,29/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H303,29/04/2026,游水,沙田,,,
H303,28/04/2026,游水,沙田,,,
H303,26/04/2026,出賽,沙田,草地,1200M (班德禮) (7/8),BO-/B1/TT
H303,25/04/2026,游水,沙田,,,
H303,24/04/2026,游水,沙田,,,
H303,24/04/2026,快操,沙田,全天候,28.0 (28.0) (班德禮),H
H303,24/04/2026,踱步,沙田,飛機場,飛機場 踱步 (班德禮),H
H303,23/04/2026,游水,沙田,,,
H303,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H303,22/04/2026,游水,沙田,,,
H303,21/04/2026,游水,沙田,,,
H303,21/04/2026,快操,沙田,全天候,24.3 (24.3) (班德禮),H
H303,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (班德禮),H
H303,20/04/2026,游水,沙田,,,
H303,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H303,19/04/2026,游水,沙田,,,
H303,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H303,18/04/2026,游水,沙田,,,
H303,17/04/2026,游水,沙田,,,
H303,17/04/2026,快操,沙田,草地,22.9 (22.9) (班德禮),H
H303,17/04/2026,踱步,沙田,飛機場,飛機場 踱步 (班德禮),H
H303,16/04/2026,游水,沙田,,,
H303,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H303,15/04/2026,游水,沙田,,,
H303,14/04/2026,游水,沙田,,,
H303,14/04/2026,快操,沙田,全天候,29.7 (29.7) (助手),H
H303,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H303,13/04/2026,游水,沙田,,,
H303,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
H303,12/04/2026,游水,沙田,,,
H303,11/04/2026,游水,沙田,,,
H303,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H303,10/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H303,10/04/2026,游水,沙田,,,
H303,09/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 慢跑 （上斜）,
H303,09/04/2026,游水,沙田,,,
H303,08/04/2026,游水,沙田,,,
H303,06/04/2026,出賽,沙田,草地,1200M (班德禮) (6/7),BO/TT
H303,05/04/2026,游水,沙田,,,
H303,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H303,04/04/2026,游水,從化,,,
H303,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H303,03/04/2026,游水,從化,,,
H303,02/04/2026,游水,從化,,,
H303,02/04/2026,快操,從化,草地,26.4 (26.4) (助手),H
H303,02/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H303,01/04/2026,游水,從化,,,
H303,01/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H303,31/03/2026,游水,從化,,,
H303,31/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H303,30/03/2026,游水,從化,,,
H303,30/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H303,29/03/2026,游水,從化,,,
H303,29/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H303,28/03/2026,游水,從化,,,
H303,27/03/2026,試閘,從化,草地,第7組 (班德禮) 1000M 好友心得 13.7 21.5 22.7 (0.57.99),
H303,27/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),
H303,26/03/2026,游水,從化,,,
H303,26/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H303,25/03/2026,游水,從化,,,
H303,25/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H303,24/03/2026,游水,從化,,,
H303,24/03/2026,快操,從化,草地,27.8 (27.8) (助手),H
H303,24/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H303,23/03/2026,游水,從化,,,
H303,23/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H303,22/03/2026,馬匹水中步行機,從化,,,
H303,22/03/2026,游水,從化,,,
H303,21/03/2026,游水,從化,,,
H303,21/03/2026,快操,從化,草地,24.3 (24.3) (助手),H
H303,21/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H303,20/03/2026,游水,從化,,,
H303,20/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H
H303,19/03/2026,游水,從化,,,
H303,19/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H303,18/03/2026,馬匹水中步行機,從化,,,
H303,18/03/2026,游水,從化,,,
H303,17/03/2026,游水,從化,,,
H303,17/03/2026,快操,從化,草地,29.2 (29.2) (助手),H
H303,17/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),H
H303,16/03/2026,游水,從化,,,
H303,16/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H
H303,15/03/2026,游水,從化,,,
