horse_no,date,work_type,racecourse,track,workout_details,gear
J186,29/04/2026,出賽,跑馬地,草地,1000M (艾道拿) (6/10),B
J186,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,28/04/2026,游水,沙田,,,
J186,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,27/04/2026,游水,沙田,,,
J186,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,26/04/2026,游水,沙田,,,
J186,26/04/2026,快操,沙田,全天候,31.8 25.6 (57.4) (助手),
J186,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,25/04/2026,游水,沙田,,,
J186,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,24/04/2026,游水,沙田,,,
J186,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,23/04/2026,游水,沙田,,,
J186,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,22/04/2026,游水,沙田,,,
J186,21/04/2026,試閘,沙田,全天候,第3組 (艾兆禮) 1050M 星際快車 16.2 22.1 22.5 (1.00.83),
J186,21/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,20/04/2026,游水,沙田,,,
J186,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,19/04/2026,游水,沙田,,,
J186,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,18/04/2026,游水,沙田,,,
J186,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,17/04/2026,游水,沙田,,,
J186,17/04/2026,快操,沙田,全天候,32.3 26.0 (58.3) (助手),
J186,17/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,16/04/2026,游水,沙田,,,
J186,16/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,15/04/2026,游水,沙田,,,
J186,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,14/04/2026,游水,沙田,,,
J186,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,13/04/2026,游水,沙田,,,
J186,13/04/2026,快操,沙田,全天候,31.1 25.3 (56.4) (助手),
J186,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,12/04/2026,游水,沙田,,,
J186,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,11/04/2026,游水,沙田,,,
J186,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,10/04/2026,游水,沙田,,,
J186,10/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,09/04/2026,游水,沙田,,,
J186,06/04/2026,出賽,沙田,草地,1200M (艾兆禮) (7/7),B
J186,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,05/04/2026,游水,沙田,,,
J186,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,04/04/2026,游水,沙田,,,
J186,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,03/04/2026,游水,沙田,,,
J186,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,02/04/2026,游水,沙田,,,
J186,02/04/2026,快操,沙田,全天候,30.9 25.3 (56.2) (助手),
J186,02/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,01/04/2026,游水,沙田,,,
J186,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,31/03/2026,游水,沙田,,,
J186,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,30/03/2026,游水,沙田,,,
J186,30/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,29/03/2026,快操,沙田,全天候,31.8 26.1 (57.9) (助手),
J186,29/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,28/03/2026,游水,沙田,,,
J186,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,27/03/2026,游水,沙田,,,
J186,27/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,26/03/2026,游水,沙田,,,
J186,26/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,25/03/2026,游水,沙田,,,
J186,24/03/2026,試閘,沙田,草地,第5組 (艾兆禮) 800M 星際快車 23.6 21.7 (0.45.35),
J186,24/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,23/03/2026,游水,沙田,,,
J186,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,22/03/2026,游水,沙田,,,
J186,22/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,21/03/2026,游水,沙田,,,
J186,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,20/03/2026,游水,沙田,,,
J186,20/03/2026,快操,沙田,全天候,32.1 25.9 (58.0) (助手),
J186,20/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,19/03/2026,游水,沙田,,,
J186,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,18/03/2026,游水,沙田,,,
J186,18/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,17/03/2026,游水,沙田,,,
J186,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,16/03/2026,游水,沙田,,,
J186,16/03/2026,快操,沙田,全天候,31.9 25.9 (57.8) (助手),
J186,16/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,15/03/2026,游水,沙田,,,
J186,15/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,14/03/2026,游水,沙田,,,
J186,14/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,13/03/2026,游水,沙田,,,
J186,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,12/03/2026,游水,沙田,,,
J186,12/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,11/03/2026,游水,沙田,,,
J186,10/03/2026,游水,沙田,,,
J186,08/03/2026,出賽,沙田,草地,1200M (艾兆禮) (6/12),B
J186,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,07/03/2026,游水,沙田,,,
J186,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,06/03/2026,游水,沙田,,,
J186,06/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,05/03/2026,游水,沙田,,,
J186,05/03/2026,快操,沙田,全天候,32.5 25.8 (58.3) (助手),
J186,05/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,04/03/2026,游水,沙田,,,
J186,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,03/03/2026,游水,沙田,,,
J186,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,02/03/2026,游水,沙田,,,
J186,02/03/2026,快操,沙田,全天候,31.9 26.0 (57.9) (助手),
J186,02/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,01/03/2026,游水,沙田,,,
J186,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,28/02/2026,游水,沙田,,,
J186,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,27/02/2026,游水,沙田,,,
J186,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,26/02/2026,游水,沙田,,,
J186,26/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,25/02/2026,游水,沙田,,,
J186,24/02/2026,游水,沙田,,,
J186,22/02/2026,出賽,沙田,草地,1000M (艾兆禮) (1/7),B
J186,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,21/02/2026,游水,沙田,,,
J186,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,20/02/2026,游水,沙田,,,
J186,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,19/02/2026,游水,沙田,,,
J186,19/02/2026,快操,沙田,全天候,33.8 25.7 (59.5) (助手),
J186,19/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,18/02/2026,游水,沙田,,,
J186,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,16/02/2026,游水,沙田,,,
J186,16/02/2026,快操,沙田,全天候,31.3 25.8 (57.1) (助手),
J186,16/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,15/02/2026,游水,沙田,,,
J186,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,14/02/2026,游水,沙田,,,
J186,14/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,13/02/2026,游水,沙田,,,
J186,12/02/2026,試閘,沙田,全天候,第1組 (艾兆禮) 1200M 星際快車 25.5 23.0 21.9 (1.10.41),
J186,12/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,11/02/2026,游水,沙田,,,
J186,11/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,10/02/2026,游水,沙田,,,
J186,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,09/02/2026,游水,沙田,,,
J186,09/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,08/02/2026,游水,沙田,,,
J186,08/02/2026,快操,沙田,全天候,31.0 25.9 (56.9) (助手),
J186,08/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,07/02/2026,游水,沙田,,,
J186,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,06/02/2026,游水,沙田,,,
J186,06/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,05/02/2026,游水,沙田,,,
J186,05/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,04/02/2026,游水,沙田,,,
J186,04/02/2026,快操,沙田,全天候,32.2 26.4 (58.6) (助手),
J186,04/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,03/02/2026,游水,沙田,,,
J186,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,02/02/2026,游水,沙田,,,
J186,02/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,01/02/2026,游水,沙田,,,
J186,01/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,31/01/2026,游水,沙田,,,
J186,31/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,30/01/2026,游水,沙田,,,
J186,29/01/2026,試閘,沙田,全天候,第4組 (艾兆禮) 1050M 星際快車 16.2 21.6 22.9 (1.00.72),
J186,29/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,28/01/2026,游水,沙田,,,
J186,28/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,27/01/2026,游水,沙田,,,
J186,27/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,26/01/2026,游水,沙田,,,
J186,26/01/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,25/01/2026,游水,沙田,,,
J186,25/01/2026,快操,沙田,全天候,32.4 26.1 (58.5) (助手),
J186,25/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,24/01/2026,游水,沙田,,,
J186,24/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,23/01/2026,游水,沙田,,,
J186,23/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,22/01/2026,游水,沙田,,,
J186,22/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,21/01/2026,游水,沙田,,,
J186,20/01/2026,試閘,沙田,草地,第6組 (艾兆禮) 800M 星際快車 24.0 21.8 (0.45.88),
J186,20/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J186,19/01/2026,游水,沙田,,,
J186,19/01/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,18/01/2026,游水,沙田,,,
J186,18/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,17/01/2026,游水,沙田,,,
J186,17/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,16/01/2026,游水,沙田,,,
J186,16/01/2026,快操,沙田,全天候,32.0 26.8 (58.8) (助手),
J186,16/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,15/01/2026,游水,沙田,,,
J186,15/01/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
J186,14/01/2026,游水,沙田,,,
J186,14/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,13/01/2026,游水,沙田,,,
J186,13/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,12/01/2026,游水,沙田,,,
J186,12/01/2026,快操,沙田,全天候,33.5 26.4 (59.9) (助手),
J186,12/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J186,11/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
J186,10/01/2026,游水,沙田,,,
