horse_no,date,work_type,racecourse,track,workout_details,gear
E175,30/04/2026,游水,沙田,,,
E175,30/04/2026,快操,沙田,草地,27.6 23.6 (51.2) (助手),SR
E175,29/04/2026,游水,沙田,,,
E175,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,28/04/2026,游水,沙田,,,
E175,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,27/04/2026,游水,沙田,,,
E175,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/SR/XB
E175,26/04/2026,游水,沙田,,,
E175,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,25/04/2026,游水,沙田,,,
E175,24/04/2026,游水,沙田,,,
E175,23/04/2026,游水,沙田,,,
E175,22/04/2026,出賽,跑馬地,草地,1000M (布浩榮) (3/12),B/TT
E175,21/04/2026,游水,沙田,,,
E175,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,20/04/2026,游水,沙田,,,
E175,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/SR/XB
E175,19/04/2026,游水,沙田,,,
E175,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,18/04/2026,游水,從化,,,
E175,18/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,17/04/2026,馬匹水中步行機,從化,,,
E175,17/04/2026,游水,從化,,,
E175,17/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,16/04/2026,馬匹水中步行機,從化,,,
E175,16/04/2026,游水,從化,,,
E175,16/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/SR/XB
E175,15/04/2026,馬匹水中步行機,從化,,,
E175,15/04/2026,游水,從化,,,
E175,15/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,14/04/2026,馬匹水中步行機,從化,,,
E175,14/04/2026,游水,從化,,,
E175,13/04/2026,試閘,從化,草地,第2組 (楊明綸) 1000M 日日賞 14.3 22.4 22.9 (0.59.62),B/XB
E175,13/04/2026,游水,從化,,,
E175,13/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B/XB
E175,12/04/2026,馬匹水中步行機,從化,,,
E175,12/04/2026,游水,從化,,,
E175,12/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,11/04/2026,馬匹水中步行機,從化,,,
E175,11/04/2026,游水,從化,,,
E175,11/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,10/04/2026,馬匹水中步行機,從化,,,
E175,10/04/2026,游水,從化,,,
E175,10/04/2026,快操,從化,全天候,33.2 26.0 (59.2) (助手),SR/XB
E175,10/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),SR/XB
E175,09/04/2026,馬匹水中步行機,從化,,,
E175,09/04/2026,游水,從化,,,
E175,09/04/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/SR/XB
E175,08/04/2026,馬匹水中步行機,從化,,,
E175,08/04/2026,游水,從化,,,
E175,08/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,07/04/2026,馬匹水中步行機,從化,,,
E175,07/04/2026,游水,從化,,,
E175,06/04/2026,游水,從化,,,
E175,06/04/2026,快操,從化,草地,28.7 26.2 (54.9) (助手),SR/XB
E175,06/04/2026,踱步,從化,飛機場,飛機場 踱步 (助手),SR/XB
E175,05/04/2026,馬匹水中步行機,從化,,,
E175,05/04/2026,游水,從化,,,
E175,05/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,04/04/2026,馬匹水中步行機,從化,,,
E175,04/04/2026,游水,從化,,,
E175,04/04/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,03/04/2026,馬匹跑步機,沙田,,馬匹跑步機 - 步行 （上斜）,
E175,03/04/2026,游水,沙田,,,
E175,02/04/2026,游水,沙田,,,
E175,02/04/2026,快操,沙田,全天候,27.2 (27.2) (助手),
E175,01/04/2026,游水,沙田,,,
E175,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,31/03/2026,游水,沙田,,,
E175,30/03/2026,游水,沙田,,,
E175,30/03/2026,快操,沙田,全天候,26.4 (26.4) (助手),
E175,29/03/2026,游水,沙田,,,
E175,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,28/03/2026,游水,沙田,,,
E175,28/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,27/03/2026,游水,沙田,,,
E175,26/03/2026,游水,沙田,,,
E175,26/03/2026,快操,沙田,草地,31.7 25.5 (57.2) (練馬師),
E175,25/03/2026,游水,沙田,,,
E175,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,24/03/2026,游水,沙田,,,
E175,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,23/03/2026,游水,沙田,,,
E175,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/SR/XB
E175,22/03/2026,游水,沙田,,,
E175,22/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,21/03/2026,游水,沙田,,,
E175,20/03/2026,游水,沙田,,,
E175,18/03/2026,出賽,跑馬地,草地,1000M (布文) (7/12),B/TT
E175,18/03/2026,游水,沙田,,,
E175,18/03/2026,踱步,沙田,河畔跑道,河畔跑道 踱步 (助手),H/SR/XB
E175,17/03/2026,游水,沙田,,,
E175,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,16/03/2026,游水,沙田,,,
E175,16/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/SR/XB
E175,15/03/2026,游水,沙田,,,
E175,15/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,14/03/2026,馬匹水中步行機,從化,,,
E175,14/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,13/03/2026,馬匹水中步行機,從化,,,
E175,13/03/2026,游水,從化,,,
E175,12/03/2026,游水,從化,,,
E175,12/03/2026,快操,從化,草地,28.3 26.8 (55.1) (助手),B/XB
E175,12/03/2026,踱步,從化,飛機場,飛機場 踱步 (助手),B/XB
E175,11/03/2026,馬匹水中步行機,從化,,,
E175,11/03/2026,游水,從化,,,
E175,11/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,10/03/2026,游水,從化,,,
E175,10/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
E175,09/03/2026,踱步,從化,內圈,內圈 倒快兩圈 (助手),H/SR/XB
E175,08/03/2026,馬匹水中步行機,從化,,,
E175,08/03/2026,游水,從化,,,
E175,08/03/2026,踱步,從化,內圈,內圈 快踱一圈 (助手),H/SR/XB
