horse_no,date,work_type,racecourse,track,workout_details,gear
L180,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,30/04/2026,游水,沙田,,,
L180,30/04/2026,快操,沙田,全天候,30.5 26.7 (57.2) (助手),
L180,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L180,29/04/2026,游水,沙田,,,
L180,29/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,28/04/2026,游水,沙田,,,
L180,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,27/04/2026,游水,沙田,,,
L180,27/04/2026,快操,沙田,全天候,30.4 27.0 (57.4) (助手),
L180,27/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L180,26/04/2026,游水,沙田,,,
L180,25/04/2026,游水,沙田,,,
L180,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,24/04/2026,游水,沙田,,,
L180,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,23/04/2026,游水,沙田,,,
L180,23/04/2026,快操,沙田,全天候,29.2 27.5 (56.7) (助手),
L180,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L180,22/04/2026,游水,沙田,,,
L180,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,21/04/2026,游水,沙田,,,
L180,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,20/04/2026,游水,沙田,,,
L180,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),
L180,19/04/2026,游水,沙田,,,
L180,18/04/2026,游水,沙田,,,
L180,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,17/04/2026,游水,沙田,,,
L180,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,16/04/2026,游水,沙田,,,
L180,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L180,15/04/2026,游水,沙田,,,
L180,14/04/2026,游水,沙田,,,
L180,12/04/2026,出賽,沙田,草地,1200M (巴度) (11/12),TT1
L180,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,10/04/2026,游水,沙田,,,
L180,10/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,09/04/2026,游水,沙田,,,
L180,09/04/2026,快操,沙田,全天候,29.7 26.9 (56.6) (巴度),
L180,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L180,08/04/2026,游水,沙田,,,
L180,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,07/04/2026,游水,沙田,,,
L180,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,06/04/2026,游水,沙田,,,
L180,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),
L180,05/04/2026,游水,沙田,,,
L180,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,04/04/2026,游水,沙田,,,
L180,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,03/04/2026,游水,沙田,,,
L180,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,02/04/2026,游水,沙田,,,
L180,02/04/2026,快操,沙田,草地,29.6 24.3 (53.9) (巴度) 最好玩,
L180,02/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
L180,01/04/2026,游水,沙田,,,
L180,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
L180,31/03/2026,游水,沙田,,,
L180,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),
