horse_no,date,work_type,racecourse,track,workout_details,gear
L313,09/05/2026,出賽,沙田,草地,1000M (田泰安) (14/14),B
L313,08/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,07/05/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,06/05/2026,快操,沙田,全天候,29.2 24.4 (53.6) (助手) 無敵好瑪,H
L313,06/05/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,05/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,04/05/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,02/05/2026,快操,沙田,全天候,28.8 27.2 (56.0) (助手),H
L313,02/05/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,01/05/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,30/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,28/04/2026,試閘,沙田,全天候,第1組 (田泰安) 1200M 表廠傳奇 24.2 22.5 22.9 (1.09.66),B
L313,27/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,25/04/2026,快操,沙田,全天候,30.1 25.2 (55.3) (助手) 無敵好瑪,H
L313,25/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,24/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,23/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,22/04/2026,快操,沙田,全天候,29.8 25.5 (55.3) (助手),H
L313,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,21/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,20/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,18/04/2026,快操,沙田,全天候,29.9 26.4 (56.3) (助手),H
L313,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,17/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,16/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,14/04/2026,試閘,沙田,草地,第2組 (田泰安) 1000M 冷娃 紅海旺 13.6 20.9 22.7 (0.57.26),B
L313,14/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
L313,13/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,11/04/2026,快操,沙田,全天候,28.9 25.8 (54.7) (助手),H
L313,11/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,10/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,09/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,08/04/2026,快操,沙田,全天候,28.4 25.9 (54.3) (助手),H
L313,08/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,07/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,06/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,04/04/2026,快操,沙田,全天候,29.7 26.6 (56.3) (助手),H
L313,04/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,03/04/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,02/04/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,01/04/2026,快操,沙田,全天候,31.8 27.0 (58.8) (助手),H
L313,01/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,31/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,30/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,28/03/2026,快操,沙田,全天候,29.1 26.2 (55.3) (助手),H
L313,28/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,27/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,26/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,24/03/2026,試閘,沙田,草地,第6組 (田泰安) 800M 永福 24.2 22.5 (0.46.78),
L313,23/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,21/03/2026,快操,沙田,全天候,28.8 (28.8) (助手),H
L313,21/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,20/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,19/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,18/03/2026,快操,沙田,全天候,29.0 (29.0) (助手),H
L313,18/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L313,16/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,14/03/2026,快操,沙田,全天候,30.1 26.3 (56.4) (助手),H
L313,14/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,13/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L313,12/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,11/03/2026,快操,沙田,全天候,30.4 26.7 (57.1) (助手),H
L313,11/03/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,10/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,09/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,07/03/2026,快操,沙田,全天候,29.6 26.5 (56.1) (助手),H
L313,07/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,06/03/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,05/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,04/03/2026,快操,沙田,全天候,30.4 28.6 (59.0) (助手),H
L313,04/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L313,02/03/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,28/02/2026,快操,沙田,全天候,30.0 28.2 (58.2) (助手),H
L313,28/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,27/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,26/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,25/02/2026,快操,沙田,全天候,30.1 27.2 (57.3) (助手),H
L313,25/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,24/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,23/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,21/02/2026,快操,沙田,全天候,32.3 27.1 (59.4) (助手),H
L313,21/02/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
L313,19/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,18/02/2026,快操,沙田,全天候,31.8 27.0 (58.8) (助手),H
L313,18/02/2026,踱步,沙田,彭福公園,彭福公園 踱步 (助手),H
L313,16/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,15/02/2026,快操,沙田,全天候,32.5 28.1 (1.00.6) (助手),H
L313,15/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,14/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,13/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,12/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,11/02/2026,快操,沙田,全天候,30.9 27.6 (58.5) (助手),H
L313,11/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,10/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,09/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,07/02/2026,快操,沙田,全天候,31.0 26.2 (57.2) (助手),H
L313,07/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,06/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,05/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,04/02/2026,快操,沙田,全天候,29.2 (29.2) (助手),H
L313,04/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
L313,03/02/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,02/02/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,31/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,30/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
L313,29/01/2026,踱步,沙田,內圈,內圈 倒快兩圈 (助手),H
L313,28/01/2026,踱步,沙田,內圈,內圈 快踱兩圈 (助手),H
