horse_no,date,work_type,racecourse,track,workout_details,gear
J375,01/05/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/XB
J375,30/04/2026,游水,沙田,,,
J375,29/04/2026,出賽,跑馬地,草地,1200M (蔡明紹) (3/12),B-/TT
J375,29/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/XB
J375,28/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,27/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J375,26/04/2026,快操,沙田,全天候,33.1 28.8 23.1 (1.25.0) (助手),H
J375,26/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J375,25/04/2026,游水,沙田,,,
J375,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,24/04/2026,游水,沙田,,,
J375,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,23/04/2026,游水,沙田,,,
J375,23/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J375,22/04/2026,快操,沙田,全天候,32.2 26.8 (59.0) (助手),H
J375,22/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
J375,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,20/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J375,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,18/04/2026,游水,沙田,,,
J375,18/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,17/04/2026,游水,沙田,,,
J375,17/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,16/04/2026,快操,沙田,草閘,24.2 22.5 (46.7) (周俊樂) 雙贏,
J375,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
J375,15/04/2026,游水,沙田,,,
J375,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,14/04/2026,游水,沙田,,,
J375,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,13/04/2026,游水,沙田,,,
J375,13/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J375,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,11/04/2026,游水,沙田,,,
J375,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,10/04/2026,游水,沙田,,,
J375,10/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/XB
J375,09/04/2026,試閘,沙田,全天候,第5組 (周俊樂) 1200M 雷神太保 24.2 22.5 23.3 (1.10.04),
J375,09/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),B
J375,08/04/2026,游水,沙田,,,
J375,08/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,07/04/2026,游水,沙田,,,
J375,07/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,06/04/2026,游水,沙田,,,
J375,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J375,05/04/2026,快操,沙田,全天候,31.0 27.6 (58.6) (助手),H/XB
J375,05/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/XB
J375,04/04/2026,游水,沙田,,,
J375,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,03/04/2026,游水,沙田,,,
J375,03/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,02/04/2026,游水,沙田,,,
J375,02/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H/XB
J375,01/04/2026,快操,沙田,全天候,31.2 27.1 (58.3) (助手),H/XB
J375,01/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H/XB
J375,31/03/2026,游水,沙田,,,
J375,31/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H/XB
J375,30/03/2026,游水,沙田,,,
