horse_no,date,work_type,racecourse,track,workout_details,gear
H368,01/05/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,30/04/2026,游水,沙田,,,
H368,30/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,29/04/2026,游水,沙田,,,
H368,28/04/2026,游水,沙田,,,
H368,26/04/2026,出賽,沙田,草地,1200M (艾道拿) (3/8),P
H368,26/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,25/04/2026,游水,沙田,,,
H368,25/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,24/04/2026,游水,沙田,,,
H368,24/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,23/04/2026,游水,沙田,,,
H368,23/04/2026,快操,沙田,全天候,32.0 25.6 (57.6) (助手),
H368,23/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,22/04/2026,游水,沙田,,,
H368,22/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,21/04/2026,游水,沙田,,,
H368,21/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,20/04/2026,游水,沙田,,,
H368,20/04/2026,快操,沙田,全天候,32.8 25.6 (58.4) (助手),
H368,20/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,19/04/2026,游水,沙田,,,
H368,19/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,18/04/2026,游水,沙田,,,
H368,18/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,17/04/2026,游水,沙田,,,
H368,16/04/2026,試閘,沙田,全天候,第1組 (艾道拿) 1200M 小鳥天堂 25.6 23.0 22.3 (1.10.96),P
H368,16/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),P
H368,15/04/2026,游水,沙田,,,
H368,15/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,14/04/2026,游水,沙田,,,
H368,14/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,13/04/2026,游水,沙田,,,
H368,13/04/2026,快操,沙田,全天候,33.4 26.3 (59.7) (助手),
H368,13/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,12/04/2026,游水,沙田,,,
H368,12/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,11/04/2026,游水,沙田,,,
H368,11/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,10/04/2026,游水,沙田,,,
H368,10/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,09/04/2026,游水,沙田,,,
H368,08/04/2026,游水,沙田,,,
H368,06/04/2026,出賽,沙田,草地,1200M (艾道拿) (3/7),P
H368,06/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,05/04/2026,游水,沙田,,,
H368,05/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,04/04/2026,游水,沙田,,,
H368,04/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,03/04/2026,游水,沙田,,,
H368,03/04/2026,快操,沙田,全天候,33.1 25.4 (58.5) (助手),
H368,03/04/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,02/04/2026,游水,沙田,,,
H368,02/04/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,01/04/2026,游水,沙田,,,
H368,01/04/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,31/03/2026,游水,沙田,,,
H368,31/03/2026,快操,沙田,全天候,32.2 25.2 (57.4) (助手),
H368,31/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,30/03/2026,游水,沙田,,,
H368,30/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,29/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,28/03/2026,游水,沙田,,,
H368,28/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,27/03/2026,游水,沙田,,,
H368,26/03/2026,試閘,沙田,全天候,第1組 (艾道拿) 1200M 浪漫勇士 25.8 22.8 22.1 (1.10.70),P
H368,26/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,25/03/2026,游水,沙田,,,
H368,25/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,24/03/2026,游水,沙田,,,
H368,24/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,23/03/2026,游水,沙田,,,
H368,23/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,22/03/2026,游水,沙田,,,
H368,22/03/2026,快操,沙田,全天候,31.7 24.6 (56.3) (助手),
H368,22/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,21/03/2026,游水,沙田,,,
H368,21/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,20/03/2026,游水,沙田,,,
H368,20/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,19/03/2026,游水,沙田,,,
H368,19/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,18/03/2026,游水,沙田,,,
H368,18/03/2026,快操,沙田,全天候,32.2 26.2 (58.4) (助手),
H368,18/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,17/03/2026,游水,沙田,,,
H368,17/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,16/03/2026,游水,沙田,,,
H368,16/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,15/03/2026,游水,沙田,,,
H368,15/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,14/03/2026,游水,沙田,,,
H368,13/03/2026,試閘,沙田,全天候,第1組 (艾道拿) 1200M 綫路英雄 24.0 22.6 23.2 (1.09.87),P
H368,13/03/2026,游水,沙田,,,
H368,13/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),P
H368,12/03/2026,游水,沙田,,,
H368,12/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,11/03/2026,游水,沙田,,,
H368,11/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,10/03/2026,游水,沙田,,,
H368,10/03/2026,快操,沙田,全天候,32.8 25.0 (57.8) (助手),
H368,10/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,09/03/2026,游水,沙田,,,
H368,09/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,08/03/2026,游水,沙田,,,
H368,08/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,07/03/2026,游水,沙田,,,
H368,07/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,06/03/2026,游水,沙田,,,
H368,06/03/2026,快操,沙田,全天候,32.4 25.7 (58.1) (助手),
H368,06/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,05/03/2026,游水,沙田,,,
H368,05/03/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,04/03/2026,游水,沙田,,,
H368,04/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,03/03/2026,游水,沙田,,,
H368,03/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,02/03/2026,游水,沙田,,,
H368,02/03/2026,快操,沙田,全天候,33.9 27.1 (1.01.0) (助手),
H368,02/03/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,01/03/2026,游水,沙田,,,
H368,01/03/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,28/02/2026,游水,沙田,,,
H368,28/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,27/02/2026,游水,沙田,,,
H368,27/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,26/02/2026,游水,沙田,,,
H368,26/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,25/02/2026,游水,沙田,,,
H368,24/02/2026,游水,沙田,,,
H368,22/02/2026,出賽,沙田,草地,1400M (艾道拿) (5/10),P
H368,22/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,21/02/2026,游水,沙田,,,
H368,21/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,20/02/2026,游水,沙田,,,
H368,20/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,19/02/2026,游水,沙田,,,
H368,19/02/2026,快操,沙田,全天候,33.2 24.9 (58.1) (助手),
H368,19/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,18/02/2026,游水,沙田,,,
H368,18/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,16/02/2026,游水,沙田,,,
H368,16/02/2026,快操,沙田,全天候,32.4 25.4 (57.8) (助手),
H368,16/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,15/02/2026,游水,沙田,,,
H368,15/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,14/02/2026,游水,沙田,,,
H368,14/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,13/02/2026,游水,沙田,,,
H368,12/02/2026,試閘,沙田,全天候,第1組 (艾道拿) 1200M 星際快車 25.5 23.0 21.9 (1.10.41),P
H368,12/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),P
H368,11/02/2026,游水,沙田,,,
H368,11/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,10/02/2026,游水,沙田,,,
H368,10/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,09/02/2026,游水,沙田,,,
H368,09/02/2026,快操,沙田,全天候,31.3 26.1 (57.4) (助手),
H368,09/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,08/02/2026,游水,沙田,,,
H368,08/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,07/02/2026,游水,沙田,,,
H368,07/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,06/02/2026,游水,沙田,,,
H368,06/02/2026,快操,沙田,全天候,32.5 25.8 (58.3) (助手),
H368,06/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,05/02/2026,游水,沙田,,,
H368,05/02/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,04/02/2026,游水,沙田,,,
H368,04/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,03/02/2026,游水,沙田,,,
H368,03/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,02/02/2026,游水,沙田,,,
H368,02/02/2026,快操,沙田,全天候,32.0 26.3 (58.3) (助手),
H368,02/02/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,01/02/2026,游水,沙田,,,
H368,01/02/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,31/01/2026,游水,沙田,,,
H368,31/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,30/01/2026,游水,沙田,,,
H368,30/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,29/01/2026,游水,沙田,,,
H368,29/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,28/01/2026,游水,沙田,,,
H368,27/01/2026,游水,沙田,,,
H368,25/01/2026,出賽,沙田,草地,1200M (艾道拿) (4/7),P
H368,25/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,24/01/2026,游水,沙田,,,
H368,24/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,23/01/2026,游水,沙田,,,
H368,23/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,22/01/2026,游水,沙田,,,
H368,22/01/2026,快操,沙田,全天候,31.8 25.6 (57.4) (助手),
H368,22/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,21/01/2026,游水,沙田,,,
H368,21/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,20/01/2026,游水,沙田,,,
H368,20/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,19/01/2026,游水,沙田,,,
H368,19/01/2026,快操,沙田,全天候,31.8 25.2 (57.0) (助手),
H368,19/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,18/01/2026,游水,沙田,,,
H368,18/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,17/01/2026,游水,沙田,,,
H368,17/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),H
H368,16/01/2026,游水,沙田,,,
H368,15/01/2026,試閘,沙田,全天候,第2組 (艾道拿) 1200M 粵港資駒 24.6 22.5 23.7 (1.10.81),P
H368,15/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),P
H368,14/01/2026,游水,沙田,,,
H368,14/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,13/01/2026,游水,沙田,,,
H368,13/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,12/01/2026,游水,沙田,,,
H368,12/01/2026,快操,沙田,全天候,33.6 30.4 24.0 (1.28.0) (助手),
H368,12/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,11/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,10/01/2026,游水,沙田,,,
H368,10/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,09/01/2026,游水,沙田,,,
H368,09/01/2026,快操,沙田,全天候,32.0 25.6 (57.6) (助手),
H368,09/01/2026,踱步,沙田,飛機場,飛機場 踱步 (助手),
H368,08/01/2026,游水,沙田,,,
H368,08/01/2026,踱步,沙田,內圈,內圈 倒快一圈 (助手),H
H368,07/01/2026,游水,沙田,,,
H368,07/01/2026,踱步,沙田,內圈,內圈 快踱一圈 (助手),H
H368,06/01/2026,游水,沙田,,,
H368,06/01/2026,快操,沙田,全天候,31.8 25.1 (56.9) (助手),
